Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Tom Brady,38.6,26.5,330.0,2.3,0.3,111.5,2.5,5.2,2.08,0.1,0.0,0.0,0.0,0.00,0.0,0.2,26
Aaron Rodgers,42.4,28.4,291.0,2.0,0.7,95.3,4.3,30.1,7.00,0.2,0.0,0.0,0.0,0.00,0.0,0.2,26
Russell Wilson,34.2,22.4,290.0,2.1,0.8,102.7,4.9,26.3,5.37,0.1,0.0,0.0,0.0,0.00,0.0,0.2,25
Matt Ryan,32.2,22.3,314.0,2.1,0.6,114.4,2.1,6.4,3.05,0.0,0.0,0.0,0.0,0.00,0.0,0.1,23
Jameis Winston,36.3,23.3,283.0,2.0,0.9,96.1,2.8,9.9,3.54,0.2,0.0,0.0,0.0,0.00,0.0,0.2,22
Philip Rivers,37.6,23.5,277.0,2.2,1.1,92.2,0.9,2.1,2.33,0.0,0.0,0.0,0.0,0.00,0.0,0.3,22
Cam Newton,33.4,18.5,247.0,1.7,1.0,83.5,5.7,23.0,4.04,0.3,0.0,0.0,0.0,0.00,0.0,0.2,21
Derek Carr,36.7,22.4,255.0,2.0,0.7,92.1,2.4,4.6,1.92,0.0,0.0,0.0,0.0,0.00,0.0,0.1,21
Ben Roethlisberger,38.7,25.7,292.0,1.9,1.2,92.3,1.7,2.2,1.29,0.0,0.0,0.0,0.0,0.00,0.0,0.2,20
Drew Brees,41.8,28.8,318.0,1.5,0.8,95.2,1.3,2.0,1.54,0.1,0.0,0.0,0.0,0.00,0.0,0.3,20
Blake Bortles,33.2,18.6,211.0,1.6,1.0,78.8,4.3,24.6,5.72,0.3,0.0,0.0,0.0,0.00,0.0,0.2,20
Kirk Cousins,37.9,25.5,288.0,1.5,0.9,93.1,2.4,7.0,2.92,0.2,0.0,0.0,0.0,0.00,0.0,0.3,19
Carson Palmer,41.2,24.5,291.0,1.7,1.3,81.7,1.1,2.2,2.00,0.0,0.0,0.0,0.0,0.00,0.0,0.3,19
Alex Smith,33.1,20.6,227.0,1.5,0.8,87.6,3.9,13.7,3.51,0.2,0.0,0.0,0.0,0.00,0.0,0.3,18
Joe Flacco,36.9,23.3,242.0,1.6,1.1,84.1,1.3,3.8,2.92,0.2,0.0,0.0,0.0,0.00,0.0,0.1,18
Eli Manning,38.6,27.8,267.0,1.6,0.8,96.1,1.4,1.8,1.29,0.0,0.0,0.0,0.0,0.00,0.0,0.2,18
Marcus Mariota,34.7,21.4,214.0,1.6,0.8,84.9,3.3,19.1,5.79,0.2,0.0,0.0,0.0,0.00,0.0,0.3,18
Matthew Stafford,38.9,24.5,261.0,1.2,0.8,84.2,2.4,11.3,4.71,0.1,0.0,0.0,0.0,0.00,0.0,0.1,17
Jared Goff,32.4,20.6,230.0,1.4,1.0,86.2,1.2,3.2,2.67,0.1,0.0,0.0,0.0,0.00,0.0,0.2,16
Jay Cutler,30.9,19.6,234.0,1.5,1.1,87.8,1.5,7.7,5.13,0.0,0.0,0.0,0.0,0.00,0.0,0.3,16
Andy Dalton,33.5,19.6,217.0,1.3,1.4,73.4,3.1,10.1,3.26,0.2,0.0,0.0,0.0,0.00,0.0,0.2,16
Tyrod Taylor,29.0,18.1,177.0,1.0,0.7,81.0,6.5,31.5,4.85,0.2,0.0,0.0,0.0,0.00,0.0,0.2,16
Trevor Siemian,34.8,22.1,227.0,1.2,1.0,81.7,2.6,6.1,2.35,0.1,0.0,0.0,0.0,0.00,0.0,0.2,15
Dak Prescott,29.6,18.0,183.0,1.0,0.6,81.3,3.2,15.6,4.88,0.2,0.0,0.0,0.0,0.00,0.0,0.3,14
Jacoby Brissett,34.9,19.3,204.0,1.2,1.7,63.7,2.3,8.9,3.87,0.1,0.0,0.0,0.0,0.00,0.0,0.2,13
Carson Wentz,40.1,22.7,229.0,1.0,1.3,67.9,3.1,9.9,3.19,0.1,0.0,0.0,0.0,0.00,0.0,0.3,13
Josh McCown,35.8,19.0,221.0,1.1,1.3,67.1,2.5,8.6,3.44,0.1,0.0,0.0,0.0,0.00,0.0,0.2,13
Mike Glennon,32.1,19.0,218.0,1.0,1.4,71.9,1.7,9.0,5.29,0.0,0.0,0.0,0.0,0.00,0.0,0.3,12
Case Keenum,33.2,21.8,192.0,0.9,0.9,78.6,1.9,3.8,2.00,0.1,0.0,0.0,0.0,0.00,0.0,0.3,11
Brian Hoyer,30.7,18.2,187.0,0.9,0.6,78.5,1.5,1.9,1.27,0.0,0.0,0.0,0.0,0.00,0.0,0.2,11
Deshaun Watson,31.9,18.6,164.0,0.8,1.0,67.4,2.5,12.1,4.84,0.0,0.0,0.0,0.0,0.00,0.0,0.2,10
DeShone Kizer,32.8,19.7,171.0,0.7,1.3,64.5,4.3,18.4,4.28,0.1,0.0,0.0,0.0,0.00,0.0,0.2,10
Tom Savage,3.5,2.0,18.1,0.1,0.1,68.9,0.2,0.7,3.50,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Bryce Petty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Davis Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Alex Tanney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
