Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Chris Thompson,0.0,0.0,0.0,0.0,0.0,0.0,4.5,21.2,4.71,0.1,4,3.0,23.1,7.70,0.1,0.1,5
Theo Riddick,0.0,0.0,0.0,0.0,0.0,0.0,6.1,19.9,3.26,0.1,3.9,2.9,21.2,7.31,0.2,0.1,4
Alvin Kamara,0.0,0.0,0.0,0.0,0.0,0.0,5.1,21.7,4.25,0.2,3.2,2.2,15.7,7.14,0.1,0.1,4
Marlon Mack,0.0,0.0,0.0,0.0,0.0,0.0,6.1,23.4,3.84,0.2,2.8,1.8,12.7,7.06,0.1,0.1,4
LeGarrette Blount,0.0,0.0,0.0,0.0,0.0,0.0,8.1,33.7,4.16,0.3,1.1,1.0,5.8,5.80,0.0,0.1,4
Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,4.5,21.0,4.67,0.2,2.1,1.4,12.2,8.71,0.1,0.1,4
Mike Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,6.6,29.8,4.52,0.3,1.2,0.9,6.1,6.78,0.1,0.0,4
C.J. Prosise,0.0,0.0,0.0,0.0,0.0,0.0,4.2,21.5,5.12,0.1,2.7,2.0,24.5,12.25,0.0,0.1,4
Duke Johnson,0.0,0.0,0.0,0.0,0.0,0.0,4.6,17.8,3.87,0.1,5.2,3.9,35.4,9.08,0.0,0.1,4
Danny Woodhead,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.1,4.53,0.1,4.6,3.6,25.9,7.19,0.1,0.0,4
Kerwynn Williams,0.0,0.0,0.0,0.0,0.0,0.0,5.7,33.3,5.84,0.2,1,0.7,4.4,6.29,0.0,0.1,4
Matt Forte,0.0,0.0,0.0,0.0,0.0,0.0,7.5,32.1,4.28,0.2,1.3,0.9,9.1,10.11,0.0,0.1,4
Adrian Peterson,0.0,0.0,0.0,0.0,0.0,0.0,9.1,37.9,4.16,0.3,1.8,1.4,7.9,5.64,0.0,0.4,4
Eddie Lacy,0.0,0.0,0.0,0.0,0.0,0.0,9.1,37.2,4.09,0.2,1.4,1.0,9.1,9.10,0.0,0.1,4
Jamaal Williams,0.0,0.0,0.0,0.0,0.0,0.0,8.9,33.5,3.76,0.2,1.7,1.1,8.5,7.73,0.0,0.1,4
Matt Breida,0.0,0.0,0.0,0.0,0.0,0.0,6.8,30.5,4.49,0.2,1.1,0.7,5.4,7.71,0.0,0.2,3
Robert Turbin,0.0,0.0,0.0,0.0,0.0,0.0,5.9,19.3,3.27,0.3,2.4,1.8,10.0,5.56,0.0,0.1,3
Javorius Allen,0.0,0.0,0.0,0.0,0.0,0.0,5.5,22.6,4.11,0.1,2.2,1.7,11.6,6.82,0.0,0.1,3
Giovani Bernard,0.0,0.0,0.0,0.0,0.0,0.0,5.6,20.4,3.64,0.1,2.4,1.8,15.0,8.33,0.0,0.1,3
James Conner,0.0,0.0,0.0,0.0,0.0,0.0,4.8,21.1,4.40,0.2,1.3,0.9,7.5,8.33,0.0,0.0,3
Darren McFadden,0.0,0.0,0.0,0.0,0.0,0.0,5.1,20.9,4.10,0.1,2,1.4,11.6,8.29,0.0,0.2,3
DJ Pumphrey,0.0,0.0,0.0,0.0,0.0,0.0,4.5,20.0,4.44,0.2,0.9,0.6,4.2,7.00,0.0,0.1,3
DeAndre Washington,0.0,0.0,0.0,0.0,0.0,0.0,6.9,29.0,4.20,0.2,0.9,0.7,4.7,6.71,0.0,0.1,3
Elijah McGuire,0.0,0.0,0.0,0.0,0.0,0.0,6.2,28.2,4.55,0.2,1.9,1.1,9.7,8.82,0.0,0.1,3
D'Onta Foreman,0.0,0.0,0.0,0.0,0.0,0.0,5.9,20.9,3.54,0.2,1.7,1.0,7.0,7.00,0.0,0.1,3
Shane Vereen,0.0,0.0,0.0,0.0,0.0,0.0,3.3,14.5,4.39,0.1,3.4,2.3,16.7,7.26,0.1,0.2,2
Aaron Ripkowski,0.0,0.0,0.0,0.0,0.0,0.0,3.2,13.2,4.12,0.3,1,0.9,6.0,6.67,0.0,0.1,2
Charcandrick West,0.0,0.0,0.0,0.0,0.0,0.0,5.9,21.8,3.69,0.1,1.2,0.9,6.4,7.11,0.0,0.1,2
Wendell Smallwood,0.0,0.0,0.0,0.0,0.0,0.0,5.9,26.3,4.46,0.1,2.1037,1.1,6.6,6.00,0.0,0.1,2
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,4.67,0.1,2.3,1.7,13.4,7.88,0.1,0.0,2
Chris Ivory,0.0,0.0,0.0,0.0,0.0,0.0,5.8,21.9,3.78,0.1,1.1,0.8,6.7,8.38,0.0,0.3,2
Orleans Darkwa,0.0,0.0,0.0,0.0,0.0,0.0,4.3,15.7,3.65,0.2,2.3,1.3,7.8,6.00,0.0,0.1,2
Jalen Richard,0.0,0.0,0.0,0.0,0.0,0.0,3.6,17.9,4.97,0.1,1.1,0.8,5.4,6.75,0.1,0.1,2
Rex Burkhead,0.0,0.0,0.0,0.0,0.0,0.0,4.9,18.5,3.78,0.1,0.9,0.7,6.4,9.14,0.0,0.1,1
Branden Oliver,0.0,0.0,0.0,0.0,0.0,0.0,4.4,14.5,3.30,0.1,1.3,0.9,7.6,8.44,0.0,0.1,1
Wayne Gallman,0.0,0.0,0.0,0.0,0.0,0.0,3.8,14.3,3.76,0.1,0.9,0.6,4.3,7.17,0.0,0.1,1
Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,3.7,16.2,4.38,0.1,0.5,0.3,2.3,7.67,0.0,0.1,1
Alfred Morris,0.0,0.0,0.0,0.0,0.0,0.0,3.4,12.5,3.68,0.1,1.3,0.8,5.5,6.88,0.0,0.1,1
Matt Jones,0.0,0.0,0.0,0.0,0.0,0.0,2.1,7.2,3.43,0.1,0.2,0.2,2.0,10.00,0.0,0.0,0
Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,5.00,0.1,0.9,0.6,4.8,8.00,0.0,0.0,0
Cameron Artis-Payne,0.0,0.0,0.0,0.0,0.0,0.0,2.1,9.1,4.33,0.1,0.1,0.1,1.1,11.00,0.0,0.0,0
Malcolm Brown,0.0,0.0,0.0,0.0,0.0,0.0,2.4,9.1,3.79,0.1,1.1882,0.9,6.6,7.33,0.0,0.1,0
Brian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.3,3.83,0.0,0.2,0.1,1.1,11.00,0.0,0.0,0
Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,0.143,0.1,0.7,7.00,0.0,0.0,0
Cedric Peerman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Mike James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Jalston Fowler,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,0.1,0.1,0.9,9.00,0.0,0.0,0
Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.1,0.5,5.00,0.0,0.0,0
Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.0,3.33,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0
Terrell Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Brandon Wilds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
C.J. Spiller,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,2.67,0.0,0.3,0.2,1.6,8.00,0.0,0.0,0
Taquan Mizzell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,0.2,0.1,2.2,22.00,0.0,0.0,0
Roosevelt Nix-Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.1,0.1,0.3,3.00,0.0,0.0,0
Derrick Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Fozzy Whittaker,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,5.00,0.0,0.3,0.2,2.0,10.00,0.0,0.0,0
Jay Prosch,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,0.0325,0.0,0.1,0.00,0.0,0.0,0
Joe Kerridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Bishop Sankey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
James Develin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,0.2,0.1,1.2,12.00,0.0,0.0,0
Benny Cunningham,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.1,5.25,0.0,0.4,0.3,2.0,6.67,0.0,0.0,0
Daniel Lasco,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,4.00,0.0,0.2,0.1,0.6,6.00,0.0,0.0,0
George Winn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Tre Madden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Mack Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,5.00,0.0,0.1417,0.1,0.8,8.00,0.0,0.0,0
Devante Mays,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,3.33,0.0,0.2,0.1,1.0,10.00,0.0,0.0,0
Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,0.1,0.1,0.9,9.00,0.0,0.0,0
Tommy Bohanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Rod Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,3.25,0.0,0.3,0.2,4.1,20.50,0.0,0.0,0
De'Angelo Henderson,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.3,3.29,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
Austin Ekeler,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,2.67,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
Keith Marshall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Joe Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Joe Banyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,1.5,7.50,0.0,0.0,0
Tyler Gaffney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0
Justin Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,3.33,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0
Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
Terron Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.5,5.00,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0
Andre Ellington,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,4.00,0.0,0.2,0.2,1.2,6.00,0.0,0.0,0
Matt Dayes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6,3.20,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,0.2,0.1,1.0,10.00,0.0,0.0,0
Aaron Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,3.33,0.0,0.2,0.1,1.0,10.00,0.0,0.0,0
Corey Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.5,5.00,0.0,0.1,0.1,0.6,6.00,0.0,0.0,0
David Fluellen,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.5,3.57,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
Jerick McKinnon,0.0,0.0,0.0,0.0,0.0,0.0,2.3,8.8,3.83,0.0,0.7,0.6,4.0,6.67,0.0,0.1,0
Tyler Ervin,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,3.25,0.0,1.5,0.9,5.3,5.89,0.0,0.2,0
