Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Damien Williams,0.0,0.0,0.0,0.0,0.0,0.0,8.9,30.9,3.47,0.2,2.1,1.4,11.7,8.36,0.1,0.1,5
C.J. Anderson,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.5,3.79,0.2,1.7,1.3,9.2,7.08,0.1,0.1,5
Javorius Allen,0.0,0.0,0.0,0.0,0.0,0.0,9.6,32.7,3.41,0.2,3.8,2.7,14.6,5.41,0.1,0.1,5
Theo Riddick,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.3,3.32,0.1,5.0,3.9,31.7,8.13,0.2,0.1,5
Chris Ivory,0.0,0.0,0.0,0.0,0.0,0.0,13.1,48.0,3.66,0.3,1.6,1.2,9.3,7.75,0.0,0.2,5
T.J. Yeldon,0.0,0.0,0.0,0.0,0.0,0.0,10.2,47.6,4.67,0.2,1.8,1.4,8.3,5.93,0.0,0.0,5
Matt Forte,0.0,0.0,0.0,0.0,0.0,0.0,10.1,37.2,3.68,0.2,1.8,1.4,11.8,8.43,0.0,0.1,5
Orleans Darkwa,0.0,0.0,0.0,0.0,0.0,0.0,11.0,43.4,3.95,0.2,2.0,1.4,8.1,5.79,0.0,0.1,5
Derrick Henry,0.0,0.0,0.0,0.0,0.0,0.0,10.6,44.8,4.23,0.2,1.2,0.9,6.5,7.22,0.0,0.1,5
D'Onta Foreman,0.0,0.0,0.0,0.0,0.0,0.0,9.9,41.2,4.16,0.2,0.8,0.6,6.3,10.50,0.0,0.2,4
Matt Breida,0.0,0.0,0.0,0.0,0.0,0.0,5.7,20.3,3.56,0.1,2.9,1.6,10.9,6.81,0.2,0.1,4
DeAndre Washington,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.1,4.02,0.2,3.3,2.8,15.8,5.64,0.1,0.2,4
Giovani Bernard,0.0,0.0,0.0,0.0,0.0,0.0,5.9,25.4,4.31,0.1,2.0,1.3,12.2,9.38,0.1,0.1,4
Thomas Rawls,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.6,3.94,0.3,1.7,1.0,7.8,7.80,0.1,0.2,4
Rob Kelley,0.0,0.0,0.0,0.0,0.0,0.0,10.2,38.4,3.76,0.2,1.5,0.8,5.5,6.88,0.0,0.1,4
Jalen Richard,0.0,0.0,0.0,0.0,0.0,0.0,4.9,22.5,4.59,0.2,2.5,2.0,17.8,8.90,0.0,0.2,3
Charcandrick West,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.8,4.20,0.1,2.2,1.9,12.7,6.68,0.2,0.1,3
Wayne Gallman,0.0,0.0,0.0,0.0,0.0,0.0,10.1,37.9,3.75,0.1,1.2,0.9,5.2,5.78,0.0,0.1,3
Mike Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,6.4,22.7,3.55,0.2,1.2,0.9,6.1,6.78,0.0,0.1,3
Devontae Booker,0.0,0.0,0.0,0.0,0.0,0.0,4.9,17.4,3.55,0.1,2.4,1.7,17.1,10.06,0.0,0.1,2
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.4,4.80,0.0,2.4,1.6,12.9,8.06,0.2,0.0,2
Jay Ajayi,0.0,0.0,0.0,0.0,0.0,0.0,6.9,23.7,3.43,0.1,1.0,0.7,3.8,5.43,0.0,0.2,2
Jamaal Charles,0.0,0.0,0.0,0.0,0.0,0.0,6.5,25.6,3.94,0.1,1.7,1.2,7.3,6.08,0.0,0.4,1
Darren McFadden,0.0,0.0,0.0,0.0,0.0,0.0,2.5,12.4,4.96,0.1,0.5,0.3,2.9,9.67,0.0,0.0,1
Corey Grant,0.0,0.0,0.0,0.0,0.0,0.0,4.7,18.7,3.98,0.1,0.9,0.7,4.4,6.29,0.0,0.0,1
Alfred Blue,0.0,0.0,0.0,0.0,0.0,0.0,3.6,16.0,4.44,0.1,0.4,0.3,2.6,8.67,0.0,0.1,1
Wendell Smallwood,0.0,0.0,0.0,0.0,0.0,0.0,5.9,17.8,3.02,0.1,1.6,0.9,6.7,7.44,0.0,0.1,1
Alfred Morris,0.0,0.0,0.0,0.0,0.0,0.0,3.8,19.3,5.08,0.1,1.4,0.8,5.8,7.25,0.0,0.1,1
Jacquizz Rodgers,0.0,0.0,0.0,0.0,0.0,0.0,2.8,12.0,4.29,0.1,0.9,0.7,5.4,7.71,0.0,0.1,1
Cameron Artis-Payne,0.0,0.0,0.0,0.0,0.0,0.0,3.4,11.8,3.47,0.1,0.4,0.4,2.5,6.25,0.0,0.1,1
Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,3.7,12.9,3.49,0.1,1.0,0.8,5.6,7.00,0.0,0.2,1
Shane Vereen,0.0,0.0,0.0,0.0,0.0,0.0,2.4,8.2,3.42,0.0,2.1,1.6,10.4,6.50,0.0,0.1,0
Charles Sims,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,4.00,0.0,1.6,1.2,10.3,8.58,0.0,0.2,0
Kerwynn Williams,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.5,2.95,0.1,0.6,0.4,2.7,6.75,0.0,0.1,0
Malcolm Brown,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.9,3.18,0.1,0.4,0.4,2.7,6.75,0.0,0.1,0
Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.2,2.88,0.1,1.3,0.9,6.2,6.89,0.0,0.1,0
Daniel Lasco,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6,3.20,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0
George Winn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Brian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.1,3.50,0.0,0.2,0.1,1.0,10.00,0.0,0.0,0
Tre Madden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0
Cedric Peerman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mike James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jalston Fowler,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,0.1,0.1,0.6,6.00,0.0,0.0,0
Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,0.2,0.2,2.4,12.00,0.0,0.0,0
Devante Mays,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.5,3.57,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0
Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,0.1,0.1,0.9,9.00,0.0,0.0,0
Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.2,1.3,6.50,0.0,0.0,0
Tommy Bohanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Zach Zenner,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.7,3.38,0.0,0.2,0.1,1.2,12.00,0.0,0.0,0
Rod Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,4.00,0.0,0.2,0.2,1.8,9.00,0.0,0.0,0
De'Angelo Henderson,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,2.67,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0
Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
Bobby Rainey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Alex Armah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Josh Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Peyton Barber,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,5.00,0.0,0.0,0.0,0.2,0.00,0.0,0.0,0
Keith Marshall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Lance Dunbar,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,0.5,0.3,3.2,10.67,0.0,0.0,0
Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
John Kuhn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Joe Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Joe Banyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Akeem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.8,6.00,0.0,0.1,0.1,0.5,5.00,0.0,0.0,0
Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,2.2,11.00,0.0,0.0,0
C.J. Spiller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.00,0.0,0.2,0.2,1.4,7.00,0.0,0.0,0
Matt Jones,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.8,3.69,0.0,0.2,0.1,1.7,17.00,0.0,0.0,0
Justin Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,3.00,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0
Travaris Cadet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Corey Clement,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,2.67,0.0,0.0,0.0,0.1,0.00,0.0,0.0,0
Terron Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.5,4.17,0.0,0.1,0.1,0.8,8.00,0.0,0.0,0
Derrick Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Andre Ellington,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.4,4.80,0.0,0.8,0.5,5.0,10.00,0.0,0.0,0
Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,3.00,0.0,0.0,0.0,0.1,0.00,0.0,0.0,0
Jay Prosch,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,0.1,0.1,0.9,9.00,0.0,0.0,0
Paul Perkins,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.3,3.53,0.0,0.3,0.2,1.3,6.50,0.0,0.0,0
Aaron Ripkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.1,3.50,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
Elijah McGuire,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.80,0.0,0.2,0.1,1.1,11.00,0.0,0.0,0
Joe Kerridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Senorise Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Shane Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,3.00,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
David Fluellen,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,4.25,0.0,0.1,0.0,0.4,0.00,0.0,0.0,0
Jamaal Williams,0.0,0.0,0.0,0.0,0.0,0.0,1.9,7.3,3.84,0.0,0.3,0.2,1.3,6.50,0.0,0.1,0
Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.2,3.50,0.0,0.3,0.2,1.1,5.50,0.0,0.4,0
