Jaguars,0.6,0.0,3.4,39.9,0.7,1.0,0.24,14.5,131.0,129.0,260,13
Chiefs,1.5,0.0,1.6,39.5,0.9,1.3,0.38,17.7,192.0,127.0,319,12
Rams,0.8,0.0,2.2,41.6,0.7,0.9,0.25,20.5,229.0,117.0,346,10
Falcons,0.9,0.1,2.0,41.7,1.1,1.5,0.25,26.1,210.0,117.0,327,9
Saints,1.2,0.0,2.0,42.0,0.6,0.9,0.29,21.5,200.0,136.0,336,9
Bills,1.0,0.0,1.4,46.1,0.8,1.1,0.21,23.3,193.0,141.0,334,8
Titans,0.7,0.0,2.5,40.4,0.5,0.7,0.18,27.0,209.0,104.0,313,7
