Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Tom Brady,38.9,26.6,325.0,1.9,0.4,105.9,2.3,4.4,1.91,0.0,0.0,0.0,0.0,0.00,0.0,0.2,23
Aaron Rodgers,41.9,29.1,287.0,1.8,0.6,96.9,3.9,23.2,5.95,0.1,0.0,0.0,0.0,0.00,0.0,0.2,23
Jameis Winston,37.7,24.2,316.0,1.7,0.9,95.6,2.8,10.0,3.57,0.1,0.0,0.0,0.0,0.00,0.0,0.3,22
Dak Prescott,31.3,20.7,249.0,1.8,0.4,104.2,3.3,19.7,5.97,0.3,0.0,0.0,0.0,0.00,0.0,0.2,21
Jacoby Brissett,32.3,19.7,252.0,1.4,0.8,89.5,3.1,17.1,5.52,0.3,0.0,0.0,0.0,0.00,0.0,0.2,20
Eli Manning,37.8,23.1,250.0,1.7,1.3,81.2,1.3,2.8,2.15,0.2,0.0,0.0,0.0,0.00,0.0,0.2,19
Russell Wilson,34.0,21.9,252.0,1.4,1.1,86.9,5.2,24.6,4.73,0.1,0.0,0.0,0.0,0.00,0.0,0.2,19
Cam Newton,33.2,21.4,248.0,1.3,1.0,87.4,5.3,22.7,4.28,0.3,0.0,0.0,0.0,0.00,0.0,0.2,19
Ben Roethlisberger,35.8,22.7,239.0,1.8,1.1,86.7,1.6,2.2,1.38,0.0,0.0,0.0,0.0,0.00,0.0,0.3,18
Matthew Stafford,35.8,24.1,221.0,1.5,0.6,90.9,2.5,11.8,4.72,0.1,0.0,0.0,0.0,0.00,0.0,0.2,17
Josh McCown,36.0,23.0,254.0,1.2,1.1,83.1,2.8,10.1,3.61,0.1,0.0,0.0,0.0,0.00,0.0,0.2,17
Philip Rivers,39.1,24.0,275.0,1.3,1.1,81.9,0.7,1.5,2.14,0.0,0.0,0.0,0.0,0.00,0.0,0.3,17
Carson Wentz,37.6,22.5,216.0,1.5,0.9,79.2,3.9,13.4,3.44,0.1,0.0,0.0,0.0,0.00,0.0,0.3,17
Alex Smith,30.9,20.2,212.0,1.3,0.6,91.1,4.0,16.9,4.22,0.2,0.0,0.0,0.0,0.00,0.0,0.2,17
Brian Hoyer,33.9,20.8,237.0,1.3,0.9,84.1,1.1,2.6,2.36,0.2,0.0,0.0,0.0,0.00,0.0,0.2,16
Sam Bradford,33.1,22.4,241.0,1.4,0.4,97.9,1.5,2.1,1.40,0.0,0.0,0.0,0.0,0.00,0.0,0.3,16
Deshaun Watson,34.8,19.5,219.0,1.3,1.9,64.7,4.3,27.9,6.49,0.1,0.0,0.0,0.0,0.00,0.0,0.2,16
