Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Jamaal Williams,0.0,0.0,0.0,0.0,0.0,0.0,13.4,47.6,3.55,0.2,0.5,0.4,3.8,9.50,0.0,0.1,5
Andre Ellington,0.0,0.0,0.0,0.0,0.0,0.0,6.3,22.8,3.62,0.2,4.0,2.7,24.9,9.22,0.0,0.1,5
Duke Johnson,0.0,0.0,0.0,0.0,0.0,0.0,4.9,19.9,4.06,0.1,5.3,4.2,38.4,9.14,0.1,0.1,5
Jerick McKinnon,0.0,0.0,0.0,0.0,0.0,0.0,8.9,30.2,3.39,0.1,4.0,3.0,19.3,6.43,0.1,0.2,4
Matt Breida,0.0,0.0,0.0,0.0,0.0,0.0,6.2,28.3,4.56,0.2,2.5,1.5,11.0,7.33,0.1,0.1,4
DeAndre Washington,0.0,0.0,0.0,0.0,0.0,0.0,4.7,20.3,4.32,0.2,2.9,2.3,15.4,6.70,0.1,0.1,4
Jalen Richard,0.0,0.0,0.0,0.0,0.0,0.0,4.6,22.9,4.98,0.2,2.4,1.7,16.8,9.88,0.1,0.1,4
James White,0.0,0.0,0.0,0.0,0.0,0.0,4.5,18.7,4.16,0.2,3.4,2.7,22.2,8.22,0.1,0.1,4
Charcandrick West,0.0,0.0,0.0,0.0,0.0,0.0,4.3,17.4,4.05,0.2,2.9,2.4,14.7,6.12,0.2,0.1,4
Bilal Powell,0.0,0.0,0.0,0.0,0.0,0.0,8.2,28.6,3.49,0.2,2.9,2.0,14.1,7.05,0.0,0.1,4
Rod Smith,0.0,0.0,0.0,0.0,0.0,0.0,9.8,37.1,3.79,0.2,1.1,0.7,5.7,8.14,0.0,0.1,4
Danny Woodhead,0.0,0.0,0.0,0.0,0.0,0.0,4.3,15.6,3.63,0.1,4.2,3.4,22.9,6.74,0.1,0.1,4
Travaris Cadet,0.0,0.0,0.0,0.0,0.0,0.0,3.9,16.2,4.15,0.1,2.3,1.7,13.2,7.76,0.1,0.1,3
D.J. Foster,0.0,0.0,0.0,0.0,0.0,0.0,4.3,12.9,3.00,0.1,2.1,1.2,10.8,9.00,0.0,0.1,2
Byron Marshall,0.0,0.0,0.0,0.0,0.0,0.0,4.1,17.1,4.17,0.1,2.6,1.9,12.8,6.74,0.0,0.1,2
T.J. Yeldon,0.0,0.0,0.0,0.0,0.0,0.0,4.1,17.6,4.29,0.1,2.1,1.5,10.2,6.80,0.0,0.1,2
Jamaal Charles,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,4.25,0.1,2.0,1.5,10.1,6.73,0.0,0.2,2
Wayne Gallman,0.0,0.0,0.0,0.0,0.0,0.0,7.6,28.2,3.71,0.1,0.9,0.7,3.0,4.29,0.0,0.2,2
Corey Clement,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.4,4.10,0.2,0.3,0.2,1.8,9.00,0.0,0.1,2
Brian Hill,0.0,0.0,0.0,0.0,0.0,0.0,4.2,14.8,3.52,0.1,1.4,0.9,7.0,7.78,0.0,0.1,1
Alfred Blue,0.0,0.0,0.0,0.0,0.0,0.0,3.7,14.3,3.86,0.1,0.4,0.3,2.3,7.67,0.0,0.1,1
Mike Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,3.9,16.2,4.15,0.1,1.0,0.8,4.5,5.62,0.0,0.1,1
Javorius Allen,0.0,0.0,0.0,0.0,0.0,0.0,3.4,12.3,3.62,0.0,2.2,1.7,9.0,5.29,0.1,0.1,1
Elijah McGuire,0.0,0.0,0.0,0.0,0.0,0.0,5.8,18.2,3.14,0.1,1.7,1.0,9.0,9.00,0.0,0.1,1
Cameron Artis-Payne,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.5,3.39,0.1,0.4,0.3,2.3,7.67,0.0,0.1,1
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,5.00,0.0,2.5,1.8,14.5,8.06,0.1,0.2,1
Chris Ivory,0.0,0.0,0.0,0.0,0.0,0.0,4.3,13.3,3.09,0.1,0.9,0.6,5.1,8.50,0.0,0.3,1
Shane Vereen,0.0,0.0,0.0,0.0,0.0,0.0,2.7,8.6,3.19,0.0,1.9,1.6,10.2,6.37,0.0,0.1,0
Senorise Perry,0.0,0.0,0.0,0.0,0.0,0.0,4.1,17.9,4.37,0.0,0.5,0.3,2.2,7.33,0.0,0.1,0
Benny Cunningham,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.6,3.54,0.0,1.6,1.1,11.8,10.73,0.0,0.1,0
Malcolm Brown,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.9,3.18,0.1,0.4,0.4,2.7,6.75,0.0,0.1,0
Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.9,2.95,0.1,1.0,0.8,5.6,7.00,0.0,0.1,0
James Conner,0.0,0.0,0.0,0.0,0.0,0.0,2.8,9.5,3.39,0.1,0.7,0.4,3.2,8.00,0.0,0.1,0
Charles Sims,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.7,3.56,0.0,1.5,1.2,9.6,8.00,0.1,0.1,0
Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,2.1,6.4,3.05,0.1,0.2,0.1,1.0,10.00,0.0,0.1,0
Corey Grant,0.0,0.0,0.0,0.0,0.0,0.0,2.9,9.6,3.31,0.1,1.0,0.7,4.6,6.57,0.0,0.1,0
Terrance West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.1,0.6,6.00,0.0,0.0,0
Cedric Peerman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mike James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jalston Fowler,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,1.50,0.0,0.1,0.1,0.5,5.00,0.0,0.0,0
Branden Oliver,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,3.75,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0
Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,1.7,8.50,0.0,0.0,0
Zach Zenner,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.1,3.00,0.0,0.1,0.1,1.0,10.00,0.0,0.0,0
Terrell Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jonathan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
John Kuhn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jacquizz Rodgers,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.8,4.22,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0
C.J. Spiller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Taquan Mizzell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Matt Jones,0.0,0.0,0.0,0.0,0.0,0.0,1.3,5.3,4.08,0.0,0.2,0.1,1.9,19.00,0.0,0.0,0
Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,0.1,0.1,0.9,9.00,0.0,0.0,0
Roosevelt Nix-Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.1,0.00,0.0,0.0,0
Derrick Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jay Prosch,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,0.1,0.1,0.8,8.00,0.0,0.0,0
Paul Perkins,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.1,3.42,0.0,0.2,0.2,1.1,5.50,0.0,0.0,0
Joe Kerridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Terrence Magee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Bishop Sankey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
James Develin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.3,2.2,7.33,0.0,0.0,0
George Winn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Stevan Ridley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mack Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.3,3.83,0.0,0.1,0.1,0.6,6.00,0.0,0.0,0
Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,3.00,0.0,0.1,0.1,0.8,8.00,0.0,0.0,0
Wendell Smallwood,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.9,4.33,0.0,0.2,0.2,1.2,6.00,0.0,0.0,0
Thomas Rawls,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.9,3.77,0.0,0.2,0.1,1.2,12.00,0.0,0.0,0
Tommy Bohanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,5.00,0.0,0.3,0.2,2.2,11.00,0.0,0.0,0
De'Angelo Henderson,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.9,3.17,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0
Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,0.1,0.1,0.5,5.00,0.0,0.0,0
Ka'Deem Carey,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.8,3.60,0.0,0.1,0.0,0.4,0.00,0.0,0.0,0
Josh Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Alex Armah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Bobby Rainey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Keith Marshall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Brandon Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Bronson Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,2.67,0.0,0.0,0.0,0.2,0.00,0.0,0.0,0
Lance Dunbar,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,5.00,0.0,0.4,0.2,2.2,11.00,0.0,0.0,0
Joe Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
De'Veon Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Akeem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,4.00,0.0,0.0,0.0,0.2,0.00,0.0,0.0,0
Joe Banyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,4.67,0.0,0.2,0.1,1.1,11.00,0.0,0.0,0
Trey Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,0.3,0.2,1.8,9.00,0.0,0.0,0
Tyler Gaffney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,0.1,0.1,0.6,6.00,0.0,0.0,0
Justin Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,2.83,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0
Terron Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.7,5.29,0.0,0.0,0.0,0.2,0.00,0.0,0.0,0
Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,3.00,0.0,0.0,0.0,0.2,0.00,0.0,0.0,0
Matt Dayes,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0
Darren McFadden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.1,1.3,13.00,0.0,0.0,0
Aaron Ripkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,3.50,0.0,0.2,0.2,1.0,5.00,0.0,0.0,0
Shane Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4,2.80,0.0,0.1,0.1,0.6,6.00,0.0,0.0,0
David Fluellen,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,3.67,0.0,0.1,0.0,0.3,0.00,0.0,0.0,0
Eddie Lacy,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.6,3.20,0.0,0.9,0.7,4.6,6.57,0.0,0.1,0
