Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Drew Brees,38.6,27.2,314.0,2.2,0.8,105.1,1.9,2.6,1.37,0.2,0.0,0.0,0.0,0.00,0.0,0.2,25
Tom Brady,39.2,27.0,320.0,2.1,0.3,108.2,2.2,4.0,1.82,0.1,0.0,0.0,0.0,0.00,0.0,0.3,24
Kirk Cousins,36.3,24.1,284.0,1.5,0.8,94.6,2.8,11.8,4.21,0.3,0.0,0.0,0.0,0.00,0.0,0.3,21
Carson Wentz,36.7,24.6,262.0,1.9,0.7,97.0,4.3,19.8,4.60,0.0,0.0,0.0,0.0,0.00,0.0,0.3,21
Alex Smith,29.8,20.0,242.0,1.6,0.4,104.2,5.0,22.5,4.50,0.2,0.0,0.0,0.0,0.00,0.0,0.2,21
Russell Wilson,35.6,23.0,244.0,1.6,1.0,87.8,5.6,30.4,5.43,0.1,0.0,0.0,0.0,0.00,0.0,0.2,20
Matthew Stafford,37.7,24.6,268.0,1.5,0.7,91.6,2.4,11.4,4.75,0.1,0.0,0.0,0.0,0.00,0.0,0.2,19
Dak Prescott,32.6,19.6,209.0,1.4,0.5,86.8,3.6,22.8,6.33,0.3,0.0,0.0,0.0,0.00,0.0,0.3,19
Philip Rivers,37.0,22.7,268.0,1.7,1.1,86.3,1.0,1.9,1.90,0.0,0.0,0.0,0.0,0.00,0.0,0.2,18
Ben Roethlisberger,36.6,21.7,256.0,1.7,1.3,81.3,1.8,2.0,1.11,0.0,0.0,0.0,0.0,0.00,0.0,0.1,18
Matt Ryan,34.1,22.7,290.0,1.4,0.7,98.1,2.0,7.1,3.55,0.0,0.0,0.0,0.0,0.00,0.0,0.2,18
Jay Cutler,34.7,23.5,252.0,1.5,0.9,92.4,1.5,5.1,3.40,0.0,0.0,0.0,0.0,0.00,0.0,0.3,17
Ryan Fitzpatrick,38.1,23.7,267.0,1.3,1.3,80.3,2.6,12.0,4.62,0.0,0.0,0.0,0.0,0.00,0.0,0.2,17
Blaine Gabbert,35.6,19.8,245.0,1.1,1.5,69.9,5.6,23.4,4.18,0.2,0.0,0.0,0.0,0.00,0.0,0.2,16
Derek Carr,36.3,23.2,263.0,1.3,0.8,88.3,1.8,4.7,2.61,0.0,0.0,0.0,0.0,0.00,0.0,0.2,16
Jared Goff,31.5,19.0,229.0,1.3,0.7,87.1,1.7,4.2,2.47,0.1,0.0,0.0,0.0,0.00,0.0,0.2,16
Case Keenum,31.9,21.3,217.0,1.5,0.6,93.9,0.8,3.2,4.00,0.0,0.0,0.0,0.0,0.00,0.0,0.2,16
Blake Bortles,25.2,15.2,170.0,1.4,0.7,87.4,4.9,26.5,5.41,0.1,0.0,0.0,0.0,0.00,0.0,0.2,15
Marcus Mariota,32.0,19.3,198.0,1.1,1.3,72.7,3.7,21.2,5.73,0.2,0.0,0.0,0.0,0.00,0.0,0.3,14
Joe Flacco,40.3,25.9,245.0,1.1,1.4,75.6,1.1,2.1,1.91,0.1,0.0,0.0,0.0,0.00,0.0,0.2,14
Andy Dalton,32.0,19.3,207.0,1.2,0.8,81.4,3.0,6.5,2.17,0.1,0.0,0.0,0.0,0.00,0.0,0.3,14
Eli Manning,32.3,18.0,202.0,1.1,1.2,70.5,1.1,2.9,2.64,0.1,0.0,0.0,0.0,0.00,0.0,0.3,13
Mitchell Trubisky,26.9,16.0,175.0,0.9,0.7,79.1,2.7,16.9,6.26,0.0,0.0,0.0,0.0,0.00,0.0,0.3,12
Brett Hundley,28.6,15.7,155.0,0.9,2.3,47.4,2.4,15.8,6.58,0.2,0.0,0.0,0.0,0.00,0.0,0.1,11
Brock Osweiler,29.0,16.7,174.0,1.0,1.1,70.8,0.2,0.5,2.50,0.0,0.0,0.0,0.0,0.00,0.0,0.1,10
DeShone Kizer,24.0,12.9,124.0,0.6,1.2,55.9,5.6,27.7,4.95,0.2,0.0,0.0,0.0,0.00,0.0,0.3,9
Nathan Peterman,23.7,14.0,135.0,0.8,0.5,77.5,2.0,9.0,4.50,0.0,0.0,0.0,0.0,0.00,0.0,0.2,8
Tom Savage,26.3,13.6,146.0,0.8,1.4,56.3,1.5,5.1,3.40,0.0,0.0,0.0,0.0,0.00,0.0,0.2,8
Tyrod Taylor,4.3,2.6,25.1,0.1,0.1,74.9,0.5,2.4,4.80,0.0,0.0,0.0,0.0,0.00,0.0,0.0,1
Teddy Bridgewater,1.7,1.1,11.6,0.1,0.0,104.0,0.0,0.2,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Paxton Lynch,3.4,1.9,19.7,0.1,0.1,70.3,0.3,0.9,3.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Davis Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Alex Tanney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Chase Daniel,0.0,0.0,0.1,0.0,0.0,101.7,0.0,-0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
T.J. Yates,0.1,0.0,0.4,0.0,0.0,43.8,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Geno Smith,0.0,0.0,0.3,0.0,0.0,60.2,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Cooper Rush,0.0,0.0,0.1,0.0,0.0,89.1,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Austin Davis,0.1,0.0,0.3,0.0,0.0,39.6,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Landry Jones,0.1,0.1,0.7,0.0,0.0,95.8,0.0,-0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Kevin Hogan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Trevor Siemian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jameill Showers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Ryan Nassib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mike Glennon,0.2,0.1,1.1,0.0,0.0,66.7,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Nate Sudfeld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Brandon Weeden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Connor Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Sean Mannion,0.0,0.0,0.1,0.0,0.0,53.0,0.0,-0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Joshua Dobbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jake Rudock,0.0,0.0,0.1,0.0,0.0,106.5,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
David Fales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Cardale Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Joe Callahan,0.0,0.0,0.1,0.0,0.0,66.9,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Matt Schaub,0.1,0.1,0.8,0.0,0.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Kyle Sloter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jeff Driskel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Drew Stanton,0.2,0.1,1.2,0.0,0.0,68.8,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Chad Henne,0.0,0.0,0.1,0.0,0.0,86.7,0.0,-0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Joe Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Josh Woodrum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Nick Foles,0.2,0.1,1.4,0.0,0.0,72.9,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Kellen Clemens,0.0,0.0,0.2,0.0,0.0,101.3,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Brian Hoyer,0.3,0.2,2.5,0.0,0.0,92.4,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
