Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Tom Brady,37.8,24.0,283.0,2.0,0.5,98.3,2.5,5.2,2.08,0.1,0.0,0.0,0.0,0.00,0.0,0.2,22
Carson Wentz,35.9,21.9,262.0,1.9,0.9,90.5,4.9,21.4,4.37,0.1,0.0,0.0,0.0,0.00,0.0,0.2,22
Drew Brees,40.5,27.4,277.0,2.0,1.0,93.1,1.6,2.3,1.44,0.1,0.0,0.0,0.0,0.00,0.0,0.2,22
Dak Prescott,31.9,20.7,239.0,1.7,0.5,98.6,3.4,20.8,6.12,0.3,0.0,0.0,0.0,0.00,0.0,0.2,22
Cam Newton,34.3,21.8,274.0,1.4,1.2,87.4,6.0,25.0,4.17,0.4,0.0,0.0,0.0,0.00,0.0,0.3,21
Andy Dalton,33.5,21.5,273.0,1.7,1.2,91.5,3.4,10.7,3.15,0.2,0.0,0.0,0.0,0.00,0.0,0.3,20
Tyrod Taylor,29.7,18.0,214.0,1.5,0.5,92.4,6.7,35.7,5.33,0.2,0.0,0.0,0.0,0.00,0.0,0.1,20
Jameis Winston,37.8,23.8,277.0,1.7,1.0,89.1,2.5,7.2,2.88,0.1,0.0,0.0,0.0,0.00,0.0,0.3,20
Russell Wilson,35.0,21.5,240.0,1.6,1.4,80.4,5.4,25.2,4.67,0.2,0.0,0.0,0.0,0.00,0.0,0.2,20
Matt Ryan,35.3,23.4,297.0,1.6,0.9,96.9,1.9,7.2,3.79,0.0,0.0,0.0,0.0,0.00,0.0,0.1,19
Ben Roethlisberger,36.4,25.7,288.0,1.5,0.9,97.3,1.6,2.2,1.38,0.0,0.0,0.0,0.0,0.00,0.0,0.2,18
Alex Smith,32.3,20.8,205.0,1.5,0.5,91.2,4.1,15.7,3.83,0.2,0.0,0.0,0.0,0.00,0.0,0.1,18
Kirk Cousins,36.3,24.5,264.0,1.3,0.8,91.4,2.7,11.5,4.26,0.2,0.0,0.0,0.0,0.00,0.0,0.4,18
Philip Rivers,37.6,23.9,285.0,1.4,1.0,88.0,1.0,1.7,1.70,0.0,0.0,0.0,0.0,0.00,0.0,0.3,17
Matthew Stafford,36.2,22.5,204.0,1.3,0.8,80.1,2.3,10.1,4.39,0.1,0.0,0.0,0.0,0.00,0.0,0.2,16
Derek Carr,36.5,22.3,239.0,1.3,1.0,80.7,1.7,5.1,3.00,0.0,0.0,0.0,0.0,0.00,0.0,0.2,15
Case Keenum,34.5,23.0,235.0,1.2,0.7,89.2,1.8,6.9,3.83,0.0,0.0,0.0,0.0,0.00,0.0,0.2,15
Jacoby Brissett,31.6,19.2,214.0,0.9,0.9,78.6,4.5,18.6,4.13,0.2,0.0,0.0,0.0,0.00,0.0,0.1,14
Deshaun Watson,34.9,19.1,178.0,0.9,1.1,64.4,4.2,26.2,6.24,0.2,0.0,0.0,0.0,0.00,0.0,0.2,14
C.J. Beathard,35.3,20.1,205.0,1.0,0.9,72.6,2.6,13.1,5.04,0.1,0.0,0.0,0.0,0.00,0.0,0.3,14
Joe Flacco,38.3,25.0,213.0,1.1,1.3,75.1,1.1,2.2,2.00,0.1,0.0,0.0,0.0,0.00,0.0,0.2,13
Josh McCown,32.3,19.9,194.0,1.2,1.1,76.6,2.8,9.5,3.39,0.1,0.0,0.0,0.0,0.00,0.0,0.2,13
Mitchell Trubisky,23.4,14.8,174.0,1.1,0.8,87.2,3.4,17.6,5.18,0.1,0.0,0.0,0.0,0.00,0.0,0.3,12
Matt Moore,32.0,19.9,209.0,1.1,1.6,71.7,1.1,4.0,3.64,0.0,0.0,0.0,0.0,0.00,0.0,0.2,12
Trevor Siemian,34.1,18.7,219.0,0.9,1.4,66.2,2.7,8.6,3.19,0.1,0.0,0.0,0.0,0.00,0.0,0.3,12
DeShone Kizer,29.0,16.0,152.0,0.4,1.9,47.2,3.3,14.7,4.45,0.1,0.0,0.0,0.0,0.00,0.0,0.2,7
Cody Kessler,5.5,3.1,29.0,0.1,0.4,46.8,0.2,0.4,2.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,1
Bryce Petty,0.2,0.1,1.1,0.0,0.0,66.7,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Chase Daniel,0.0,0.0,0.1,0.0,0.0,95.6,0.0,-0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Derek Anderson,0.1,0.0,0.5,0.0,0.0,47.9,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Cooper Rush,0.0,0.0,0.1,0.0,0.0,102.6,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Austin Davis,0.1,0.0,0.3,0.0,0.0,39.6,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Landry Jones,0.1,0.1,0.7,0.0,0.0,95.8,0.0,-0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Kevin Hogan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
