Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
EJ Manuel,0.2,0.1,1.2,0.0,0.0,68.8,0.0,0.1,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Josh Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Taylor Heinicke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Ryan Mallett,0.2,0.1,1.0,0.0,0.0,64.6,0.0,-0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Matt Simms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Ryan Fitzpatrick,0.3,0.2,2.5,0.0,0.0,92.4,0.0,0.1,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Patrick Mahomes,0.0,0.0,0.1,0.0,0.0,105.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Colt McCoy,0.0,0.0,0.2,0.0,0.0,74.9,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Connor Shaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Nathan Peterman,0.1,0.0,0.4,0.0,0.0,43.8,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Matt McGloin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Brandon Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Kellen Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mark Sanchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Blaine Gabbert,0.4,0.2,2.7,0.0,0.0,71.9,0.1,0.3,3.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Ryan Griffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Matt Moore,0.3,0.2,2.0,0.0,0.0,85.4,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Matt Cassel,0.2,0.1,1.3,0.0,0.0,70.8,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Cody Kessler,1.7,1.0,10.4,0.0,0.1,52.1,0.0,0.2,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Christian Hackenberg,1.3,0.8,7.8,0.0,0.1,46.3,0.1,0.6,6.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
