Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Todd Gurley,0.0,0.0,0.0,0.0,0.0,0.0,20.8,94.1,4.52,1.0,5.3,4.0,43.1,10.78,0.3,0.2,20
Leonard Fournette,0.0,0.0,0.0,0.0,0.0,0.0,19.8,83.7,4.23,0.7,3.0,2.2,18.7,8.50,0.1,0.1,13
Alvin Kamara,0.0,0.0,0.0,0.0,0.0,0.0,8.1,37.3,4.60,0.4,6.9,5.6,56.0,10.00,0.4,0.1,12
Kareem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,16.4,67.3,4.10,0.6,4.2,3.3,26.6,8.06,0.2,0.2,12
Mark Ingram,0.0,0.0,0.0,0.0,0.0,0.0,15.7,69.5,4.43,0.6,4.5,3.7,26.8,7.24,0.1,0.3,11
Devonta Freeman,0.0,0.0,0.0,0.0,0.0,0.0,14.4,64.2,4.46,0.5,3.9,3.0,26.0,8.67,0.1,0.1,11
Derrick Henry,0.0,0.0,0.0,0.0,0.0,0.0,17.8,80.1,4.50,0.3,2.1,1.3,12.5,9.62,0.1,0.1,11
Christian McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,7.3,30.8,4.22,0.1,7.5,5.1,45.2,8.86,0.3,0.1,9
Tevin Coleman,0.0,0.0,0.0,0.0,0.0,0.0,9.9,42.0,4.24,0.3,2.5,1.6,18.6,11.62,0.2,0.1,7
Jonathan Stewart,0.0,0.0,0.0,0.0,0.0,0.0,11.9,50.3,4.23,0.3,1.6,0.9,6.4,7.11,0.1,0.3,6
LeSean McCoy,0.0,0.0,0.0,0.0,0.0,0.0,11.8,48.6,4.12,0.2,3.6,2.5,17.3,6.92,0.1,0.1,6
Charcandrick West,0.0,0.0,0.0,0.0,0.0,0.0,4.4,15.9,3.61,0.2,2.7,2.0,12.7,6.35,0.2,0.1,4
Mike Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,5.9,23.0,3.90,0.1,1.3,1.0,5.1,5.10,0.0,0.1,2
Marcus Murphy,0.0,0.0,0.0,0.0,0.0,0.0,6.5,28.7,4.42,0.1,1.7,1.1,7.3,6.64,0.0,0.1,2
David Fluellen,0.0,0.0,0.0,0.0,0.0,0.0,5.1,21.3,4.18,0.1,0.2,0.1,0.9,9.00,0.0,0.1,2
Cameron Artis-Payne,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.2,4.07,0.1,0.5,0.3,2.6,8.67,0.0,0.1,1
Corey Grant,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.6,3.87,0.1,1.1,0.7,4.9,7.00,0.0,0.1,1
Chris Ivory,0.0,0.0,0.0,0.0,0.0,0.0,5.5,19.8,3.60,0.1,0.9,0.6,5.0,8.33,0.0,0.2,1
T.J. Yeldon,0.0,0.0,0.0,0.0,0.0,0.0,2.2,10.6,4.82,0.0,1.9,1.3,9.0,6.92,0.0,0.1,0
John Kuhn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Joe Banyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Malcolm Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.8,4.00,0.0,0.1,0.1,0.4,4.00,0.0,0.0,0
Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,4.33,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0
Khalfani Muhammad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
C.J. Spiller,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,3.25,0.0,0.2,0.1,1.0,10.00,0.0,0.0,0
Jalston Fowler,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,1.50,0.0,0.1,0.1,0.5,5.00,0.0,0.0,0
Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,0.3,0.2,1.1,5.50,0.0,0.0,0
Justin Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.1,3.50,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0
Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,3.50,0.0,0.2,0.1,0.9,9.00,0.0,0.0,0
Terron Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.4,4.25,0.0,0.0,0.0,0.2,0.00,0.0,0.0,0
Derrick Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,2.20,0.0,0.3,0.3,2.0,6.67,0.0,0.0,0
Tommy Bohanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jonathan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Alex Armah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
