Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Le'Veon Bell,0.0,0.0,0.0,0.0,0.0,0.0,22.5,98.2,4.36,0.8,6.2,5.0,39.9,7.98,0.1,0.2,17
Todd Gurley,0.0,0.0,0.0,0.0,0.0,0.0,20.1,73.3,3.65,0.9,4.5,3.1,35.5,11.45,0.3,0.2,16
Leonard Fournette,0.0,0.0,0.0,0.0,0.0,0.0,19.3,90.0,4.66,0.7,2.8,1.9,17.0,8.95,0.1,0.1,14
Jordan Howard,0.0,0.0,0.0,0.0,0.0,0.0,22.2,91.3,4.11,0.6,2.1,1.4,10.7,7.64,0.0,0.1,13
LeSean McCoy,0.0,0.0,0.0,0.0,0.0,0.0,18.4,89.5,4.86,0.5,5.2,4.0,27.1,6.78,0.0,0.2,12
Devonta Freeman,0.0,0.0,0.0,0.0,0.0,0.0,15.0,64.3,4.29,0.6,4.0,3.3,25.7,7.79,0.1,0.1,12
Melvin Gordon,0.0,0.0,0.0,0.0,0.0,0.0,15.7,61.7,3.93,0.4,4.8,3.2,22.7,7.09,0.2,0.2,11
Mark Ingram,0.0,0.0,0.0,0.0,0.0,0.0,17.0,70.9,4.17,0.4,4.9,3.9,25.5,6.54,0.0,0.3,10
Ameer Abdullah,0.0,0.0,0.0,0.0,0.0,0.0,16.3,54.0,3.31,0.6,2.8,2.2,15.1,6.86,0.1,0.1,10
Alvin Kamara,0.0,0.0,0.0,0.0,0.0,0.0,7.2,31.2,4.33,0.3,7.2,5.4,47.0,8.70,0.2,0.2,9
Lamar Miller,0.0,0.0,0.0,0.0,0.0,0.0,18.4,69.9,3.80,0.3,2.8,2.0,15.9,7.95,0.1,0.1,9
Bilal Powell,0.0,0.0,0.0,0.0,0.0,0.0,13.2,58.1,4.40,0.3,3.5,2.8,21.6,7.71,0.1,0.1,9
Jerick McKinnon,0.0,0.0,0.0,0.0,0.0,0.0,11.1,42.5,3.83,0.3,4.5,3.4,23.3,6.85,0.2,0.2,8
DeMarco Murray,0.0,0.0,0.0,0.0,0.0,0.0,13.4,54.1,4.04,0.3,3.2,2.5,16.9,6.76,0.1,0.1,8
Doug Martin,0.0,0.0,0.0,0.0,0.0,0.0,14.2,50.6,3.56,0.4,2.2,1.4,12.6,9.00,0.0,0.1,8
Alfred Morris,0.0,0.0,0.0,0.0,0.0,0.0,14.7,62.2,4.23,0.3,2.1,1.3,8.6,6.62,0.1,0.1,8
Joe Mixon,0.0,0.0,0.0,0.0,0.0,0.0,15.2,42.4,2.79,0.4,3.7,2.8,27.0,9.64,0.0,0.1,8
Christian McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,7.2,25.0,3.47,0.1,8.6,6.1,48.6,7.97,0.3,0.2,8
Carlos Hyde,0.0,0.0,0.0,0.0,0.0,0.0,13.2,50.7,3.84,0.3,3.3,2.1,14.1,6.71,0.0,0.1,7
Isaiah Crowell,0.0,0.0,0.0,0.0,0.0,0.0,13.6,54.3,3.99,0.3,3.0,2.4,19.9,8.29,0.0,0.1,7
Chris Thompson,0.0,0.0,0.0,0.0,0.0,0.0,5.8,23.4,4.03,0.1,5.5,4.1,42.8,10.44,0.2,0.2,7
Tevin Coleman,0.0,0.0,0.0,0.0,0.0,0.0,8.2,37.4,4.56,0.2,2.6,1.9,22.1,11.63,0.2,0.1,7
Thomas Rawls,0.0,0.0,0.0,0.0,0.0,0.0,13.4,41.3,3.08,0.3,2.3,1.5,12.7,8.47,0.1,0.2,7
Frank Gore,0.0,0.0,0.0,0.0,0.0,0.0,14.5,49.8,3.43,0.2,2.8,2.0,15.3,7.65,0.1,0.1,6
Tarik Cohen,0.0,0.0,0.0,0.0,0.0,0.0,7.3,29.7,4.07,0.2,4.5,3.3,32.6,9.88,0.1,0.3,6
Orleans Darkwa,0.0,0.0,0.0,0.0,0.0,0.0,12.3,48.1,3.91,0.3,2.0,1.5,9.8,6.53,0.1,0.1,6
Ty Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,11.4,45.9,4.03,0.1,3.2,2.2,15.5,7.05,0.1,0.1,6
Adrian Peterson,0.0,0.0,0.0,0.0,0.0,0.0,19.2,56.9,2.96,0.3,2.2,1.1,7.7,7.00,0.0,0.4,6
Aaron Jones,0.0,0.0,0.0,0.0,0.0,0.0,13.6,58.7,4.32,0.2,1.6,0.7,3.8,5.43,0.0,0.1,6
Duke Johnson,0.0,0.0,0.0,0.0,0.0,0.0,3.9,17.5,4.49,0.1,5.9,4.8,40.6,8.46,0.1,0.1,6
James White,0.0,0.0,0.0,0.0,0.0,0.0,3.3,11.3,3.42,0.1,5.1,3.7,30.3,8.19,0.2,0.1,5
Dion Lewis,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.2,4.02,0.3,1.7,1.2,8.6,7.17,0.0,0.1,5
Derrick Henry,0.0,0.0,0.0,0.0,0.0,0.0,10.5,43.5,4.14,0.3,1.2,1.0,6.9,6.90,0.0,0.1,5
Elijah McGuire,0.0,0.0,0.0,0.0,0.0,0.0,9.4,35.5,3.78,0.2,2.0,1.4,10.9,7.79,0.1,0.2,5
Marlon Mack,0.0,0.0,0.0,0.0,0.0,0.0,7.9,28.7,3.63,0.2,3.1,1.9,18.9,9.95,0.2,0.1,5
Jonathan Stewart,0.0,0.0,0.0,0.0,0.0,0.0,12.5,43.7,3.50,0.2,1.7,0.9,6.6,7.33,0.1,0.4,5
C.J. Anderson,0.0,0.0,0.0,0.0,0.0,0.0,11.2,46.9,4.19,0.2,1.5,1.1,8.4,7.64,0.0,0.1,5
Damien Williams,0.0,0.0,0.0,0.0,0.0,0.0,9.6,29.6,3.08,0.2,3.1,2.4,18.1,7.54,0.1,0.1,4
Theo Riddick,0.0,0.0,0.0,0.0,0.0,0.0,3.4,9.7,2.85,0.1,5.1,4.1,35.5,8.66,0.2,0.1,4
Mike Gillislee,0.0,0.0,0.0,0.0,0.0,0.0,9.1,32.5,3.57,0.3,0.7,0.6,4.0,6.67,0.0,0.2,4
Latavius Murray,0.0,0.0,0.0,0.0,0.0,0.0,10.7,38.5,3.60,0.2,1.1,0.9,5.8,6.44,0.0,0.1,4
Wayne Gallman,0.0,0.0,0.0,0.0,0.0,0.0,9.7,35.9,3.70,0.2,1.2,0.9,5.4,6.00,0.0,0.1,4
Rod Smith,0.0,0.0,0.0,0.0,0.0,0.0,8.6,35.6,4.14,0.2,0.4,0.3,2.1,7.00,0.0,0.1,4
Devontae Booker,0.0,0.0,0.0,0.0,0.0,0.0,6.1,24.8,4.07,0.2,2.3,1.7,17.4,10.24,0.0,0.1,4
Kenyan Drake,0.0,0.0,0.0,0.0,0.0,0.0,11.2,34.8,3.11,0.2,2.1,1.6,9.7,6.06,0.0,0.2,3
Mike Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,6.5,29.8,4.58,0.2,1.2,1.0,6.1,6.10,0.1,0.1,3
C.J. Prosise,0.0,0.0,0.0,0.0,0.0,0.0,3.4,9.9,2.91,0.1,3.8,2.5,35.6,14.24,0.0,0.1,3
D'Onta Foreman,0.0,0.0,0.0,0.0,0.0,0.0,10.3,39.5,3.83,0.1,0.8,0.4,3.7,9.25,0.0,0.2,3
Matt Breida,0.0,0.0,0.0,0.0,0.0,0.0,4.7,17.6,3.74,0.1,2.7,1.4,10.6,7.57,0.1,0.1,3
Giovani Bernard,0.0,0.0,0.0,0.0,0.0,0.0,4.9,17.5,3.57,0.1,1.8,1.2,11.8,9.83,0.1,0.1,3
Rex Burkhead,0.0,0.0,0.0,0.0,0.0,0.0,3.9,13.1,3.36,0.1,2.0,1.5,14.0,9.33,0.1,0.1,3
Austin Ekeler,0.0,0.0,0.0,0.0,0.0,0.0,3.4,11.7,3.44,0.1,2.2,1.5,10.1,6.73,0.1,0.1,3
T.J. Yeldon,0.0,0.0,0.0,0.0,0.0,0.0,4.2,22.7,5.40,0.1,1.6,1.1,7.0,6.36,0.0,0.1,2
Chris Ivory,0.0,0.0,0.0,0.0,0.0,0.0,5.5,21.1,3.84,0.1,1.0,0.7,6.2,8.86,0.0,0.2,2
Jamaal Charles,0.0,0.0,0.0,0.0,0.0,0.0,6.4,27.6,4.31,0.1,1.6,1.2,8.2,6.83,0.0,0.3,2
Lance Dunbar,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.5,3.17,0.1,2.1,1.4,15.0,10.71,0.1,0.1,2
Andre Ellington,0.0,0.0,0.0,0.0,0.0,0.0,2.3,6.3,2.74,0.0,3.9,2.4,21.1,8.79,0.0,0.1,1
Darren McFadden,0.0,0.0,0.0,0.0,0.0,0.0,2.5,11.1,4.44,0.1,0.2,0.2,1.3,6.50,0.0,0.0,1
Branden Oliver,0.0,0.0,0.0,0.0,0.0,0.0,3.4,11.7,3.44,0.1,1.1,0.7,4.5,6.43,0.0,0.1,1
Peyton Barber,0.0,0.0,0.0,0.0,0.0,0.0,4.5,14.8,3.29,0.1,0.4,0.3,1.8,6.00,0.0,0.1,1
James Conner,0.0,0.0,0.0,0.0,0.0,0.0,3.3,12.9,3.91,0.1,0.8,0.5,4.5,9.00,0.0,0.1,1
Cameron Artis-Payne,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.33,0.1,0.4,0.4,2.7,6.75,0.0,0.1,1
Corey Grant,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.5,4.17,0.1,0.9,0.6,4.2,7.00,0.0,0.1,1
