PLAYER,,OPP,STATUS ET,,C/A,YDS,TD,INT,,RUSH,YDS,TD,,REC,YDS,TD,TAR,,2PC,FUML,TD,,PTS
Ed Dickson,,@Det,W 27-24,,0/0,0,0,0,,0,0,0,,5,175,0,5,,0,0,0,,22.5
George Kittle,,@Ind,L 23-26,,0/0,0,0,0,,0,0,0,,7,83,1,9,,0,0,0,,21.3
Zach Ertz,,Ari,W 34-7,,0/0,0,0,0,,0,0,0,,6,61,1,12,,0,0,0,,18.1
Travis Kelce,,@Hou,W 42-34,,0/0,0,0,0,,0,0,0,,8,98,0,11,,0,0,0,,17.8
Cameron Brate,,NE,L 14-19,,0/0,0,0,0,,0,0,0,,5,68,1,9,,0,0,0,,17.8
Kyle Rudolph,,@Chi,W 20-17,,0/0,0,0,0,,0,0,0,,6,45,1,9,,0,0,0,,16.5
Darren Fells,,Car,L 24-27,,0/0,0,0,0,,0,0,0,,2,24,2,2,,0,0,0,,16.4
Jimmy Graham,,@LAR,W 16-10,,0/0,0,0,0,,0,0,0,,6,37,1,8,,0,0,0,,15.7
Austin Seferian-Jenkins*,,@Cle,W 17-14,,0/0,0,0,0,,0,0,0,,6,29,1,8,,0,0,0,,14.9
David Njoku,,NYJ,L 14-17,,0/0,0,0,0,,1,1,0,,3,48,1,3,,0,0,0,,13.9
Tyler Higbee,,Sea,L 10-16,,0/0,0,0,0,,0,0,0,,4,98,0,8,,0,0,0,,13.8
Hunter Henry*,,@NYG,W 27-22,,0/0,0,0,0,,0,0,0,,3,42,1,8,,0,0,0,,13.2
Zach Miller*,,Min,L 17-20,,0/0,0,0,0,,0,0,0,,3,39,1,7,,0,0,0,,12.9
Jason Witten,,GB,L 31-35,,0/0,0,0,0,,0,0,0,,8,61,0,10,,0,1,0,,12.1
Nick O'Leary,,@Cin,L 16-20,,0/0,0,0,0,,0,0,0,,5,54,0,6,,0,0,0,,10.4
Phillip Supernaw,,@Mia,L 10-16,,0/0,0,0,0,,0,0,0,,2,16,1,2,,0,0,0,,9.6
Trey Burton,,Ari,W 34-7,,0/0,0,0,0,,0,0,0,,2,16,1,2,,0,0,0,,9.6
Martellus Bennett*,,@TB,W 19-14,,0/0,0,0,0,,0,0,0,,3,53,0,3,,0,0,0,,8.3
Stephen Anderson,,KC,L 34-42,,0/0,0,0,0,,0,0,0,,2,63,0,2,,0,0,0,,8.3
Tyler Kroft,,Buf,W 20-16,,0/0,0,0,0,,0,0,0,,4,38,0,5,,0,0,0,,7.8
Jonnu Smith,,@Mia,L 10-16,,0/0,0,0,0,,0,0,0,,5,21,0,5,,0,0,0,,7.1
Delanie Walker,,@Mia,L 10-16,,0/0,0,0,0,,0,0,0,,3,25,0,5,,0,0,0,,5.5
Jesse James,,Jax,L 9-30,,0/0,0,0,0,,0,0,0,,3,24,0,5,,0,0,0,,5.4
Seth DeValve,,NYJ,L 14-17,,0/0,0,0,0,,0,0,0,,3,24,0,4,,0,0,0,,5.4
Charles Clay,,@Cin,L 16-20,,0/0,0,0,0,,0,0,0,,2,31,0,3,,0,0,0,,5.1
Demetrius Harris,,@Hou,W 42-34,,0/0,0,0,0,,0,0,0,,3,21,0,3,,0,0,0,,5.1
Brandon Williams*,,SF,W 26-23,,0/0,0,0,0,,0,0,0,,3,17,0,3,,0,0,0,,4.7
Ross Travis,,SF,W 26-23,,0/0,0,0,0,,0,0,0,,2,26,0,2,,0,0,0,,4.6
Eric Tomlinson,,@Cle,W 17-14,,0/0,0,0,0,,0,0,0,,1,34,0,1,,0,0,0,,4.4
Antonio Gates,,@NYG,W 27-22,,0/0,0,0,0,,0,0,0,,2,23,0,3,,0,0,0,,4.3
Ryan Griffin*,,KC,L 34-42,,0/0,0,0,0,,0,0,0,,2,22,0,4,,0,0,0,,4.2
Jermaine Gresham,,@Phi,L 7-34,,0/0,0,0,0,,0,0,0,,2,16,0,2,,0,0,0,,3.6
Jared Cook,,Bal,L 17-30,,0/0,0,0,0,,0,0,0,,3,25,0,6,,0,1,0,,3.5
Lance Kendricks,,@Dal,W 35-31,,0/0,0,0,0,,0,0,0,,1,24,0,1,,0,0,0,,3.4
C.J. Uzomah,,Buf,W 20-16,,0/0,0,0,0,,0,0,0,,1,21,0,2,,0,0,0,,3.1
Dion Sims,,Min,L 17-20,,0/0,0,0,0,,0,0,0,,1,17,0,4,,0,0,0,,2.7
Richard Rodgers*,,@Dal,W 35-31,,0/0,0,0,0,,0,0,0,,1,16,0,1,,0,0,0,,2.6
Julius Thomas*,,Ten,W 16-10,,0/0,0,0,0,,0,0,0,,1,15,0,4,,0,0,0,,2.5
Marcedes Lewis,,@Pit,W 30-9,,0/0,0,0,0,,0,0,0,,1,14,0,2,,0,0,0,,2.4
Nick Vannett*,,@LAR,W 16-10,,0/0,0,0,0,,0,0,0,,2,3,0,2,,0,0,0,,2.3
Darrell Daniels,,SF,W 26-23,,0/0,0,0,0,,0,0,0,,1,13,0,4,,0,0,0,,2.3
Benjamin Watson,,@Oak,W 30-17,,0/0,0,0,0,,0,0,0,,2,2,0,4,,0,0,0,,2.2
Jerell Adams,,LAC,L 22-27,,0/0,0,0,0,,0,0,0,,1,11,0,1,,0,0,0,,2.1
Rhett Ellison,,LAC,L 22-27,,0/0,0,0,0,,0,0,0,,1,9,0,2,,0,0,0,,1.9
Nick Boyle,,@Oak,W 30-17,,0/0,0,0,0,,0,0,0,,1,9,0,2,,0,0,0,,1.9
Gerald Everett,,Sea,L 10-16,,0/0,0,0,0,,0,0,0,,1,8,0,3,,0,0,0,,1.8
Garrett Celek,,@Ind,L 23-26,,0/0,0,0,0,,0,0,0,,1,6,0,1,,0,0,0,,1.6
Eric Ebron,,Car,L 24-27,,0/0,0,0,0,,0,0,0,,1,6,0,4,,0,0,0,,1.6
Brent Celek,,Ari,W 34-7,,0/0,0,0,0,,0,0,0,,1,5,0,1,,0,0,0,,1.5
Logan Thomas,,@Cin,L 16-20,,0/0,0,0,0,,0,0,0,,1,3,0,2,,0,0,0,,1.3
Kellen Winslow,,@Cle,W 17-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Anthony Fasano,,Ten,W 16-10,,0/0,0,0,0,,0,0,0,,0,0,0,1,,0,0,0,,0
Daniel Fells,,LAC,L 22-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Greg Olsen,,@Det,W 27-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Matt Spaeth,,Jax,L 9-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Scott Chandler*,,@TB,W 19-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Clark Harris,,Buf,W 20-16,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Craig Stevens,,@Mia,L 10-16,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Gary Barnidge,,NYJ,L 14-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Kellen Davis,,@Cle,W 17-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Matthew Mulligan,,Car,L 24-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
David Johnson,,Jax,L 9-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chase Coffman,,SF,W 26-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bear Pascoe,,@TB,W 19-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Brandon Pettigrew,,Car,L 24-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Brandon Myers,,NE,L 14-19,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Rob Gronkowski,,@TB,W 19-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Dennis Pitta*,,@Oak,W 30-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Tony Moeaki,,Min,L 17-20,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jim Dray,,@Phi,L 7-34,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Anthony McCoy,,@LAR,W 16-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Andrew Quarless,,Car,L 24-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Richie Brockel,,@Det,W 27-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jeff Cumberland,,@NYG,W 27-22,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Logan Paulsen,,@Ind,L 23-26,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Rob Housler,,@TB,W 19-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bruce Miller,,@Ind,L 23-26,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Luke Stocker,,@Mia,L 10-16,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
David Ausberry,,Car,L 24-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jordan Cameron,,Ten,W 16-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Lee Smith,,Bal,L 17-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Dwayne Allen,,@TB,W 19-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
