PLAYER,,OPP,STATUS ET,,C/A,YDS,TD,INT,,RUSH,YDS,TD,,REC,YDS,TD,TAR,,2PC,FUML,TD,,PTS
O.J. Howard*,,@Buf,L 27-30,,0/0,0,0,0,,0,0,0,,6,98,2,6,,0,0,0,,27.8
Jordan Reed*,,@Phi,L 24-34,,0/0,0,0,0,,0,0,0,,8,64,2,10,,0,0,0,,26.4
Zach Ertz,,Wsh,W 34-24,,0/0,0,0,0,,0,0,0,,5,89,1,5,,0,0,0,,19.9
Evan Engram*,,Sea,L 7-24,,0/0,0,0,0,,0,0,0,,6,60,1,12,,0,0,0,,18
Jared Cook,,KC,W 31-30,,0/0,0,0,0,,0,0,0,,6,107,0,7,,0,0,0,,16.7
Jason Witten,,@SF,W 40-10,,0/0,0,0,0,,0,0,0,,4,54,1,4,,0,0,0,,15.4
Jimmy Graham,,@NYG,W 24-7,,0/0,0,0,0,,0,0,0,,3,51,1,6,,0,0,0,,14.1
Travis Kelce,,@Oak,L 30-31,,0/0,0,0,0,,0,0,0,,4,33,1,5,,0,0,0,,13.3
Tyler Kroft,,@Pit,L 14-29,,0/0,0,0,0,,0,0,0,,4,23,1,4,,0,0,0,,12.3
Cameron Brate,,@Buf,L 27-30,,0/0,0,0,0,,0,0,0,,6,60,0,9,,0,0,0,,12
Anthony Fasano,,NYJ,W 31-28,,0/0,0,0,0,,0,0,0,,3,25,1,4,,0,0,0,,11.5
Delanie Walker,,@Cle,W 12-9,,0/0,0,0,0,,0,0,0,,7,63,0,10,,0,1,0,,11.3
Hunter Henry*,,Den,W 21-0,,0/0,0,0,0,,0,0,0,,4,73,0,5,,0,0,0,,11.3
Austin Seferian-Jenkins*,,@Mia,L 28-31,,0/0,0,0,0,,0,0,0,,3,21,1,5,,0,0,0,,11.1
Marcedes Lewis,,@Ind,W 27-0,,0/0,0,0,0,,0,0,0,,2,29,1,3,,0,0,0,,10.9
Vernon Davis,,@Phi,L 24-34,,0/0,0,0,0,,0,0,0,,4,67,0,4,,0,0,0,,10.7
A.J. Derby,,NYJ,W 31-28,,0/0,0,0,0,,0,0,0,,6,66,0,7,,0,1,0,,10.6
Jack Doyle,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,6,44,0,7,,0,0,0,,10.4
Kyle Rudolph,,Bal,W 24-16,,0/0,0,0,0,,0,0,0,,5,43,0,7,,0,0,0,,9.3
Logan Thomas,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,1,22,1,1,,0,0,0,,9.2
Benjamin Watson,,@Min,L 16-24,,0/0,0,0,0,,0,0,0,,5,38,0,5,,0,0,0,,8.8
Julius Thomas*,,NYJ,W 31-28,,0/0,0,0,0,,0,0,0,,3,58,0,4,,0,0,0,,8.8
Rob Gronkowski,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,3,51,0,7,,0,0,0,,8.1
Nick O'Leary,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,2,58,0,2,,0,0,0,,7.8
David Njoku,,Ten,L 9-12,,0/0,0,0,0,,0,0,0,,2,58,0,5,,0,0,0,,7.8
Vance McDonald,,Cin,W 29-14,,0/0,0,0,0,,0,0,0,,2,37,0,3,,0,0,0,,5.7
Zach Miller*,,Car,W 17-3,,0/0,0,0,0,,0,0,0,,2,29,0,3,,0,0,0,,4.9
Ed Dickson,,@Chi,L 3-17,,0/0,0,0,0,,0,0,0,,3,18,0,5,,0,0,0,,4.8
Seth DeValve,,Ten,L 9-12,,0/0,0,0,0,,0,0,0,,2,27,0,4,,0,0,0,,4.7
Tyler Higbee,,Ari,W 33-0,,0/0,0,0,0,,0,0,0,,3,13,0,3,,0,0,0,,4.3
Niles Paul,,@Phi,L 24-34,,0/0,0,0,0,,0,0,0,,1,32,0,1,,0,0,0,,4.2
Coby Fleener*,,@GB,W 26-17,,0/0,0,0,0,,0,0,0,,2,22,0,3,,0,0,0,,4.2
Jonnu Smith,,@Cle,W 12-9,,0/0,0,0,0,,0,0,0,,2,22,0,4,,0,0,0,,4.2
Martellus Bennett*,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,2,17,0,3,,0,0,0,,3.7
Demetrius Harris,,@Oak,L 30-31,,0/0,0,0,0,,0,0,0,,2,16,0,3,,0,0,0,,3.6
Eric Tomlinson,,@Mia,L 28-31,,0/0,0,0,0,,0,0,0,,1,26,0,1,,0,0,0,,3.6
Nick Boyle,,@Min,L 16-24,,0/0,0,0,0,,0,0,0,,2,12,0,3,,0,0,0,,3.2
Jermaine Gresham,,@LAR,L 0-33,,0/0,0,0,0,,0,0,0,,1,18,0,3,,0,0,0,,2.8
George Kittle,,Dal,L 10-40,,0/0,0,0,0,,0,0,0,,1,16,0,2,,0,0,0,,2.6
Luke Willson,,@NYG,W 24-7,,0/0,0,0,0,,0,0,0,,1,13,0,1,,0,0,0,,2.3
Nick Vannett*,,@NYG,W 24-7,,0/0,0,0,0,,0,0,0,,1,12,0,1,,0,0,0,,2.2
Xavier Grimble,,Cin,W 29-14,,0/0,0,0,0,,0,0,0,,1,12,0,1,,0,0,0,,2.2
Garrett Celek,,Dal,L 10-40,,0/0,0,0,0,,0,0,0,,1,11,0,1,,0,0,0,,2.1
Chris Manhertz*,,@Chi,L 3-17,,0/0,0,0,0,,0,0,0,,1,11,0,2,,0,0,0,,2.1
Virgil Green,,@LAC,L 0-21,,0/0,0,0,0,,0,0,0,,1,7,0,2,,0,0,0,,1.7
Trey Burton,,Wsh,W 34-24,,0/0,0,0,0,,0,0,0,,1,7,0,1,,0,0,0,,1.7
C.J. Uzomah,,@Pit,L 14-29,,0/0,0,0,0,,0,0,0,,1,7,0,2,,0,0,0,,1.7
Ben Koyack,,@Ind,W 27-0,,0/0,0,0,0,,0,0,0,,1,7,0,1,,0,0,0,,1.7
Geoff Swaim,,@SF,W 40-10,,0/0,0,0,0,,0,0,0,,1,7,0,1,,0,0,0,,1.7
Darrell Daniels,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,1,7,0,3,,0,0,0,,1.7
Brandon Williams*,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,1,6,0,2,,0,0,0,,1.6
Austin Hooper,,@NE,L 7-23,,0/0,0,0,0,,0,0,0,,1,6,0,1,,0,0,0,,1.6
Cole Hikutini*,,Dal,L 10-40,,0/0,0,0,0,,0,0,0,,1,5,0,1,,0,0,0,,1.5
Antonio Gates,,Den,W 21-0,,0/0,0,0,0,,0,0,0,,1,4,0,1,,0,0,0,,1.4
Brent Celek,,Wsh,W 34-24,,0/0,0,0,0,,0,0,0,,1,3,0,2,,0,0,0,,1.3
Ross Travis,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,1,3,0,1,,0,0,0,,1.3
Kellen Winslow,,@Mia,L 28-31,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Alex Smith,,@Phi,L 24-34,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Owen Daniels,,@LAC,L 0-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daniel Fells,,Sea,L 7-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Greg Olsen,,@Chi,L 3-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Matt Spaeth,,Cin,W 29-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Scott Chandler*,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Clark Harris,,@Pit,L 14-29,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Fred Davis,,@Phi,L 24-34,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Craig Stevens,,@Cle,W 12-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Gary Barnidge,,Ten,L 9-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jacob Tamme,,@NE,L 7-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Kellen Davis,,@Mia,L 28-31,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
David Johnson,,Cin,W 29-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
James Casey,,@LAC,L 0-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chase Coffman,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bear Pascoe,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
John Phillips,,@GB,W 26-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Brandon Myers,,@Buf,L 27-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Dennis Pitta*,,@Min,L 16-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Tony Moeaki,,Car,W 17-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jim Dray,,@LAR,L 0-33,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Garrett Graham,,@LAC,L 0-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Clay Harbor*,,@GB,W 26-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Michael Hoomanawanui*,,@GB,W 26-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Anthony McCoy,,@NYG,W 24-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Richie Brockel,,@Chi,L 3-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jeff Cumberland,,Den,W 21-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Logan Paulsen,,Dal,L 10-40,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Lance Kendricks,,NO,L 17-26,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Rob Housler,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
