PLAYER,,OPP,STATUS ET,,C/A,YDS,TD,INT,,RUSH,YDS,TD,,REC,YDS,TD,TAR,,2PC,FUML,TD,,PTS
DeAndre Hopkins*,,SF,L 16-26,,0/0,0,0,0,,0,0,0,,11,149,2,16,,0,1,0,,35.9
Antonio Brown*,,Bal,W 39-38,,0/0,0,0,0,,0,0,0,,11,213,0,17,,0,0,0,,32.3
Davante Adams*,,@Cle,W 27-21,,0/0,0,0,0,,0,0,0,,10,84,2,14,,0,0,0,,30.4
Michael Thomas,,@Atl,L 17-20,,0/0,0,0,0,,0,0,0,,10,117,1,14,,0,0,0,,27.7
Jarvis Landry,,NE,W 27-20,,0/0,0,0,0,,0,0,0,,8,46,2,8,,0,0,0,,24.6
Demaryius Thomas,,NYJ,W 23-0,,0/0,0,0,0,,0,0,0,,8,93,1,12,,0,0,0,,23.3
Tyrell Williams,,Wsh,W 30-13,,0/0,0,0,0,,0,0,0,,4,132,1,4,,0,0,0,,23.2
Cooper Kupp,,Phi,L 35-43,,0/0,0,0,0,,0,0,0,,5,118,1,7,,0,0,0,,22.8
Golden Tate,,@TB,W 24-21,,0/0,0,0,0,,0,0,0,,8,85,1,9,,0,0,0,,22.5
Adam Thielen,,@Car,L 24-31,,0/0,0,0,0,,0,0,0,,6,105,1,13,,0,0,0,,22.5
Kendall Wright,,@Cin,W 33-7,,0/0,0,0,0,,0,0,0,,10,107,0,11,,0,0,0,,20.7
Mohamed Sanu,,NO,W 20-17,,0/0,0,0,0,,0,0,0,,6,83,1,8,,0,0,0,,20.3
Tyler Lockett,,@Jax,L 24-30,,0/0,0,0,0,,1,10,0,,4,90,1,5,,0,0,0,,20
Dede Westbrook,,Sea,W 30-24,,0/0,0,0,0,,0,0,0,,5,81,1,8,,0,0,0,,19.1
Keelan Cole,,Sea,W 30-24,,0/0,0,0,0,,0,0,0,,3,99,1,3,,0,0,0,,18.9
Corey Coleman,,GB,L 21-27,,0/0,0,0,0,,0,0,0,,5,62,1,6,,0,0,0,,17.2
Keenan Allen,,Wsh,W 30-13,,0/0,0,0,0,,0,0,0,,6,111,0,8,,0,0,0,,17.1
Doug Baldwin,,@Jax,L 24-30,,0/0,0,0,0,,0,0,0,,3,78,1,6,,0,0,0,,16.8
Marquise Goodwin,,@Hou,W 26-16,,0/0,0,0,0,,0,0,0,,6,106,0,12,,0,0,0,,16.6
Dez Bryant,,@NYG,W 30-10,,0/0,0,0,0,,0,0,0,,3,73,1,5,,0,0,0,,16.3
Alshon Jeffery,,@LAR,W 43-35,,0/0,0,0,0,,0,0,0,,5,52,1,11,,0,0,0,,16.2
Paul Richardson,,@Jax,L 24-30,,0/0,0,0,0,,0,0,0,,3,72,1,7,,0,0,0,,16.2
Torrey Smith,,@LAR,W 43-35,,0/0,0,0,0,,0,0,0,,6,100,0,11,,0,0,0,,16
Josh Gordon,,GB,L 21-27,,0/0,0,0,0,,0,0,0,,3,69,1,6,,0,0,0,,15.9
Michael Crabtree,,@KC,L 15-26,,0/0,0,0,0,,0,0,0,,7,60,0,13,,1,0,0,,15
Devin Funchess,,Min,W 31-24,,0/0,0,0,0,,0,0,0,,3,59,1,7,,0,0,0,,14.9
Julio Jones,,NO,W 20-17,,0/0,0,0,0,,0,0,0,,5,98,0,11,,0,0,0,,14.8
Nelson Agholor,,@LAR,W 43-35,,0/0,0,0,0,,0,0,0,,8,64,0,11,,0,0,0,,14.4
Chris Moore,,@Pit,L 38-39,,0/0,0,0,0,,0,0,0,,3,48,1,3,,0,0,0,,13.8
Danny Amendola,,@Mia,L 20-27,,0/0,0,0,0,,0,0,0,,6,76,0,10,,0,0,0,,13.6
Kelvin Benjamin,,Ind,W 13-7,,0/0,0,0,0,,0,0,0,,3,38,1,8,,0,0,0,,12.8
Stefon Diggs,,@Car,L 24-31,,0/0,0,0,0,,0,0,0,,6,64,0,10,,0,0,0,,12.4
Albert Wilson,,Oak,W 26-15,,0/0,0,0,0,,0,0,0,,5,72,0,7,,0,0,0,,12.2
Jakeem Grant,,NE,W 27-20,,0/0,0,0,0,,0,0,0,,2,42,1,4,,0,0,0,,12.2
Randall Cobb,,@Cle,W 27-21,,0/0,0,0,0,,0,0,0,,8,39,0,8,,0,0,0,,11.9
Chris Godwin,,Det,L 21-24,,0/0,0,0,0,,0,0,0,,5,68,0,6,,0,0,0,,11.8
Roger Lewis,,Dal,L 10-30,,0/0,0,0,0,,0,0,0,,7,46,0,11,,0,0,0,,11.6
Marqise Lee*,,Sea,W 30-24,,0/0,0,0,0,,0,0,0,,5,65,0,6,,0,0,0,,11.5
Tyreek Hill*,,Oak,W 26-15,,0/0,0,0,0,,0,0,0,,4,75,0,6,,0,0,0,,11.5
Brandon LaFell,,Chi,L 7-33,,0/0,0,0,0,,0,0,0,,3,24,1,6,,0,0,0,,11.4
Sammy Watkins,,Phi,L 35-43,,0/0,0,0,0,,0,0,0,,3,21,1,7,,0,0,0,,11.1
Tommylee Lewis,,@Atl,L 17-20,,0/0,0,0,0,,0,0,0,,2,30,1,2,,0,0,0,,11
DeSean Jackson*,,Det,L 21-24,,0/0,0,0,0,,1,23,0,,4,41,0,7,,0,0,0,,10.4
Mike Wallace,,@Pit,L 38-39,,0/0,0,0,0,,0,0,0,,3,72,0,5,,0,0,0,,10.2
Larry Fitzgerald,,Ten,W 12-7,,0/0,0,0,0,,0,0,0,,5,44,0,7,,0,0,0,,9.4
A.J. Green,,Chi,L 7-33,,0/0,0,0,0,,0,0,0,,5,64,0,12,,0,1,0,,9.4
Marvin Jones Jr.,,@TB,W 24-21,,0/0,0,0,0,,0,0,0,,3,64,0,4,,0,0,0,,9.4
Martavis Bryant,,Bal,W 39-38,,0/0,0,0,0,,0,0,0,,6,33,0,10,,0,0,0,,9.3
Cole Beasley*,,@NYG,W 30-10,,0/0,0,0,0,,0,0,0,,3,59,0,5,,0,0,0,,8.9
Damiere Byrd*,,Min,W 31-24,,0/0,0,0,0,,0,0,0,,5,37,0,5,,0,0,0,,8.7
Eric Decker,,@Ari,L 7-12,,0/0,0,0,0,,0,0,0,,3,56,0,5,,0,0,0,,8.6
DeVante Parker,,NE,W 27-20,,0/0,0,0,0,,0,0,0,,4,40,0,6,,0,0,0,,8
Jordy Nelson*,,@Cle,W 27-21,,0/0,0,0,0,,0,0,0,,4,33,0,5,,0,0,0,,7.3
Joshua Bellamy,,@Cin,W 33-7,,0/0,0,0,0,,0,0,0,,2,52,0,4,,0,0,0,,7.2
Geronimo Allison,,@Cle,W 27-21,,0/0,0,0,0,,0,0,0,,4,29,0,4,,0,0,0,,6.9
Jamison Crowder,,@LAC,L 13-30,,0/0,0,0,0,,0,0,0,,3,34,0,6,,0,0,0,,6.4
Josh Doctson,,@LAC,L 13-30,,0/0,0,0,0,,0,0,0,,3,34,0,6,,0,0,0,,6.4
Travis Benjamin,,Wsh,W 30-13,,0/0,0,0,0,,1,22,0,,2,21,0,4,,0,0,0,,6.3
Eli Rogers,,Bal,W 39-38,,0/0,0,0,0,,0,0,0,,3,33,0,5,,0,0,0,,6.3
Corey Davis,,@Ari,L 7-12,,0/0,0,0,0,,0,0,0,,3,29,0,6,,0,0,0,,5.9
Jeremy Maclin*,,@Pit,L 38-39,,0/0,0,0,0,,0,0,0,,3,27,0,11,,0,0,0,,5.7
Cody Latimer*,,NYJ,W 23-0,,0/0,0,0,0,,0,0,0,,2,37,0,3,,0,0,0,,5.7
Robby Anderson,,@Den,L 0-23,,0/0,0,0,0,,0,0,0,,3,27,0,6,,0,0,0,,5.7
TJ Jones*,,@TB,W 24-21,,0/0,0,0,0,,0,0,0,,3,26,0,3,,0,0,0,,5.6
Will Fuller V,,SF,L 16-26,,0/0,0,0,0,,0,0,0,,3,26,0,5,,0,0,0,,5.6
Kenny Golladay,,@TB,W 24-21,,0/0,0,0,0,,1,9,0,,3,17,0,4,,0,0,0,,5.6
Terrance Williams,,@NYG,W 30-10,,0/0,0,0,0,,0,0,0,,3,25,0,6,,0,0,0,,5.5
Adam Humphries,,Det,L 21-24,,0/0,0,0,0,,0,0,0,,3,25,0,3,,0,0,0,,5.5
Seth Roberts,,@KC,L 15-26,,0/0,0,0,0,,0,0,0,,3,24,0,3,,0,0,0,,5.4
Brandon Coleman,,@Atl,L 17-20,,0/0,0,0,0,,0,0,0,,2,32,0,3,,0,0,0,,5.2
Rishard Matthews,,@Ari,L 7-12,,0/0,0,0,0,,0,0,0,,3,19,0,5,,0,0,0,,4.9
Kendrick Bourne,,@Hou,W 26-16,,0/0,0,0,0,,0,0,0,,2,29,0,2,,0,0,0,,4.9
Brandin Cooks,,@Mia,L 20-27,,0/0,0,0,0,,0,0,0,,1,38,0,7,,0,0,0,,4.8
Aldrick Robinson,,@Hou,W 26-16,,0/0,0,0,0,,0,0,0,,2,27,0,2,,0,0,0,,4.7
J.J. Nelson,,Ten,W 12-7,,0/0,0,0,0,,0,0,0,,2,26,0,3,,0,0,0,,4.6
Mike Evans,,Det,L 21-24,,0/0,0,0,0,,0,0,0,,2,25,0,5,,0,0,0,,4.5
