PLAYER,,OPP,STATUS ET,,C/A,YDS,TD,INT,,RUSH,YDS,TD,,REC,YDS,TD,TAR,,2PC,FUML,TD,,PTS
Michael Crabtree,,NYJ,W 45-20,,0/0,0,0,0,,0,0,0,,6,80,3,6,,0,0,0,,32
Emmanuel Sanders*,,Dal,W 42-17,,0/0,0,0,0,,0,0,0,,6,62,2,8,,0,0,0,,24.2
Davante Adams*,,@Atl,L 23-34,,0/0,0,0,0,,0,0,0,,8,99,1,10,,0,0,0,,23.9
J.J. Nelson,,@Ind,W 16-13,,0/0,0,0,0,,0,0,0,,5,120,1,7,,0,0,0,,23
Jermaine Kearse,,@Oak,L 20-45,,0/0,0,0,0,,0,0,0,,4,64,2,5,,0,0,0,,22.4
Mike Evans,,Chi,W 29-7,,0/0,0,0,0,,0,0,0,,7,93,1,9,,0,0,0,,22.3
Alshon Jeffery,,@KC,L 20-27,,0/0,0,0,0,,0,0,0,,7,92,1,13,,0,0,0,,22.2
Allen Hurns,,Ten,L 16-37,,0/0,0,0,0,,0,0,0,,6,82,1,7,,0,0,0,,20.2
Jarvis Landry,,@LAC,W 19-17,,0/1,0,0,0,,1,-7,0,,13,78,0,15,,0,0,0,,20.1
Keenan Allen,,Mia,L 17-19,,0/0,0,0,0,,0,0,0,,9,100,0,10,,0,0,0,,19
Dez Bryant,,@Den,L 17-42,,0/0,0,0,0,,0,0,0,,7,59,1,16,,0,0,0,,18.9
Chris Hogan*,,@NO,W 36-20,,0/0,0,0,0,,0,0,0,,5,78,1,6,,0,0,0,,18.8
Martavis Bryant,,Min,W 26-9,,0/0,0,0,0,,1,7,0,,3,91,1,4,,0,0,0,,18.8
Brandon Coleman,,NE,L 20-36,,0/0,0,0,0,,0,0,0,,4,82,1,6,,0,0,0,,18.2
Rashard Higgins,,@Bal,L 10-24,,0/0,0,0,0,,1,4,0,,7,95,0,11,,0,0,0,,16.9
Julio Jones,,GB,W 34-23,,0/0,0,0,0,,0,0,0,,5,108,0,9,,0,0,0,,15.8
Deonte Thompson,,@Car,L 3-9,,0/0,0,0,0,,0,0,0,,4,57,1,5,,0,0,0,,15.7
Marqise Lee*,,Ten,L 16-37,,0/0,0,0,0,,0,0,0,,7,76,0,12,,0,0,0,,14.6
DeAndre Hopkins*,,@Cin,W 13-9,,0/0,0,0,0,,0,0,0,,7,73,0,13,,0,0,0,,14.3
Kendall Wright,,@TB,L 7-29,,0/0,0,0,0,,0,0,0,,7,69,0,10,,0,0,0,,13.9
Michael Thomas,,NE,L 20-36,,0/0,0,0,0,,0,0,0,,5,89,0,10,,0,0,0,,13.9
Kelvin Benjamin,,@Car,L 3-9,,0/0,0,0,0,,0,0,0,,6,77,0,8,,0,0,0,,13.7
Mohamed Sanu,,GB,W 34-23,,0/0,0,0,0,,0,0,0,,5,85,0,6,,0,0,0,,13.5
Cordarrelle Patterson,,NYJ,W 45-20,,0/0,0,0,0,,3,57,1,,1,6,0,1,,0,0,0,,13.3
Demaryius Thomas,,Dal,W 42-17,,0/0,0,0,0,,0,0,0,,6,71,0,8,,0,0,0,,13.1
Jeremy Maclin*,,Cle,W 24-10,,0/0,0,0,0,,0,0,0,,4,31,1,5,,0,0,0,,13.1
Randall Cobb,,@Atl,L 23-34,,0/0,0,0,0,,1,10,0,,6,60,0,9,,0,0,0,,13
DeVante Parker,,@LAC,W 19-17,,0/0,0,0,0,,0,0,0,,4,85,0,9,,0,0,0,,12.5
Tyler Lockett,,SF,W 12-9,,0/0,0,0,0,,0,0,0,,6,64,0,9,,0,0,0,,12.4
A.J. Green,,Hou,L 9-13,,0/0,0,0,0,,0,0,0,,5,67,0,8,,0,0,0,,11.7
Kenny Stills,,@LAC,W 19-17,,0/0,0,0,0,,0,0,0,,2,37,1,5,,0,0,0,,11.7
Jaron Brown,,@Ind,W 16-13,,0/0,0,0,0,,0,0,0,,4,73,0,11,,0,0,0,,11.3
Antonio Brown*,,Min,W 26-9,,0/0,0,0,0,,0,0,0,,5,62,0,11,,0,0,0,,11.2
Devin Funchess,,Buf,W 9-3,,0/0,0,0,0,,0,0,0,,4,68,0,6,,0,0,0,,10.8
Torrey Smith,,@KC,L 20-27,,0/0,0,0,0,,0,0,0,,4,66,0,8,,0,0,0,,10.6
JuJu Smith-Schuster,,Min,W 26-9,,0/0,0,0,0,,0,0,0,,3,16,1,4,,0,0,0,,10.6
Phillip Dorsett,,@NO,W 36-20,,0/0,0,0,0,,1,7,0,,3,68,0,3,,0,0,0,,10.5
Doug Baldwin,,SF,W 12-9,,0/0,0,0,0,,0,0,0,,6,44,0,9,,0,0,0,,10.4
Alex Erickson,,Hou,L 9-13,,0/0,0,0,0,,1,2,0,,4,62,0,6,,0,0,0,,10.4
Paul Richardson,,SF,W 12-9,,0/0,0,0,0,,0,0,0,,2,19,1,5,,0,0,0,,9.9
Marvin Jones Jr.,,@NYG,W 24-10,,0/0,0,0,0,,0,0,0,,1,27,1,5,,0,0,0,,9.7
Chris Conley*,,Phi,W 27-20,,0/0,0,0,0,,0,0,0,,4,55,0,4,,0,0,0,,9.5
Tyrell Williams,,Mia,L 17-19,,0/0,0,0,0,,0,0,0,,4,54,0,4,,0,0,0,,9.4
Joshua Bellamy,,@TB,L 7-29,,0/0,0,0,0,,0,0,0,,4,51,0,7,,0,0,0,,9.1
T.Y. Hilton,,Ari,L 13-16,,0/0,0,0,0,,0,0,0,,4,49,0,5,,0,0,0,,8.9
Tyreek Hill*,,Phi,W 27-20,,0/0,0,0,0,,1,6,0,,4,43,0,6,,0,0,0,,8.9
Jamison Crowder,,@LAR,W 27-20,,0/0,0,0,0,,0,0,0,,4,47,0,5,,0,0,0,,8.7
Eli Rogers,,Min,W 26-9,,0/0,0,0,0,,0,0,0,,4,43,0,7,,0,0,0,,8.3
Ryan Grant,,@LAR,W 27-20,,0/0,0,0,0,,0,0,0,,1,11,1,2,,0,0,0,,8.1
Nelson Agholor,,@KC,L 20-27,,0/0,0,0,0,,0,0,0,,1,9,1,3,,0,0,0,,7.9
Odell Beckham Jr.*,,Det,L 10-24,,0/0,0,0,0,,0,0,0,,4,36,0,5,,0,0,0,,7.6
Adam Thielen,,@Pit,L 9-26,,0/0,0,0,0,,0,0,0,,5,44,0,6,,0,1,0,,7.4
