PLAYER,,OPP,STATUS ET,,C/A,YDS,TD,INT,,RUSH,YDS,TD,,REC,YDS,TD,TAR,,2PC,FUML,TD,,PTS
Rod Smith*,,@SF,W 40-10,,0/0,0,0,0,,8,61,0,,1,5,0,2,,0,0,0,,7.6
C.J. Anderson,,@LAC,L 0-21,,0/0,0,0,0,,10,44,0,,1,17,0,2,,0,0,0,,7.1
Malcolm Brown,,Ari,W 33-0,,0/0,0,0,0,,11,48,0,,1,7,0,1,,0,0,0,,6.5
Jordan Howard,,Car,W 17-3,,0/0,0,0,0,,21,65,0,,0,0,0,0,,0,0,0,,6.5
Jamaal Charles*,,@LAC,L 0-21,,0/0,0,0,0,,4,2,0,,4,20,0,4,,0,0,0,,6.2
Wendell Smallwood,,Wsh,W 34-24,,0/0,0,0,0,,8,25,0,,2,14,0,2,,0,0,0,,5.9
Devontae Booker,,@LAC,L 0-21,,0/0,0,0,0,,2,6,0,,3,22,0,4,,0,0,0,,5.8
Melvin Gordon,,Den,W 21-0,,0/0,0,0,0,,18,38,0,,1,6,0,4,,0,0,0,,5.4
Eddie Lacy,,@NYG,W 24-7,,0/0,0,0,0,,11,34,0,,1,9,0,1,,0,0,0,,5.3
J.D. McKissic,,@NYG,W 24-7,,0/0,0,0,0,,3,10,0,,2,23,0,2,,0,0,0,,5.3
Rex Burkhead*,,Atl,W 23-7,,0/0,0,0,0,,6,31,0,,1,11,0,1,,0,0,0,,5.2
Rob Kelley*,,@Phi,L 24-34,,0/0,0,0,0,,7,16,0,,2,14,0,2,,0,0,0,,5
Wayne Gallman,,Sea,L 7-24,,0/0,0,0,0,,5,15,0,,2,14,0,3,,0,0,0,,4.9
Jonathan Stewart,,@Chi,L 3-17,,0/0,0,0,0,,14,48,0,,0,0,0,0,,0,0,0,,4.8
Kerwynn Williams,,@LAR,L 0-33,,0/0,0,0,0,,0,0,0,,2,27,0,4,,0,0,0,,4.7
Corey Grant,,@Ind,W 27-0,,0/0,0,0,0,,6,8,0,,1,28,0,1,,0,0,0,,4.6
Derrick Henry,,@Cle,W 12-9,,0/0,0,0,0,,13,13,0,,2,11,0,3,,0,0,0,,4.4
Adrian Peterson*,,@LAR,L 0-33,,0/0,0,0,0,,11,21,0,,1,12,0,4,,0,0,0,,4.3
Thomas Rawls,,@NYG,W 24-7,,0/0,0,0,0,,11,36,0,,1,16,0,2,,0,1,0,,4.2
Mike Tolbert,,TB,W 30-27,,0/0,0,0,0,,3,29,0,,1,1,0,1,,0,0,0,,4
Damien Williams*,,NYJ,W 31-28,,0/0,0,0,0,,2,2,0,,2,18,0,3,,0,0,0,,4
Andy Janovich,,@LAC,L 0-21,,0/0,0,0,0,,1,3,0,,2,14,0,2,,0,0,0,,3.7
Shane Vereen,,Sea,L 7-24,,0/0,0,0,0,,2,4,0,,3,2,0,4,,0,0,0,,3.6
Charles Sims,,@Buf,L 27-30,,0/0,0,0,0,,2,8,0,,2,7,0,3,,0,0,0,,3.5
Frank Gore,,Jax,L 0-27,,0/0,0,0,0,,9,34,0,,0,0,0,0,,0,0,0,,3.4
Alfred Morris,,@SF,W 40-10,,0/0,0,0,0,,2,15,0,,1,9,0,1,,0,0,0,,3.4
Mike Gillislee*,,Atl,W 23-7,,0/0,0,0,0,,8,31,0,,0,0,0,0,,0,0,0,,3.1
Alex Collins,,@Min,L 16-24,,0/0,0,0,0,,10,30,0,,0,0,0,0,,0,0,0,,3
LeGarrette Blount,,Wsh,W 34-24,,0/0,0,0,0,,14,29,0,,0,0,0,0,,0,0,0,,2.9
Bobby Rainey Jr.,,@Min,L 16-24,,0/0,0,0,0,,0,0,0,,2,8,0,2,,0,0,0,,2.8
Ty Montgomery*,,NO,L 17-26,,0/0,0,0,0,,4,6,0,,1,9,0,2,,0,0,0,,2.5
Tommy Bohanon,,@Ind,W 27-0,,0/0,0,0,0,,1,0,0,,1,14,0,1,,0,0,0,,2.4
C.J. Ham,,Bal,W 24-16,,0/0,0,0,0,,0,0,0,,1,12,0,1,,0,0,0,,2.2
Taiwan Jones*,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,1,11,0,2,,0,0,0,,2.1
Jacquizz Rodgers,,@Buf,L 27-30,,0/0,0,0,0,,1,2,0,,1,9,0,1,,0,0,0,,2.1
Danny Vitale*,,Ten,L 9-12,,0/0,0,0,0,,0,0,0,,1,11,0,1,,0,0,0,,2.1
James Conner*,,Cin,W 29-14,,0/0,0,0,0,,3,19,0,,0,0,0,0,,0,0,0,,1.9
Giovani Bernard,,@Pit,L 14-29,,0/0,0,0,0,,3,8,0,,1,-1,0,3,,0,0,0,,1.7
Tevin Coleman,,@NE,L 7-23,,0/0,0,0,0,,6,16,0,,0,0,0,1,,0,0,0,,1.6
Akeem Hunt*,,@Oak,L 30-31,,0/0,0,0,0,,0,0,0,,1,1,0,2,,0,0,0,,1.1
Marshawn Lynch,,KC,W 31-30,,0/0,0,0,0,,2,9,0,,0,0,0,0,,0,0,0,,0.9
Tre Madden*,,@NYG,W 24-7,,0/0,0,0,0,,0,0,0,,1,-1,0,1,,0,0,0,,0.9
Jeremy Hill*,,@Pit,L 14-29,,0/0,0,0,0,,4,7,0,,0,0,0,0,,0,0,0,,0.7
Elijah McGuire,,@Mia,L 28-31,,0/0,0,0,0,,3,7,0,,0,0,0,0,,0,0,0,,0.7
Josh Ferguson,,Jax,L 0-27,,0/0,0,0,0,,1,5,0,,0,0,0,0,,0,0,0,,0.5
Matt Breida,,Dal,L 10-40,,0/0,0,0,0,,3,5,0,,0,0,0,1,,0,0,0,,0.5
Kenjon Barner,,Wsh,W 34-24,,0/0,0,0,0,,2,4,0,,0,0,0,0,,0,0,0,,0.4
Steven Jackson,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Darren Sproles*,,Wsh,W 34-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
John Kuhn*,,@GB,W 26-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Reggie Bush,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
DeAngelo Williams,,Cin,W 29-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Fred Jackson,,@NYG,W 24-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ahmad Bradshaw,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Pierre Thomas,,@Phi,L 24-34,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Darren McFadden,,@SF,W 40-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chris Johnson,,@LAR,L 0-33,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jerome Felton,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Tim Hightower,,Dal,L 10-40,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Justin Forsett,,@LAC,L 0-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Marcel Reece,,@NYG,W 24-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Danny Woodhead,,@Min,L 16-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Donald Brown,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Arian Foster,,NYJ,W 31-28,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Rashad Jennings,,Sea,L 7-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jorvorskie Lane,,@Buf,L 27-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cedric Peerman*,,@Pit,L 14-29,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Marcus Thigpen,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Darrel Young,,@Chi,L 3-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Antone Smith,,@Buf,L 27-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
C.J. Spiller*,,@Oak,L 30-31,,0/0,0,0,0,,2,0,0,,0,0,0,2,,0,0,0,,0
Ryan Mathews,,Wsh,W 34-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Dexter McCluster,,Den,W 21-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ben Tate,,Cin,W 29-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Toby Gerhart,,@Ind,W 27-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Boobie Dixon,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
James Starks,,NO,L 17-26,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
James Develin,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Tyler Clutts,,@SF,W 40-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Stevan Ridley,,Cin,W 29-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ryan Williams,,@SF,W 40-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daniel Thomas,,NYJ,W 31-28,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Anthony Sherman,,@Oak,L 30-31,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Kendall Hunter,,@GB,W 26-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Roy Helu Jr.,,KC,W 31-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
DuJuan Harris,,@Ind,W 27-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Patrick DiMarco,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Shaun Draughn,,Sea,L 7-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chase Reynolds,,Ari,W 33-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Will Johnson,,Sea,L 7-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Trent Richardson,,@Min,L 16-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Isaiah Pead*,,NYJ,W 31-28,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
LaMike James,,NYJ,W 31-28,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bernard Pierce,,@LAC,L 0-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Robert Turbin*,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ronnie Hillman,,@SF,W 40-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cyrus Gray,,@NE,L 7-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Vick Ballard,,@GB,W 26-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daniel Herron,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bryce Brown,,@NYG,W 24-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daryl Richardson,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cory Harkey,,Ari,W 33-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Joe Banyard,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Derrick Coleman,,@NE,L 7-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jonas Gray,,@Ind,W 27-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Lance Dunbar,,Ari,W 33-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Travaris Cadet*,,TB,W 30-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Brandon Bolden,,Atl,W 23-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jonathan Grimes,,@Ind,W 27-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jamize Olawale,,KC,W 31-30,,0/0,0,0,0,,0,0,0,,0,0,0,1,,0,0,0,,0
Fozzy Whittaker,,@Chi,L 3-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Knile Davis,,Cin,W 29-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Christine Michael*,,Jax,L 0-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Andre Ellington,,** BYE **,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Denard Robinson,,@Ind,W 27-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Stepfan Taylor,,@LAR,L 0-33,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
