PLAYER,,OPP,STATUS ET,,C/A,YDS,TD,INT,,RUSH,YDS,TD,,REC,YDS,TD,TAR,,2PC,FUML,TD,,PTS
Rob Gronkowski,,@NYJ,W 24-17,,0/0,0,0,0,,0,0,0,,6,83,2,10,,0,0,0,,26.3
Cameron Brate,,@Ari,L 33-38,,0/0,0,0,0,,0,0,0,,6,76,1,8,,0,0,0,,19.6
Evan Engram*,,@Den,W 23-10,,0/0,0,0,0,,0,0,0,,5,82,1,7,,0,0,0,,19.2
Austin Seferian-Jenkins*,,NE,L 17-24,,0/0,0,0,0,,0,0,0,,8,46,1,11,,0,1,0,,16.6
Jack Doyle,,@Ten,L 22-36,,0/0,0,0,0,,0,0,0,,7,50,1,11,,0,1,0,,16
Zach Ertz,,@Car,W 28-23,,0/0,0,0,0,,0,0,0,,2,18,2,5,,0,0,0,,15.8
Hunter Henry*,,@Oak,W 17-16,,0/0,0,0,0,,0,0,0,,5,90,0,7,,0,0,0,,14
Dion Sims,,@Bal,W 27-24,,0/0,0,0,0,,0,0,0,,2,42,1,4,,0,0,0,,12.2
Austin Hooper,,Mia,L 17-20,,0/0,0,0,0,,0,0,0,,7,48,0,9,,0,0,0,,11.8
Michael Hoomanawanui*,,Det,W 52-38,,0/0,0,0,0,,0,0,0,,2,27,1,3,,0,0,0,,10.7
Darren Fells,,@NO,L 38-52,,0/0,0,0,0,,0,0,0,,2,26,1,4,,0,0,0,,10.6
Zach Miller*,,@Bal,W 27-24,,0/0,0,0,0,,0,0,0,,2,25,1,3,,0,0,0,,10.5
Jeff Heuerman,,NYG,L 10-23,,0/0,0,0,0,,0,0,0,,2,24,1,2,,0,0,0,,10.4
Ryan Griffin*,,Cle,W 33-17,,0/0,0,0,0,,0,0,0,,3,52,0,8,,1,0,0,,10.2
Troy Niklas,,TB,W 38-33,,0/0,0,0,0,,0,0,0,,2,20,1,2,,0,0,0,,10
Kyle Rudolph,,GB,W 23-10,,0/0,0,0,0,,0,0,0,,5,47,0,9,,0,0,0,,9.7
Seth DeValve,,@Hou,L 17-33,,0/0,0,0,0,,0,0,0,,2,9,1,3,,0,0,0,,8.9
Benjamin Watson,,Chi,L 24-27,,0/0,0,0,0,,0,0,0,,6,28,0,8,,0,0,0,,8.8
George Kittle,,@Wsh,L 24-26,,0/0,0,0,0,,0,0,0,,4,46,0,8,,0,0,0,,8.6
Travis Kelce,,Pit,L 13-19,,0/0,0,0,0,,0,0,0,,4,37,0,7,,0,0,0,,7.7
Jordan Reed*,,SF,W 26-24,,0/0,0,0,0,,0,0,0,,4,37,0,5,,0,0,0,,7.7
Ed Dickson,,Phi,L 23-28,,0/0,0,0,0,,0,0,0,,4,36,0,8,,0,0,0,,7.6
Vernon Davis,,SF,W 26-24,,0/0,0,0,0,,0,0,0,,3,65,0,4,,0,1,0,,7.5
Gerald Everett,,@Jax,W 27-17,,0/0,0,0,0,,0,0,0,,1,4,1,3,,0,0,0,,7.4
Nick Boyle,,Chi,L 24-27,,0/0,0,0,0,,0,0,0,,2,15,0,3,,1,0,0,,5.5
Delanie Walker,,Ind,W 36-22,,0/0,0,0,0,,1,-3,0,,4,17,0,8,,0,0,0,,5.4
