Chg,"Player
Sort First: 



		Last:",Team,Opp,Rec,Yard,TD,FFPts
,Travis Kelce,KC,TEN,6,75,1,13.5
,Charles Clay,BUF,@JAC,5,55,1,11.5
,Greg Olsen,CAR,@NO,5,60,0,6.0
,Delanie Walker,TEN,@KC,5,60,0,6.0
,Austin Hooper,ATL,@LAR,2,25,0,2.5
,Tyler Higbee,LAR,ATL,2,20,0,2.0
,Marcedes Lewis,JAC,BUF,2,20,0,2.0
,Ed Dickson,CAR,@NO,1,10,0,1.0
,Gerald Everett,LAR,ATL,1,10,0,1.0
,Josh Hill,NO,CAR,1,10,0,1.0
