"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"30","Tevin Coleman","RB","ATL","@DET","Sun 1:00 PM","0.0","0.0","0.0","34.9","0.3","24.4","0.2"
"31","Mark Ingram","RB","NO","@CAR","Sun 1:00 PM","0.0","0.0","0.0","36.4","0.3","26.4","0.1"
"32","Joe Mixon","RB","CIN","@GB","Sun 4:25 PM","0.1","0.0","0.0","20.3","0.1","17.9","0.1"
"33","Matt Forte","RB","NYJ","MIA","Sun 1:00 PM","0.0","0.0","0.0","47.3","0.2","14.9","0.1"
"34","Samaje Perine","RB","WAS","OAK","Sun 8:30 PM","0.0","0.0","0.0","53.6","0.5","20.5","0.2"
"35","Chris Thompson","RB","WAS","OAK","Sun 8:30 PM","0.0","0.0","0.0","21.4","0.2","30.1","0.2"
"36","DeMarco Murray","RB","TEN","SEA","Sun 4:05 PM","0.1","0.0","0.0","53.1","0.4","14.8","0.1"
"37","Theo Riddick","RB","DET","ATL","Sun 1:00 PM","0.0","0.0","0.0","33.9","0.3","21.2","0.1"
"38","Bilal Powell","RB","NYJ","MIA","Sun 1:00 PM","0.0","0.0","0.0","42.2","0.4","15.7","0.1"
"39","Terrance West","RB","BAL","@JAC","Sun 9:30 AM","0.0","0.0","0.0","30.0","0.2","13.8","0.0"
"40","Paul Perkins","RB","NYG","@PHI","Sun 1:00 PM","0.0","0.0","0.0","34.7","0.2","13.9","0.0"
"41","Kerwynn Williams","RB","ARI","DAL","Mon 8:30 PM","0.0","0.0","0.0","22.3","0.4","11.7","0.0"
"42","Alvin Kamara","RB","NO","@CAR","Sun 1:00 PM","0.0","0.0","0.0","20.0","0.1","17.2","0.1"
"43","Duke Johnson","RB","CLE","@IND","Sun 1:00 PM","0.0","0.0","0.0","16.8","0.1","28.7","0.1"
"44","Shane Vereen","RB","NYG","@PHI","Sun 1:00 PM","0.8","0.0","0.0","24.9","0.1","26.0","0.1"
"45","Jamaal Charles","RB","DEN","@BUF","Sun 1:00 PM","0.0","0.0","0.0","26.8","0.2","8.0","0.0"
"46","Chris Johnson","RB","ARI","DAL","Mon 8:30 PM","0.0","0.0","0.0","38.7","0.3","12.4","0.0"
"47","Giovani Bernard","RB","CIN","@GB","Sun 4:25 PM","0.0","0.0","0.0","26.4","0.1","21.1","0.1"
"48","Jalen Richard","RB","OAK","@WAS","Sun 8:30 PM","0.0","0.0","0.0","29.0","0.2","13.0","0.1"
"49","Andre Ellington","RB","HOU","@NE","Sun 1:00 PM","0.0","0.0","0.0","10.9","0.1","22.7","0.1"
"50","Wendell Smallwood","RB","PHI","NYG","Sun 1:00 PM","0.4","0.0","0.0","15.5","0.0","7.0","0.0"
