"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Matt Prater","K","DET","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Greg Zuerlein","K","LA","HOU","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Stephen Gostkowski","K","NE","@DEN","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Matt Bryant","K","ATL","DAL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Chris Boswell","K","PIT","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Mike Nugent","K","CHI","GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Wil Lutz","K","NO","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Graham Gano","K","CAR","MIA","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Steven Hauschka","K","BUF","NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Kai Forbath","K","MIN","@WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Ryan Succop","K","TEN","CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Chandler Catanzaro","K","NYJ","@TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Josh Lambo","K","JAC","LAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Blair Walsh","K","SEA","@ARI","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Robbie Gould","K","SF","NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Brandon McManus","K","DEN","NE","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Connor Barth","K","CHI","GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Mason Crosby","K","GB","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Adam Vinatieri","K","IND","PIT","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Nick Rose","K","LAC","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
