"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Keenan Allen","WR","LAC","OAK","Sun 4:25 PM","0.0","0.0","0.0","1.5","0.0","89.6","0.7"
"2","Julio Jones","WR","ATL","CAR","Sun 4:25 PM","0.0","0.0","0.0","-0.0","0.0","88.7","0.7"
"3","Marvin Jones","WR","DET","GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","63.4","0.5"
"4","Michael Thomas","WR","NO","@TB","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","91.6","0.7"
"5","A.J. Green","WR","CIN","@BAL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","82.8","0.3"
"6","Brandin Cooks","WR","NE","NYJ","Sun 1:00 PM","0.0","0.0","0.0","1.5","0.0","81.3","0.6"
"7","Adam Thielen","WR","MIN","CHI","Sun 1:00 PM","0.3","0.0","0.0","0.2","0.0","63.6","0.3"
"8","Jamison Crowder","WR","WAS","@NYG","Sun 1:00 PM","0.0","0.0","0.0","-0.5","0.0","62.0","0.5"
"9","Golden Tate","WR","DET","GB","Sun 1:00 PM","0.0","0.0","0.0","2.0","0.0","58.6","0.5"
"10","Mike Evans","WR","TB","NO","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","79.1","0.4"
"11","Jarvis Landry","WR","MIA","BUF","Sun 4:25 PM","1.0","0.0","0.0","0.4","0.0","65.0","0.3"
"12","Marquise Goodwin","WR","SF","@LA","Sun 4:25 PM","0.0","0.0","0.0","0.4","0.0","82.2","0.4"
"13","Doug Baldwin","WR","SEA","ARI","Sun 4:25 PM","0.3","0.0","0.0","-0.2","0.0","76.4","0.5"
"14","Demaryius Thomas","WR","DEN","KC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","71.5","0.4"
"15","Devin Funchess","WR","CAR","@ATL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","69.6","0.5"
"16","Larry Fitzgerald","WR","ARI","@SEA","Sun 4:25 PM","1.0","0.0","0.0","0.0","0.0","62.5","0.3"
"17","T.Y. Hilton","WR","IND","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","60.0","0.5"
"18","Roger Lewis","WR","NYG","WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","43.1","0.2"
"19","Josh Doctson","WR","WAS","@NYG","Sun 1:00 PM","0.0","0.0","0.0","-0.4","0.0","40.5","0.4"
"20","Dez Bryant","WR","DAL","@PHI","Sun 1:00 PM","0.0","0.0","0.0","2.3","0.0","60.7","0.4"
"21","Robby Anderson","WR","NYJ","@NE","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","63.6","0.3"
"22","Stefon Diggs","WR","MIN","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.9","0.0","46.3","0.4"
"23","Will Fuller","WR","HOU","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.9","0.0","46.6","0.3"
"24","Mike Wallace","WR","BAL","CIN","Sun 4:25 PM","-0.1","0.0","0.0","0.1","0.0","50.4","0.4"
"25","Mohamed Sanu","WR","ATL","CAR","Sun 4:25 PM","0.0","0.0","0.0","-0.0","0.0","51.1","0.2"
"26","Dede Westbrook","WR","JAC","@TEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","60.3","0.4"
