"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Baltimore Ravens","DST","BAL","IND","Sat 4:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Minnesota Vikings","DST","MIN","@GB","Sat 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Chicago Bears","DST","CHI","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Arizona Cardinals","DST","ARI","NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Carolina Panthers","DST","CAR","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Los Angeles Chargers","DST","LAC","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Pittsburgh Steelers","DST","PIT","@HOU","Mon 4:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","New England Patriots","DST","NE","BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Jacksonville Jaguars","DST","JAC","@SF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Philadelphia Eagles","DST","PHI","OAK","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Kansas City Chiefs","DST","KC","MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Washington Redskins","DST","WAS","DEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Detroit Lions","DST","DET","@CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Los Angeles Rams","DST","LA","@TEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Dallas Cowboys","DST","DAL","SEA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","New Orleans Saints","DST","NO","ATL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Denver Broncos","DST","DEN","@WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
