"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Antonio Brown","WR","PIT","@KC","Sun 4:25 PM","0.0","0.0","0.0","0.7","0.0","86.0","0.4"
"2","DeAndre Hopkins","WR","HOU","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","80.5","0.7"
"3","Julio Jones","WR","ATL","MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","82.3","0.7"
"4","T.Y. Hilton","WR","IND","@TEN","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","73.3","0.5"
"5","Mike Evans","WR","TB","@ARI","Sun 4:05 PM","0.0","0.0","0.0","0.4","0.0","81.6","0.6"
"6","Michael Thomas","WR","NO","DET","Sun 1:00 PM","0.0","0.0","0.0","0.4","0.0","75.8","0.6"
"7","Jordy Nelson","WR","GB","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","76.2","0.5"
"8","Chris Hogan","WR","NE","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.9","0.0","62.9","0.5"
"9","Adam Thielen","WR","MIN","GB","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","63.8","0.7"
"10","Keenan Allen","WR","LAC","@OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","74.6","0.3"
"11","Tyreek Hill","WR","KC","PIT","Sun 4:25 PM","2.8","0.0","0.0","4.6","0.0","67.1","0.4"
"12","Brandin Cooks","WR","NE","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","63.4","0.6"
"13","Davante Adams","WR","GB","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","58.4","0.5"
"14","Larry Fitzgerald","WR","ARI","TB","Sun 4:05 PM","0.9","0.0","0.0","0.1","0.0","65.8","0.2"
"15","Devin Funchess","WR","CAR","PHI","Thu 8:25 PM","0.0","0.0","0.0","-0.1","0.0","56.9","0.4"
"16","Pierre Garcon","WR","SF","@WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","69.1","0.3"
"17","Alshon Jeffery","WR","PHI","@CAR","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","75.5","0.4"
"18","Golden Tate","WR","DET","@NO","Sun 1:00 PM","0.8","0.0","0.0","0.2","0.0","66.3","0.3"
"19","DeSean Jackson","WR","TB","@ARI","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","50.1","0.3"
"20","Emmanuel Sanders","WR","DEN","NYG","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","70.2","0.2"
"21","Kelvin Benjamin","WR","BUF","-","Mon 1:53 AM","0.0","0.0","0.0","0.0","0.0","57.9","0.4"
"22","Michael Crabtree","WR","OAK","LAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","71.5","0.5"
"23","Demaryius Thomas","WR","DEN","NYG","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","67.0","0.4"
"24","Randall Cobb","WR","GB","@MIN","Sun 1:00 PM","1.6","0.0","0.0","0.9","0.0","55.4","0.3"
"25","Rishard Matthews","WR","TEN","IND","Mon 8:30 PM","0.0","0.0","0.0","0.3","0.0","55.2","0.3"
"26","Terrelle Pryor","WR","WAS","SF","Sun 1:00 PM","0.0","0.0","0.0","0.7","0.0","60.4","0.4"
"27","Amari Cooper","WR","OAK","LAC","Sun 4:25 PM","0.3","0.0","0.0","-0.3","0.0","60.1","0.6"
"28","John Brown","WR","ARI","TB","Sun 4:05 PM","0.0","0.0","0.0","0.1","0.0","33.1","0.2"
"29","Jarvis Landry","WR","MIA","@ATL","Sun 1:00 PM","0.0","0.0","0.0","0.6","0.0","65.7","0.3"
"30","Will Fuller","WR","HOU","CLE","Sun 1:00 PM","0.0","0.0","0.0","1.0","0.0","48.4","0.4"
"31","Taylor Gabriel","WR","ATL","MIA","Sun 1:00 PM","0.0","0.0","0.0","0.4","0.0","54.3","0.4"
"32","Jamison Crowder","WR","WAS","SF","Sun 1:00 PM","0.0","0.0","0.0","0.4","0.0","37.6","0.2"
"33","Martavis Bryant","WR","PIT","@KC","Sun 4:25 PM","0.0","0.0","0.0","0.7","0.0","41.1","0.3"
"34","Marvin Jones","WR","DET","@NO","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","54.9","0.2"
"35","J.J. Nelson","WR","ARI","TB","Sun 4:05 PM","0.5","0.0","0.0","0.2","0.0","29.8","0.1"
"36","Willie Snead","WR","NO","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","22.6","0.2"
"37","Kenny Stills","WR","MIA","@ATL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","33.5","0.2"
"38","Jermaine Kearse","WR","NYJ","NE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","50.8","0.2"
"39","Mike Wallace","WR","BAL","CHI","Sun 1:00 PM","1.1","0.0","0.0","0.2","0.0","40.9","0.3"
"40","Eric Decker","WR","TEN","IND","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","36.2","0.2"
"41","Tyrell Williams","WR","LAC","@OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","52.7","0.4"
"42","Robby Anderson","WR","NYJ","NE","Sun 1:00 PM","0.0","0.0","0.0","0.9","0.0","40.9","0.3"
"43","Jaron Brown","WR","ARI","TB","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","29.2","0.2"
"44","Danny Amendola","WR","NE","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","57.4","0.4"
"45","Marquise Goodwin","WR","SF","@WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","23.2","0.1"
