"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"18","Mike Davis","RB","SEA","ARI","Sun 4:25 PM","0.0","0.0","0.0","38.0","0.3","23.5","0.1"
"19","Stevan Ridley","RB","PIT","CLE","Sun 1:00 PM","0.0","0.0","0.0","48.0","0.4","3.8","0.0"
"20","Latavius Murray","RB","MIN","CHI","Sun 1:00 PM","0.0","0.0","0.0","40.5","0.4","5.9","0.0"
"21","Lamar Miller","RB","HOU","@IND","Sun 1:00 PM","0.1","0.0","0.0","59.2","0.4","25.7","0.1"
"22","Marshawn Lynch","RB","OAK","@LAC","Sun 4:25 PM","0.0","0.0","0.0","58.9","0.3","28.4","0.1"
"23","Peyton Barber","RB","TB","NO","Sun 4:25 PM","0.0","0.0","0.0","33.6","0.2","19.8","0.1"
"24","Jordan Howard","RB","CHI","@MIN","Sun 1:00 PM","0.0","0.0","0.0","67.5","0.4","13.4","0.0"
"25","Leonard Fournette","RB","JAC","@TEN","Sun 4:25 PM","0.2","0.0","0.0","33.9","0.3","8.1","0.0"
"26","Wayne Gallman","RB","NYG","WAS","Sun 1:00 PM","0.0","0.0","0.0","36.8","0.2","23.8","0.1"
"27","Giovani Bernard","RB","CIN","@BAL","Sun 4:25 PM","0.0","0.0","0.0","26.0","0.0","21.9","0.0"
"28","Jay Ajayi","RB","PHI","DAL","Sun 1:00 PM","-","-","-","-","-","-","-"
"29","Bilal Powell","RB","NYJ","@NE","Sun 1:00 PM","0.0","0.0","0.0","60.1","0.4","14.5","0.1"
"30","Jerick McKinnon","RB","MIN","CHI","Sun 1:00 PM","0.0","0.0","0.0","31.0","0.2","21.7","0.0"
"31","Branden Oliver","RB","LAC","OAK","Sun 4:25 PM","0.0","0.0","0.0","17.5","0.1","1.4","0.0"
"32","Tevin Coleman","RB","ATL","CAR","Sun 4:25 PM","0.0","0.0","0.0","30.5","0.3","14.1","0.1"
"33","Kareem Hunt","RB","KC","@DEN","Sun 4:25 PM","0.0","0.0","0.0","29.1","0.2","17.3","0.1"
"34","Isaiah Crowell","RB","CLE","@PIT","Sun 1:00 PM","0.6","0.0","0.0","53.0","0.3","16.6","0.0"
"35","Kerwynn Williams","RB","ARI","@SEA","Sun 4:25 PM","0.2","0.0","0.0","37.2","0.1","23.8","0.1"
"36","Orleans Darkwa","RB","NYG","WAS","Sun 1:00 PM","0.0","0.0","0.0","38.5","0.2","20.1","0.1"
"37","Theo Riddick","RB","DET","GB","Sun 1:00 PM","0.3","0.0","0.0","25.9","0.3","21.5","0.1"
"38","Duke Johnson","RB","CLE","@PIT","Sun 1:00 PM","-0.0","0.0","0.0","40.3","0.2","25.1","0.1"
"39","Jonathan Stewart","RB","CAR","@ATL","Sun 4:25 PM","-","-","-","-","-","-","-"
"40","Tion Green","RB","DET","GB","Sun 1:00 PM","0.0","0.0","0.0","30.1","0.2","2.7","0.0"
"41","Javorius Allen","RB","BAL","CIN","Sun 4:25 PM","0.0","0.0","0.0","35.9","0.1","14.5","0.0"
"42","Devontae Booker","RB","DEN","KC","Sun 4:25 PM","0.5","0.0","0.0","21.1","0.1","14.3","0.0"
"43","Matt Breida","RB","SF","@LA","Sun 4:25 PM","0.0","0.0","0.0","13.1","0.1","10.5","0.0"
"44","Danny Woodhead","RB","BAL","CIN","Sun 4:25 PM","0.0","0.0","0.0","10.1","0.1","27.3","0.3"
"45","Lance Dunbar","RB","LA","SF","Sun 4:25 PM","-","-","-","-","-","-","-"
"46","Brandon Bolden","RB","NE","NYJ","Sun 1:00 PM","0.0","0.0","0.0","15.0","0.4","5.1","0.0"
"47","Marlon Mack","RB","IND","HOU","Sun 1:00 PM","0.0","0.0","0.0","20.5","0.1","15.4","0.0"
"48","LeGarrette Blount","RB","PHI","DAL","Sun 1:00 PM","0.0","0.0","0.0","43.0","0.4","18.8","0.1"
"49","James White","RB","NE","NYJ","Sun 1:00 PM","-","-","-","-","-","-","-"
"50","Corey Clement","RB","PHI","DAL","Sun 1:00 PM","0.0","0.0","0.0","22.9","0.3","9.9","0.1"
