"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"22","Jamaal Williams","RB","GB","MIN","Sat 8:30 PM","0.0","0.0","0.0","57.6","0.5","21.2","0.1"
"23","Marshawn Lynch","RB","OAK","@PHI","Mon 8:30 PM","0.0","0.0","0.0","46.6","0.2","29.0","0.1"
"24","Jonathan Stewart","RB","CAR","TB","Sun 1:00 PM","0.0","0.0","0.0","52.5","0.3","19.0","0.1"
"25","Theo Riddick","RB","DET","@CIN","Sun 1:00 PM","0.5","0.0","0.0","25.8","0.2","24.1","0.1"
"26","Mike Gillislee","RB","NE","BUF","Sun 1:00 PM","0.0","0.0","0.0","31.6","0.2","3.1","0.0"
"27","Kerwynn Williams","RB","ARI","NYG","Sun 4:25 PM","0.2","0.0","0.0","40.1","0.2","24.7","0.1"
"28","Jerick McKinnon","RB","MIN","@GB","Sat 8:30 PM","0.0","0.0","0.0","43.8","0.3","25.9","0.1"
"29","DeMarco Murray","RB","TEN","LA","Sun 1:00 PM","0.0","0.0","0.0","44.2","0.2","16.4","0.0"
"30","Mike Davis","RB","SEA","@DAL","Sun 4:25 PM","0.0","0.0","0.0","39.3","0.3","25.0","0.2"
"31","Samaje Perine","RB","WAS","DEN","Sun 1:00 PM","0.0","0.0","0.0","51.0","0.3","23.8","0.1"
"32","Kapri Bibbs","RB","WAS","DEN","Sun 1:00 PM","0.0","0.0","0.0","21.4","0.1","19.8","0.2"
"33","Bilal Powell","RB","NYJ","LAC","Sun 1:00 PM","0.0","0.0","0.0","38.2","0.1","10.6","0.0"
"34","Derrick Henry","RB","TEN","LA","Sun 1:00 PM","0.0","0.0","0.0","43.7","0.3","10.1","0.0"
"35","Tevin Coleman","RB","ATL","@NO","Sun 1:00 PM","0.0","0.0","0.0","17.6","0.2","6.8","0.0"
"36","Frank Gore","RB","IND","@BAL","Sat 4:30 PM","0.0","0.0","0.0","58.5","0.1","14.5","0.0"
"37","Wayne Gallman","RB","NYG","@ARI","Sun 4:25 PM","0.0","0.0","0.0","32.3","0.1","23.7","0.0"
"38","Isaiah Crowell","RB","CLE","@CHI","Sun 1:00 PM","0.0","0.0","0.0","53.9","0.2","15.6","0.0"
"39","Peyton Barber","RB","TB","@CAR","Sun 1:00 PM","0.0","0.0","0.0","32.9","0.1","22.6","0.1"
"40","Matt Forte","RB","NYJ","LAC","Sun 1:00 PM","0.5","0.0","0.0","28.6","0.3","17.8","0.1"
"41","Duke Johnson","RB","CLE","@CHI","Sun 1:00 PM","0.0","0.0","0.0","33.8","0.1","26.7","0.1"
"42","Javorius Allen","RB","BAL","IND","Sat 4:30 PM","0.1","0.0","0.0","35.7","0.2","11.8","0.0"
"43","LeGarrette Blount","RB","PHI","OAK","Mon 8:30 PM","0.0","0.0","0.0","28.2","0.2","10.5","0.1"
"44","Danny Woodhead","RB","BAL","IND","Sat 4:30 PM","0.0","0.0","0.0","9.9","0.1","26.5","0.2"
"45","Orleans Darkwa","RB","NYG","@ARI","Sun 4:25 PM","0.0","0.0","0.0","34.8","0.2","19.0","0.1"
"46","Tarik Cohen","RB","CHI","CLE","Sun 1:00 PM","0.1","0.0","0.0","19.3","0.0","12.6","0.0"
"47","Tion Green","RB","DET","@CIN","Sun 1:00 PM","0.0","0.0","0.0","34.6","0.2","3.1","0.0"
"48","Marlon Mack","RB","IND","@BAL","Sat 4:30 PM","0.0","0.0","0.0","17.3","0.1","14.6","0.0"
"49","Matt Breida","RB","SF","JAC","Sun 4:05 PM","0.0","0.0","0.0","12.7","0.0","13.8","0.0"
"50","D.J. Foster","RB","ARI","NYG","Sun 4:25 PM","-","-","-","-","-","-","-"
