"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Stephen Gostkowski","K","NE","ATL","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Matt Bryant","K","ATL","@NE","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Blair Walsh","K","SEA","@NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Dan Bailey","K","DAL","@SF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Graham Gano","K","CAR","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Justin Tucker","K","BAL","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Harrison Butker","K","KC","@OAK","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Jake Elliott","K","PHI","WAS","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Wil Lutz","K","NO","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Phil Dawson","K","ARI","@LA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Kai Forbath","K","MIN","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Adam Vinatieri","K","IND","JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Mason Crosby","K","GB","NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Greg Zuerlein","K","LA","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Ryan Succop","K","TEN","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Chris Boswell","K","PIT","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Nick Novak","K","LAC","DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Giorgio Tavecchio","K","OAK","KC","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Josh Lambo","K","JAC","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Robbie Gould","K","SF","DAL","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
