"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Justin Tucker","K","BAL","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Wil Lutz","K","NO","NE","Sun 1:00 PM","-","-","-","-","-","-","-"
"3","Stephen Gostkowski","K","NE","@NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Dan Bailey","K","DAL","@DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Mason Crosby","K","GB","@ATL","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Matt Bryant","K","ATL","GB","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Blair Walsh","K","SEA","SF","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Younghoe Koo","K","LAC","MIA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Graham Gano","K","CAR","BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Phil Dawson","K","ARI","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Matt Prater","K","DET","@NYG","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Cairo Santos","K","CHI","@TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Giorgio Tavecchio","K","OAK","NYJ","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Randy Bullock","K","CIN","HOU","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Dustin Hopkins","K","WAS","@LA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Chris Boswell","K","PIT","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Nick Folk","K","TB","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Adam Vinatieri","K","IND","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Ryan Succop","K","TEN","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Greg Zuerlein","K","LA","WAS","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
