"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Stephen Gostkowski","K","NE","MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Greg Zuerlein","K","LA","NO","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Wil Lutz","K","NO","@LA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Matt Bryant","K","ATL","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Justin Tucker","K","BAL","HOU","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Nick Novak","K","LAC","@DAL","Thu 4:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Jake Elliott","K","PHI","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Kai Forbath","K","MIN","@DET","Thu 12:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Ryan Succop","K","TEN","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Josh Lambo","K","JAC","@ARI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Chris Boswell","K","PIT","GB","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Matt Prater","K","DET","MIN","Thu 12:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Harrison Butker","K","KC","BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Graham Gano","K","CAR","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Giorgio Tavecchio","K","OAK","DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Dan Bailey","K","DAL","LAC","Thu 4:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Nick Rose","K","LAC","@DAL","Thu 4:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Blair Walsh","K","SEA","@SF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Phil Dawson","K","ARI","JAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Mason Crosby","K","GB","@PIT","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
