"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Seattle Seahawks","DST","SEA","@NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Minnesota Vikings","DST","MIN","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Jacksonville Jaguars","DST","JAC","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Pittsburgh Steelers","DST","PIT","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Carolina Panthers","DST","CAR","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Los Angeles Rams","DST","LA","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Kansas City Chiefs","DST","KC","@OAK","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Denver Broncos","DST","DEN","@LAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Buffalo Bills","DST","BUF","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Miami Dolphins","DST","MIA","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Baltimore Ravens","DST","BAL","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Tennessee Titans","DST","TEN","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","New Orleans Saints","DST","NO","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Los Angeles Chargers","DST","LAC","DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Philadelphia Eagles","DST","PHI","WAS","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Dallas Cowboys","DST","DAL","@SF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Arizona Cardinals","DST","ARI","@LA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Cincinnati Bengals","DST","CIN","@PIT","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","New York Giants","DST","NYG","SEA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Washington Redskins","DST","WAS","@PHI","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
