"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Cincinnati Bengals","DST","CIN","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Jacksonville Jaguars","DST","JAC","SEA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Pittsburgh Steelers","DST","PIT","BAL","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","New England Patriots","DST","NE","@MIA","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Green Bay Packers","DST","GB","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Dallas Cowboys","DST","DAL","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Los Angeles Chargers","DST","LAC","WAS","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Minnesota Vikings","DST","MIN","@CAR","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Houston Texans","DST","HOU","SF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Buffalo Bills","DST","BUF","IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Tennessee Titans","DST","TEN","@ARI","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","New York Jets","DST","NYJ","@DEN","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Kansas City Chiefs","DST","KC","OAK","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Los Angeles Rams","DST","LA","PHI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Seattle Seahawks","DST","SEA","@JAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
