"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Kareem Hunt","RB","KC","PIT","Sun 4:25 PM","0.0","0.0","0.0","84.3","0.8","28.9","0.0"
"2","Le'Veon Bell","RB","PIT","@KC","Sun 4:25 PM","0.0","0.0","0.0","87.2","0.7","36.8","0.2"
"3","Leonard Fournette","RB","JAC","LA","Sun 4:05 PM","0.0","0.0","0.0","80.9","0.6","21.3","0.2"
"4","Todd Gurley","RB","LA","@JAC","Sun 4:05 PM","1.0","0.0","0.0","75.2","0.5","28.0","0.0"
"5","Devonta Freeman","RB","ATL","MIA","Sun 1:00 PM","0.0","0.0","0.0","71.6","0.7","36.5","0.2"
"6","C.J. Anderson","RB","DEN","NYG","Sun 8:30 PM","0.0","0.0","0.0","66.4","0.5","22.8","0.1"
"7","DeMarco Murray","RB","TEN","IND","Mon 8:30 PM","0.0","0.0","0.0","82.4","0.8","14.0","0.0"
"8","Mark Ingram","RB","NO","DET","Sun 1:00 PM","0.0","0.0","0.0","44.6","0.3","36.0","0.2"
"9","Melvin Gordon","RB","LAC","@OAK","Sun 4:25 PM","0.0","0.0","0.0","85.8","0.5","46.2","0.2"
"10","Lamar Miller","RB","HOU","CLE","Sun 1:00 PM","0.0","0.0","0.0","60.6","0.4","22.9","0.1"
"11","Jay Ajayi","RB","PHI","@CAR","Thu 8:25 PM","0.1","0.0","0.0","81.3","0.5","8.9","0.0"
"12","Jordan Howard","RB","CHI","@BAL","Sun 1:00 PM","0.0","0.0","0.0","62.6","0.2","24.9","0.1"
"13","Jerick McKinnon","RB","MIN","GB","Sun 1:00 PM","0.0","0.0","0.0","36.4","0.2","32.2","0.2"
"14","Marshawn Lynch","RB","OAK","LAC","Sun 4:25 PM","0.9","0.0","0.0","64.1","0.6","15.7","0.1"
"15","Mike Gillislee","RB","NE","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","45.4","0.3","13.4","0.0"
"16","Alvin Kamara","RB","NO","DET","Sun 1:00 PM","0.0","0.0","0.0","24.1","0.1","35.1","0.2"
"17","Carlos Hyde","RB","SF","@WAS","Sun 1:00 PM","0.0","0.0","0.0","68.7","0.2","20.5","0.0"
"18","Doug Martin","RB","TB","@ARI","Sun 4:05 PM","0.0","0.0","0.0","59.8","0.4","19.1","0.0"
"19","Samaje Perine","RB","WAS","SF","Sun 1:00 PM","0.0","0.0","0.0","46.9","0.4","19.4","0.1"
"20","Chris Thompson","RB","WAS","SF","Sun 1:00 PM","0.0","0.0","0.0","15.3","0.2","24.4","0.2"
"21","Javorius Allen","RB","BAL","CHI","Sun 1:00 PM","0.0","0.0","0.0","54.0","0.3","29.1","0.0"
"22","Ameer Abdullah","RB","DET","@NO","Sun 1:00 PM","0.3","0.0","0.0","64.8","0.3","24.2","0.1"
"23","Tevin Coleman","RB","ATL","MIA","Sun 1:00 PM","0.0","0.0","0.0","36.5","0.4","15.3","0.1"
"24","Elijah McGuire","RB","NYJ","NE","Sun 1:00 PM","0.0","0.0","0.0","32.3","0.2","17.6","0.1"
"25","Frank Gore","RB","IND","@TEN","Mon 8:30 PM","0.0","0.0","0.0","59.4","0.5","15.9","0.1"
"26","Christian McCaffrey","RB","CAR","PHI","Thu 8:25 PM","0.0","0.0","0.0","29.8","0.2","30.8","0.2"
"27","Jonathan Stewart","RB","CAR","PHI","Thu 8:25 PM","0.0","0.0","0.0","47.4","0.2","12.1","0.0"
"28","LeGarrette Blount","RB","PHI","@CAR","Thu 8:25 PM","0.0","0.0","0.0","54.8","0.4","9.6","0.0"
"29","Duke Johnson","RB","CLE","@HOU","Sun 1:00 PM","0.0","0.0","0.0","15.5","0.1","39.0","0.2"
"30","Isaiah Crowell","RB","CLE","@HOU","Sun 1:00 PM","0.0","0.0","0.0","39.1","0.3","30.2","0.0"
"31","Ty Montgomery","RB","GB","@MIN","Sun 1:00 PM","0.3","0.0","0.0","32.6","0.3","20.4","0.1"
"32","Aaron Jones","RB","GB","@MIN","Sun 1:00 PM","0.0","0.0","0.0","26.0","0.3","18.6","0.0"
"33","Andre Ellington","RB","HOU","CLE","Sun 1:00 PM","0.0","0.0","0.0","26.3","0.1","38.9","0.1"
"34","Adrian Peterson","RB","ARI","TB","Sun 4:05 PM","0.0","0.0","0.0","38.4","0.1","10.4","0.0"
"35","James White","RB","NE","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","17.4","0.1","33.5","0.2"
"36","Derrick Henry","RB","TEN","IND","Mon 8:30 PM","0.0","0.0","0.0","38.8","0.3","9.6","0.1"
"37","Tarik Cohen","RB","CHI","@BAL","Sun 1:00 PM","0.7","0.0","0.0","25.1","0.1","22.6","0.1"
"38","Jamaal Charles","RB","DEN","NYG","Sun 8:30 PM","0.0","0.0","0.0","22.2","0.2","16.5","0.1"
"39","Latavius Murray","RB","MIN","GB","Sun 1:00 PM","0.0","0.0","0.0","40.5","0.2","16.3","0.0"
"40","Marlon Mack","RB","IND","@TEN","Mon 8:30 PM","0.0","0.0","0.0","34.1","0.2","23.0","0.0"
