"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Jacksonville Jaguars","DST","JAC","@ARI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Los Angeles Chargers","DST","LAC","@DAL","Thu 4:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Los Angeles Rams","DST","LA","NO","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Chicago Bears","DST","CHI","@PHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Denver Broncos","DST","DEN","@OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Baltimore Ravens","DST","BAL","HOU","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Pittsburgh Steelers","DST","PIT","GB","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Tennessee Titans","DST","TEN","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Philadelphia Eagles","DST","PHI","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","New England Patriots","DST","NE","MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Kansas City Chiefs","DST","KC","BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","New Orleans Saints","DST","NO","@LA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Green Bay Packers","DST","GB","@PIT","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Miami Dolphins","DST","MIA","@NE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Oakland Raiders","DST","OAK","DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Detroit Lions","DST","DET","MIN","Thu 12:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Minnesota Vikings","DST","MIN","@DET","Thu 12:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","San Francisco 49ers","DST","SF","SEA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Seattle Seahawks","DST","SEA","@SF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Tampa Bay Buccaneers","DST","TB","@ATL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
