"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Antonio Brown","WR","PIT","TEN","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","95.2","0.8"
"2","Julio Jones","WR","ATL","@SEA","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","92.5","0.4"
"3","Tyreek Hill","WR","KC","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.6","0.0","73.2","0.6"
"4","Dez Bryant","WR","DAL","PHI","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","82.8","0.3"
"5","Michael Crabtree","WR","OAK","NE","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","74.9","0.5"
"6","Michael Thomas","WR","NO","WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","75.8","0.5"
"7","Mike Evans","WR","TB","@MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","80.4","0.5"
"8","Brandin Cooks","WR","NE","@OAK","Sun 4:25 PM","0.8","0.0","0.0","0.2","0.0","65.4","0.7"
"9","A.J. Green","WR","CIN","@DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","71.0","0.6"
"10","Doug Baldwin","WR","SEA","ATL","Mon 8:30 PM","0.0","0.0","0.0","0.1","0.0","76.7","0.6"
"11","DeAndre Hopkins","WR","HOU","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","84.3","0.5"
"12","Amari Cooper","WR","OAK","NE","Sun 4:25 PM","0.3","0.0","0.0","0.7","0.0","64.4","0.5"
"13","Alshon Jeffery","WR","PHI","@DAL","Sun 8:30 PM","0.6","0.0","0.0","0.0","0.0","70.0","0.5"
"14","Larry Fitzgerald","WR","ARI","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","68.5","0.3"
"15","Adam Thielen","WR","MIN","LA","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","70.6","0.5"
"16","Stefon Diggs","WR","MIN","LA","Sun 1:00 PM","0.0","0.0","0.0","1.4","0.0","62.9","0.6"
"17","Golden Tate","WR","DET","@CHI","Sun 1:00 PM","0.0","0.0","0.0","1.4","0.0","71.0","0.5"
"18","JuJu Smith-Schuster","WR","PIT","TEN","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","48.0","0.4"
"19","DeVante Parker","WR","MIA","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","64.9","0.3"
"20","Jarvis Landry","WR","MIA","TB","Sun 1:00 PM","0.0","0.0","0.0","0.7","0.0","69.1","0.4"
"21","Keenan Allen","WR","LAC","BUF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","62.1","0.4"
"22","Marvin Jones","WR","DET","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","57.5","0.4"
