"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Stephen Gostkowski","K","NE","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Justin Tucker","K","BAL","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Josh Lambo","K","JAC","@TEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Nick Rose","K","LAC","OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Kai Forbath","K","MIN","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Robbie Gould","K","SF","@LA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Sam Ficken","K","LA","SF","Sun 4:25 PM","-","-","-","-","-","-","-"
"8","Wil Lutz","K","NO","@TB","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Matt Prater","K","DET","GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Chris Boswell","K","PIT","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Matt Bryant","K","ATL","CAR","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Adam Vinatieri","K","IND","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Blair Walsh","K","SEA","ARI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Dustin Hopkins","K","WAS","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Aldrick Rosas","K","NYG","WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
