"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Kai Forbath","K","MIN","CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Wil Lutz","K","NO","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Jake Elliott","K","PHI","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Robbie Gould","K","SF","TEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Stephen Gostkowski","K","NE","@PIT","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Matt Prater","K","DET","CHI","Sat 4:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Greg Zuerlein","K","LA","@SEA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Ryan Succop","K","TEN","@SF","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Matt Bryant","K","ATL","@TB","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Blair Walsh","K","SEA","LA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Justin Tucker","K","BAL","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Chris Boswell","K","PIT","NE","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Josh Lambo","K","JAC","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Dan Bailey","K","DAL","@OAK","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Graham Gano","K","CAR","GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
