"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Stephen Gostkowski","K","NE","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Chris Boswell","K","PIT","@CIN","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Kai Forbath","K","MIN","@ATL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Greg Zuerlein","K","LA","@ARI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Josh Lambo","K","JAC","IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Ryan Succop","K","TEN","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Matt Bryant","K","ATL","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Justin Tucker","K","BAL","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Jake Elliott","K","PHI","@SEA","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Graham Gano","K","CAR","@NO","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Matt Prater","K","DET","@BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Wil Lutz","K","NO","CAR","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Harrison Butker","K","KC","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Dan Bailey","K","DAL","WAS","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Travis Coons","K","LAC","CLE","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Nick Rose","K","LAC","CLE","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Giorgio Tavecchio","K","OAK","NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Patrick Murray","K","TB","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Blair Walsh","K","SEA","PHI","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Cairo Santos","K","CHI","SF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
