"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Jacksonville Jaguars","DST","JAC","IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Los Angeles Chargers","DST","LAC","CLE","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Baltimore Ravens","DST","BAL","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Los Angeles Rams","DST","LA","@ARI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Chicago Bears","DST","CHI","SF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Tennessee Titans","DST","TEN","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Oakland Raiders","DST","OAK","NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Denver Broncos","DST","DEN","@MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Pittsburgh Steelers","DST","PIT","@CIN","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","New England Patriots","DST","NE","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Philadelphia Eagles","DST","PHI","@SEA","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Kansas City Chiefs","DST","KC","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","New Orleans Saints","DST","NO","CAR","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Dallas Cowboys","DST","DAL","WAS","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Miami Dolphins","DST","MIA","DEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Atlanta Falcons","DST","ATL","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Green Bay Packers","DST","GB","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Washington Redskins","DST","WAS","@DAL","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Minnesota Vikings","DST","MIN","@ATL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Detroit Lions","DST","DET","@BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
