"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Philadelphia Eagles","DST","PHI","DEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Houston Texans","DST","HOU","IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Jacksonville Jaguars","DST","JAC","CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Seattle Seahawks","DST","SEA","WAS","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Buffalo Bills","DST","BUF","@NYJ","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Los Angeles Rams","DST","LA","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Detroit Lions","DST","DET","@GB","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","New Orleans Saints","DST","NO","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Arizona Cardinals","DST","ARI","@SF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Baltimore Ravens","DST","BAL","@TEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Denver Broncos","DST","DEN","@PHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Cincinnati Bengals","DST","CIN","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Tennessee Titans","DST","TEN","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","San Francisco 49ers","DST","SF","ARI","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Green Bay Packers","DST","GB","DET","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
