"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Julio Jones","WR","ATL","GB","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","83.8","0.7"
"2","Antonio Brown","WR","PIT","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.7","0.0","89.1","0.6"
"3","Brandin Cooks","WR","NE","@NO","Sun 1:00 PM","0.0","0.0","0.0","1.7","0.0","86.0","0.6"
"4","Mike Evans","WR","TB","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","94.4","0.7"
"5","Jordy Nelson","WR","GB","@ATL","Sun 8:30 PM","1.0","0.0","0.0","0.0","0.0","83.2","0.6"
"6","Tyreek Hill","WR","KC","PHI","Sun 1:00 PM","0.0","0.0","0.0","10.5","0.4","50.9","0.4"
"7","Michael Thomas","WR","NO","NE","Sun 1:00 PM","1.1","0.0","0.0","0.0","0.0","67.0","0.5"
"8","A.J. Green","WR","CIN","HOU","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","78.6","0.6"
"9","Larry Fitzgerald","WR","ARI","@IND","Sun 1:00 PM","0.0","0.0","0.0","-0.1","0.0","76.5","0.5"
"10","Doug Baldwin","WR","SEA","SF","Sun 4:25 PM","0.0","0.0","0.0","0.6","0.0","66.8","0.5"
"11","Alshon Jeffery","WR","PHI","@KC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","63.0","0.5"
"12","Odell Beckham","WR","NYG","DET","Mon 8:30 PM","0.0","0.0","0.0","0.2","0.0","51.9","0.4"
"13","Demaryius Thomas","WR","DEN","DAL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","65.6","0.4"
"14","Michael Crabtree","WR","OAK","NYJ","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","67.8","0.6"
"15","Amari Cooper","WR","OAK","NYJ","Sun 4:05 PM","0.0","0.0","0.0","-0.1","0.0","76.7","0.5"
"16","Keenan Allen","WR","LAC","MIA","Sun 4:05 PM","0.0","0.0","0.0","0.1","0.0","60.8","0.4"
"17","Kelvin Benjamin","WR","BUF","@CAR","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","58.4","0.3"
"18","DeAndre Hopkins","WR","HOU","@CIN","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","68.6","0.3"
"19","Dez Bryant","WR","DAL","@DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","74.2","0.5"
"20","Terrelle Pryor","WR","WAS","@LA","Sun 4:25 PM","0.6","0.0","0.0","0.5","0.0","63.9","0.5"
"21","Chris Hogan","WR","NE","@NO","Sun 1:00 PM","0.0","0.0","0.0","1.6","0.0","58.2","0.3"
"22","Emmanuel Sanders","WR","DEN","DAL","Sun 4:25 PM","0.0","0.0","0.0","0.4","0.0","59.6","0.3"
"23","Martavis Bryant","WR","PIT","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","47.6","0.3"
"24","DeSean Jackson","WR","TB","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","55.0","0.3"
"25","Davante Adams","WR","GB","@ATL","Sun 8:30 PM","0.0","0.0","0.0","0.1","0.0","55.6","0.5"
"26","Sammy Watkins","WR","LA","WAS","Sun 4:25 PM","0.0","0.0","0.0","-0.1","0.0","63.3","0.4"
"27","J.J. Nelson","WR","ARI","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.4","0.0","64.6","0.3"
"28","Golden Tate","WR","DET","@NYG","Mon 8:30 PM","0.0","0.0","0.0","0.2","0.0","65.6","0.3"
"29","Jarvis Landry","WR","MIA","@LAC","Sun 4:05 PM","0.0","0.0","0.0","0.3","0.0","30.5","0.2"
"30","Randall Cobb","WR","GB","@ATL","Sun 8:30 PM","0.0","0.0","0.0","3.8","0.0","62.7","0.2"
"31","Jeremy Maclin","WR","BAL","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","62.9","0.3"
"32","T.Y. Hilton","WR","IND","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","55.5","0.5"
"33","DeVante Parker","WR","MIA","@LAC","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","50.9","0.3"
"34","Pierre Garcon","WR","SF","@SEA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","63.5","0.3"
"35","Mohamed Sanu","WR","ATL","GB","Sun 8:30 PM","0.0","0.0","0.0","0.3","0.0","48.9","0.3"
"36","Taylor Gabriel","WR","ATL","GB","Sun 8:30 PM","0.0","0.0","0.0","1.1","0.0","24.6","0.2"
"37","Tyrell Williams","WR","LAC","MIA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","37.0","0.3"
"38","Mike Wallace","WR","BAL","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","53.4","0.3"
"39","Ted Ginn","WR","NO","NE","Sun 1:00 PM","0.4","0.0","0.0","1.1","0.0","58.4","0.3"
