"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"40","Mike Wallace","WR","BAL","HOU","Mon 8:30 PM","0.0","0.0","0.0","-0.1","0.0","22.1","0.1"
"41","Martavis Bryant","WR","PIT","GB","Sun 8:30 PM","0.0","0.0","0.0","0.1","0.0","31.6","0.2"
"42","Corey Coleman","WR","CLE","@CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","67.7","0.4"
"43","DeVante Parker","WR","MIA","@NE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","53.2","0.3"
"44","Kenny Stills","WR","MIA","@NE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","45.3","0.4"
"45","Nelson Agholor","WR","PHI","CHI","Sun 1:00 PM","0.9","0.0","0.0","0.0","0.0","39.7","0.4"
"46","Dontrelle Inman","WR","CHI","@PHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","41.6","0.2"
"47","Marquise Goodwin","WR","SF","SEA","Sun 4:05 PM","0.0","0.0","0.0","1.2","0.0","46.2","0.3"
"48","Zay Jones","WR","BUF","@KC","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","23.2","0.1"
"49","Dede Westbrook","WR","JAC","@ARI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","32.7","0.1"
"50","Josh Gordon","WR","CLE","@CIN","Sun 1:00 PM","-","-","-","-","-","-","-"
