"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Stephen Gostkowski","K","NE","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Adam Vinatieri","K","IND","@TEN","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Matt Bryant","K","ATL","MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Brandon McManus","K","DEN","NYG","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Graham Gano","K","CAR","PHI","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Mason Crosby","K","GB","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Wil Lutz","K","NO","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Justin Tucker","K","BAL","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Phil Dawson","K","ARI","TB","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Harrison Butker","K","KC","PIT","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Kai Forbath","K","MIN","GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Jake Elliott","K","PHI","@CAR","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Dustin Hopkins","K","WAS","SF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Giorgio Tavecchio","K","OAK","LAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Nick Novak","K","LAC","@OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Ryan Succop","K","TEN","IND","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Matt Prater","K","DET","@NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Chris Boswell","K","PIT","@KC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Ka'imi Fairbairn","K","HOU","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Jason Myers","K","SEA","-","Mon 1:53 AM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
