"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"24","Ted Ginn","WR","NO","CAR","Sun 4:25 PM","0.0","0.0","0.0","2.1","0.0","42.7","0.3"
"25","Corey Davis","WR","TEN","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","59.9","0.3"
"26","Seth Roberts","WR","OAK","NYG","Sun 4:25 PM","0.8","0.0","0.0","0.0","0.0","41.8","0.2"
"27","DeSean Jackson","WR","TB","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","55.5","0.3"
"28","Josh Doctson","WR","WAS","@DAL","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","39.3","0.4"
"29","Mohamed Sanu","WR","ATL","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","43.6","0.2"
"30","Golden Tate","WR","DET","@BAL","Sun 1:00 PM","0.4","0.0","0.0","0.0","0.0","64.9","0.2"
"31","Sammy Watkins","WR","LA","@ARI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","56.9","0.6"
"32","Jarvis Landry","WR","MIA","DEN","Sun 1:00 PM","0.0","0.0","0.0","-0.4","0.0","68.7","0.3"
"33","T.Y. Hilton","WR","IND","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","61.5","0.4"
"34","Marqise Lee","WR","JAC","IND","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","58.8","0.4"
"35","Emmanuel Sanders","WR","DEN","@MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","55.6","0.3"
"36","Cordarrelle Patterson","WR","OAK","NYG","Sun 4:25 PM","0.0","0.0","0.0","16.0","0.0","33.4","0.0"
"37","DeVante Parker","WR","MIA","DEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","51.8","0.4"
"38","Paul Richardson","WR","SEA","PHI","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","45.2","0.4"
"39","Martavis Bryant","WR","PIT","@CIN","Mon 8:30 PM","0.3","0.0","0.0","0.8","0.0","32.1","0.2"
"40","Jordy Nelson","WR","GB","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","34.5","0.2"
"41","Jermaine Kearse","WR","NYJ","KC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","47.7","0.2"
"42","Mike Wallace","WR","BAL","DET","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","29.7","0.1"
"43","Tyrell Williams","WR","LAC","CLE","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","37.4","0.3"
"44","Dontrelle Inman","WR","CHI","SF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","64.5","0.2"
"45","Randall Cobb","WR","GB","TB","Sun 1:00 PM","0.0","0.0","0.0","1.7","0.0","36.5","0.1"
"46","Jeremy Maclin","WR","BAL","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","54.6","0.2"
"47","Marquise Goodwin","WR","SF","@CHI","Sun 1:00 PM","0.0","0.0","0.0","1.7","0.0","60.9","0.2"
"48","Travis Benjamin","WR","LAC","CLE","Sun 4:05 PM","0.2","0.0","0.0","1.4","0.0","31.8","0.3"
"49","Dede Westbrook","WR","JAC","IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","42.0","0.5"
"50","Kenny Stills","WR","MIA","DEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","52.6","0.4"
