"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Ezekiel Elliott","RB","DAL","KC","Sun 4:25 PM","1.0","0.1","0.0","95.1","0.9","14.4","0.1"
"2","Todd Gurley","RB","LA","@NYG","Sun 1:00 PM","0.0","0.0","0.0","86.8","0.5","37.1","0.2"
"3","Kareem Hunt","RB","KC","@DAL","Sun 4:25 PM","0.0","0.0","0.0","92.7","0.6","32.1","0.2"
"4","LeSean McCoy","RB","BUF","@NYJ","Thu 8:25 PM","0.5","0.1","0.0","81.0","0.7","35.4","0.1"
"5","Mark Ingram","RB","NO","TB","Sun 1:00 PM","0.0","0.0","0.0","66.5","0.5","28.5","0.1"
"6","Lamar Miller","RB","HOU","IND","Sun 1:00 PM","0.1","0.0","0.0","50.9","0.3","23.8","0.1"
"7","Adrian Peterson","RB","ARI","@SF","Sun 4:05 PM","0.1","0.0","0.0","63.1","0.4","13.2","0.0"
"8","DeMarco Murray","RB","TEN","BAL","Sun 1:00 PM","0.0","0.0","0.0","53.5","0.4","15.2","0.0"
"9","Alvin Kamara","RB","NO","TB","Sun 1:00 PM","0.3","0.0","0.0","36.3","0.2","32.2","0.3"
"10","Doug Martin","RB","TB","@NO","Sun 1:00 PM","0.0","0.0","0.0","52.4","0.5","16.6","0.1"
"11","Aaron Jones","RB","GB","DET","Mon 8:30 PM","0.0","0.0","0.0","52.9","0.3","13.8","0.0"
"12","Chris Ivory","RB","JAC","CIN","Sun 1:00 PM","0.0","0.0","0.0","40.4","0.1","19.4","0.1"
"13","Carlos Hyde","RB","SF","ARI","Sun 4:05 PM","0.0","0.0","0.0","52.5","0.3","34.9","0.1"
"14","Christian McCaffrey","RB","CAR","ATL","Sun 1:00 PM","0.0","0.0","0.0","19.8","0.2","43.3","0.2"
"15","Joe Mixon","RB","CIN","@JAC","Sun 1:00 PM","0.0","0.0","0.0","57.0","0.2","24.5","0.0"
"16","Chris Thompson","RB","WAS","@SEA","Sun 4:05 PM","0.0","0.0","0.0","19.2","0.1","34.0","0.2"
"17","Devonta Freeman","RB","ATL","@CAR","Sun 1:00 PM","0.0","0.0","0.0","55.2","0.5","22.4","0.1"
"18","Alex Collins","RB","BAL","@TEN","Sun 1:00 PM","0.0","0.0","0.0","45.2","0.3","13.5","0.1"
"19","Ameer Abdullah","RB","DET","@GB","Mon 8:30 PM","0.0","0.0","0.0","48.8","0.4","12.1","0.0"
"20","Derrick Henry","RB","TEN","BAL","Sun 1:00 PM","0.3","0.0","0.0","39.6","0.3","11.4","0.1"
"21","Bilal Powell","RB","NYJ","BUF","Thu 8:25 PM","0.7","0.0","0.0","28.6","0.1","15.2","0.0"
"22","Matt Forte","RB","NYJ","BUF","Thu 8:25 PM","0.0","0.0","0.0","18.1","0.2","22.5","0.1"
"23","Kenyan Drake","RB","MIA","OAK","Sun 8:30 PM","0.0","0.0","0.0","33.6","0.3","4.4","0.0"
"24","Jonathan Stewart","RB","CAR","ATL","Sun 1:00 PM","0.0","0.0","0.0","48.9","0.3","17.7","0.1"
"25","Orleans Darkwa","RB","NYG","LA","Sun 1:00 PM","0.0","0.0","0.0","37.6","0.4","7.9","0.0"
"26","Robert Kelley","RB","WAS","@SEA","Sun 4:05 PM","0.0","0.0","0.0","41.4","0.3","12.9","0.0"
"27","Tevin Coleman","RB","ATL","@CAR","Sun 1:00 PM","0.0","0.0","0.0","31.1","0.1","23.6","0.2"
"28","Javorius Allen","RB","BAL","@TEN","Sun 1:00 PM","0.0","0.0","0.0","25.6","0.1","23.5","0.0"
"29","C.J. Anderson","RB","DEN","@PHI","Sun 1:00 PM","0.0","0.0","0.0","52.8","0.3","14.4","0.0"
"30","Marshawn Lynch","RB","OAK","@MIA","Sun 8:30 PM","0.4","0.0","0.0","47.1","0.3","16.9","0.0"
"31","Frank Gore","RB","IND","@HOU","Sun 1:00 PM","0.0","0.0","0.0","48.1","0.3","24.5","0.1"
"32","Damien Williams","RB","MIA","OAK","Sun 8:30 PM","0.0","0.0","0.0","23.1","0.1","24.0","0.1"
"33","Marlon Mack","RB","IND","@HOU","Sun 1:00 PM","0.0","0.0","0.0","21.6","0.1","18.4","0.1"
"34","Thomas Rawls","RB","SEA","WAS","Sun 4:05 PM","0.0","0.0","0.0","11.1","0.0","27.9","0.1"
"35","LeGarrette Blount","RB","PHI","DEN","Sun 1:00 PM","0.0","0.0","0.0","34.3","0.1","20.6","0.1"
"36","Eddie Lacy","RB","SEA","WAS","Sun 4:05 PM","0.0","0.0","0.0","27.5","0.1","22.5","0.1"
"37","Theo Riddick","RB","DET","@GB","Mon 8:30 PM","0.0","0.0","0.0","5.3","0.0","24.2","0.1"
"38","Jay Ajayi","RB","PHI","DEN","Sun 1:00 PM","0.0","0.0","0.0","33.0","0.2","5.6","0.0"
"39","Matt Breida","RB","SF","ARI","Sun 4:05 PM","0.0","0.0","0.0","21.4","0.1","16.7","0.0"
"40","Ty Montgomery","RB","GB","DET","Mon 8:30 PM","0.0","0.0","0.0","20.9","0.1","16.6","0.1"
"41","Wayne Gallman","RB","NYG","LA","Sun 1:00 PM","0.0","0.0","0.0","22.1","0.1","8.7","0.0"
"42","Jamaal Charles","RB","DEN","@PHI","Sun 1:00 PM","0.0","0.0","0.0","24.6","0.1","9.5","0.0"
"43","Andre Ellington","RB","HOU","IND","Sun 1:00 PM","0.0","0.0","0.0","7.2","0.0","13.3","0.1"
"44","Shane Vereen","RB","NYG","LA","Sun 1:00 PM","0.0","0.0","0.0","4.4","0.0","4.6","0.0"
"45","DeAndre Washington","RB","OAK","@MIA","Sun 8:30 PM","0.0","0.0","0.0","13.5","0.1","15.3","0.0"
"46","Mike Tolbert","RB","BUF","@NYJ","Thu 8:25 PM","0.0","0.0","0.0","7.8","0.1","1.3","0.0"
"47","Jalen Richard","RB","OAK","@MIA","Sun 8:30 PM","0.0","0.0","0.0","16.0","0.1","15.3","0.1"
"48","Alfred Blue","RB","HOU","IND","Sun 1:00 PM","0.0","0.0","0.0","7.1","0.3","1.8","0.0"
"49","Devontae Booker","RB","DEN","@PHI","Sun 1:00 PM","0.0","0.0","0.0","5.0","0.1","18.2","0.1"
"50","T.J. Yeldon","RB","JAC","CIN","Sun 1:00 PM","0.0","0.0","0.0","39.8","0.1","24.7","0.1"
