"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Stephen Gostkowski","K","NE","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Mason Crosby","K","GB","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Justin Tucker","K","BAL","@JAC","Sun 9:30 AM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Wil Lutz","K","NO","@CAR","Sun 1:00 PM","-","-","-","-","-","-","-"
"5","Graham Gano","K","CAR","NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Matt Prater","K","DET","ATL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Matt Bryant","K","ATL","@DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Jake Elliott","K","PHI","NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Chris Boswell","K","PIT","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Phil Dawson","K","ARI","DAL","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Giorgio Tavecchio","K","OAK","@WAS","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Dustin Hopkins","K","WAS","OAK","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Dan Bailey","K","DAL","@ARI","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Cairo Santos","K","CHI","PIT","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Blair Walsh","K","SEA","@TEN","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Kai Forbath","K","MIN","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Ryan Succop","K","TEN","SEA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Adam Vinatieri","K","IND","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Brandon McManus","K","DEN","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Younghoe Koo","K","LAC","KC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
