"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Rob Gronkowski","TE","NE","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","66.0","0.7"
"2","Zach Ertz","TE","PHI","@SEA","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","60.4","0.4"
"3","Travis Kelce","TE","KC","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","60.4","0.3"
"4","Delanie Walker","TE","TEN","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","55.1","0.4"
"5","Jimmy Graham","TE","SEA","PHI","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","48.0","0.5"
"6","Jared Cook","TE","OAK","NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","40.5","0.3"
"7","Vernon Davis","TE","WAS","@DAL","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","44.0","0.4"
"8","Hunter Henry","TE","LAC","CLE","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","39.8","0.4"
"9","Evan Engram","TE","NYG","@OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","44.8","0.3"
"10","Austin Seferian-Jenkins","TE","NYJ","KC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","35.9","0.2"
"11","Jack Doyle","TE","IND","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","44.4","0.3"
"12","Kyle Rudolph","TE","MIN","@ATL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","50.4","0.2"
"13","Cameron Brate","TE","TB","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","21.8","0.2"
"14","Julius Thomas","TE","MIA","DEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","34.7","0.2"
"15","Jason Witten","TE","DAL","WAS","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","43.8","0.2"
"16","Charles Clay","TE","BUF","NE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","40.0","0.5"
"17","Austin Hooper","TE","ATL","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","29.4","0.4"
"18","Tyler Kroft","TE","CIN","PIT","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","33.9","0.3"
"19","Benjamin Watson","TE","BAL","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","27.5","0.3"
"20","Marcedes Lewis","TE","JAC","IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","26.4","0.4"
