"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"37","Danny Woodhead","RB","BAL","@CIN","Sun 1:00 PM","0.0","0.0","0.0","22.9","0.1","33.6","0.1"
"38","Darren Sproles","RB","PHI","@WAS","Sun 1:00 PM","0.0","0.0","0.0","26.1","0.1","21.3","0.1"
"39","Theo Riddick","RB","DET","ARI","Sun 1:00 PM","0.0","0.0","0.0","23.7","0.1","25.7","0.1"
"40","Jeremy Hill","RB","CIN","BAL","Sun 1:00 PM","0.1","0.0","0.0","29.1","0.2","11.7","0.1"
"41","Duke Johnson","RB","CLE","PIT","Sun 1:00 PM","0.1","0.0","0.0","23.4","0.1","23.0","0.0"
"42","Eddie Lacy","RB","SEA","@GB","Sun 4:25 PM","0.0","0.0","0.0","53.5","0.3","11.2","0.0"
"43","Shane Vereen","RB","NYG","@DAL","Sun 8:30 PM","0.6","0.0","0.0","16.7","0.1","19.2","0.0"
"44","Mike Tolbert","RB","BUF","NYJ","Sun 1:00 PM","0.0","0.0","0.0","7.5","0.1","5.3","0.0"
"45","Latavius Murray","RB","MIN","NO","Mon 7:10 PM","0.0","0.0","0.0","41.1","0.3","8.4","0.0"
"46","Rex Burkhead","RB","NE","KC","Thu 8:30 PM","0.0","0.0","0.0","15.2","0.1","6.9","0.0"
"47","Thomas Rawls","RB","SEA","@GB","Sun 4:25 PM","-","-","-","-","-","-","-"
"48","Giovani Bernard","RB","CIN","BAL","Sun 1:00 PM","0.0","0.0","0.0","24.0","0.2","17.4","0.1"
"49","Chris Thompson","RB","WAS","PHI","Sun 1:00 PM","0.0","0.0","0.0","15.8","0.1","20.3","0.1"
"50","Darren McFadden","RB","DAL","NYG","Sun 8:30 PM","-","-","-","-","-","-","-"
"51","Branden Oliver","RB","LAC","@DEN","Mon 10:20 PM","-","-","-","-","-","-","-"
"52","Jalen Richard","RB","OAK","@TEN","Sun 1:00 PM","0.0","0.0","0.0","16.6","0.1","11.1","0.1"
"53","Tarik Cohen","RB","CHI","ATL","Sun 1:00 PM","0.0","0.0","0.0","7.1","0.1","8.7","0.0"
"54","Matt Breida","RB","SF","CAR","Sun 4:25 PM","0.0","0.0","0.0","6.5","0.0","8.2","0.0"
"55","Robert Turbin","RB","IND","@LA","Sun 4:05 PM","0.0","0.0","0.0","11.2","0.1","6.7","0.0"
"56","DeAndre Washington","RB","OAK","@TEN","Sun 1:00 PM","0.0","0.0","0.0","31.7","0.2","7.7","0.0"
"57","Wendell Smallwood","RB","PHI","@WAS","Sun 1:00 PM","0.0","0.0","0.0","20.9","0.1","4.8","0.0"
"58","Charcandrick West","RB","KC","@NE","Thu 8:30 PM","0.0","0.0","0.0","24.0","0.1","16.0","0.1"
"59","Jamaal Williams","RB","GB","SEA","Sun 4:25 PM","0.0","0.0","0.0","20.9","0.1","5.9","0.1"
"60","C.J. Prosise","RB","SEA","@GB","Sun 4:25 PM","0.0","0.0","0.0","15.9","0.1","18.9","0.1"
"61","D'Onta Foreman","RB","HOU","JAC","Sun 1:00 PM","0.0","0.0","0.0","9.6","0.0","13.2","0.0"
"62","Samaje Perine","RB","WAS","PHI","Sun 1:00 PM","0.0","0.0","0.0","32.8","0.2","7.0","0.1"
"63","T.J. Yeldon","RB","JAC","@HOU","Sun 1:00 PM","-","-","-","-","-","-","-"
"64","Jerick McKinnon","RB","MIN","NO","Mon 7:10 PM","0.0","0.0","0.0","13.4","0.1","11.5","0.1"
