"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Todd Gurley","RB","LA","@ARI","Sun 4:25 PM","0.0","0.0","0.0","66.8","0.6","40.1","0.2"
"2","Le'Veon Bell","RB","PIT","@CIN","Mon 8:30 PM","0.5","0.1","0.0","76.7","0.6","36.9","0.2"
"3","Leonard Fournette","RB","JAC","IND","Sun 1:00 PM","0.0","0.0","0.0","86.3","0.8","21.6","0.1"
"4","Jordan Howard","RB","CHI","SF","Sun 1:00 PM","0.0","0.0","0.0","87.9","0.6","18.4","0.1"
"5","Melvin Gordon","RB","LAC","CLE","Sun 4:05 PM","0.0","0.0","0.0","74.0","0.6","40.2","0.2"
"6","Alvin Kamara","RB","NO","CAR","Sun 4:25 PM","0.0","0.0","0.0","46.0","0.3","43.4","0.3"
"7","LeSean McCoy","RB","BUF","NE","Sun 1:00 PM","0.2","0.0","0.0","73.8","0.6","27.8","0.1"
"8","Kareem Hunt","RB","KC","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","62.3","0.4","29.0","0.1"
"9","Mark Ingram","RB","NO","CAR","Sun 4:25 PM","0.0","0.0","0.0","76.8","0.6","18.7","0.1"
"10","Marshawn Lynch","RB","OAK","NYG","Sun 4:25 PM","0.4","0.0","0.0","51.9","0.4","20.6","0.1"
"11","Alex Collins","RB","BAL","DET","Sun 1:00 PM","0.0","0.0","0.0","62.2","0.5","4.8","0.0"
"12","Dion Lewis","RB","NE","@BUF","Sun 1:00 PM","0.0","0.0","0.0","59.2","0.3","12.5","0.0"
"13","Carlos Hyde","RB","SF","@CHI","Sun 1:00 PM","0.0","0.0","0.0","56.9","0.2","40.1","0.1"
"14","Jamaal Williams","RB","GB","TB","Sun 1:00 PM","0.0","0.0","0.0","36.8","0.3","22.4","0.2"
"15","Samaje Perine","RB","WAS","@DAL","Thu 8:25 PM","0.0","0.0","0.0","62.1","0.4","27.3","0.1"
"16","Latavius Murray","RB","MIN","@ATL","Sun 1:00 PM","0.0","0.0","0.0","62.4","0.5","9.0","0.0"
"17","Joe Mixon","RB","CIN","PIT","Mon 8:30 PM","0.0","0.0","0.0","61.5","0.3","23.8","0.1"
"18","Devonta Freeman","RB","ATL","MIN","Sun 1:00 PM","0.0","0.0","0.0","56.8","0.5","18.2","0.1"
"19","Kenyan Drake","RB","MIA","DEN","Sun 1:00 PM","0.0","0.0","0.0","42.7","0.3","27.7","0.0"
"20","Rex Burkhead","RB","NE","@BUF","Sun 1:00 PM","0.0","0.0","0.0","25.3","0.3","28.1","0.2"
