"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Antonio Brown","WR","PIT","@CLE","Sun 1:00 PM","0.0","0.0","0.0","1.7","0.0","91.4","0.7"
"2","A.J. Green","WR","CIN","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","78.4","0.6"
"3","Julio Jones","WR","ATL","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","89.4","0.7"
"4","Doug Baldwin","WR","SEA","@GB","Sun 4:25 PM","0.0","0.0","0.0","0.9","0.0","75.2","0.6"
"5","Odell Beckham","WR","NYG","@DAL","Sun 8:30 PM","-","-","-","-","-","-","-"
"6","Jordy Nelson","WR","GB","SEA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","80.3","0.8"
"7","Larry Fitzgerald","WR","ARI","@DET","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","77.9","0.3"
"8","Michael Thomas","WR","NO","@MIN","Mon 7:10 PM","0.0","0.0","0.0","0.0","0.0","67.3","0.3"
"9","Brandin Cooks","WR","NE","KC","Thu 8:30 PM","0.0","0.0","0.0","1.1","0.0","74.8","0.5"
"10","Amari Cooper","WR","OAK","@TEN","Sun 1:00 PM","0.0","0.0","0.0","0.5","0.0","85.2","0.5"
"11","Dez Bryant","WR","DAL","NYG","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","82.2","0.7"
"12","T.Y. Hilton","WR","IND","@LA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","68.4","0.4"
"13","Golden Tate","WR","DET","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","64.7","0.3"
"14","Terrelle Pryor","WR","WAS","PHI","Sun 1:00 PM","0.6","0.0","0.0","0.1","0.0","67.0","0.4"
"15","Kelvin Benjamin","WR","BUF","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","63.8","0.3"
"16","Sammy Watkins","WR","LA","IND","Sun 4:05 PM","0.0","0.0","0.0","-0.1","0.0","66.8","0.5"
"17","Michael Crabtree","WR","OAK","@TEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","77.9","0.5"
"18","Demaryius Thomas","WR","DEN","LAC","Mon 10:20 PM","0.0","0.0","0.0","0.0","0.0","68.7","0.4"
"19","Stefon Diggs","WR","MIN","NO","Mon 7:10 PM","0.0","0.0","0.0","0.9","0.0","73.3","0.4"
