"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Seattle Seahawks","DST","SEA","IND","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Jacksonville Jaguars","DST","JAC","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Arizona Cardinals","DST","ARI","SF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Green Bay Packers","DST","GB","CHI","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Pittsburgh Steelers","DST","PIT","@BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Kansas City Chiefs","DST","KC","WAS","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Denver Broncos","DST","DEN","OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Houston Texans","DST","HOU","TEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Minnesota Vikings","DST","MIN","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","New York Giants","DST","NYG","@TB","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Philadelphia Eagles","DST","PHI","@LAC","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Cincinnati Bengals","DST","CIN","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Atlanta Falcons","DST","ATL","BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Tampa Bay Buccaneers","DST","TB","NYG","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","New England Patriots","DST","NE","CAR","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Tennessee Titans","DST","TEN","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Los Angeles Rams","DST","LA","@DAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Los Angeles Chargers","DST","LAC","PHI","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","New York Jets","DST","NYJ","JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Detroit Lions","DST","DET","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
