"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Antonio Brown","WR","PIT","BAL","Sun 8:30 PM","0.0","0.0","0.0","0.3","0.0","102.7","0.7"
"2","DeAndre Hopkins","WR","HOU","SF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","93.3","0.7"
"3","Keenan Allen","WR","LAC","WAS","Sun 4:05 PM","0.0","0.0","0.0","0.7","0.0","87.2","0.7"
"4","Julio Jones","WR","ATL","NO","Thu 8:25 PM","0.0","0.0","0.0","0.2","0.0","88.4","0.8"
"5","A.J. Green","WR","CIN","CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","80.1","0.6"
"6","Marvin Jones","WR","DET","@TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","74.4","0.6"
"7","Brandin Cooks","WR","NE","@MIA","Mon 8:30 PM","0.0","0.0","0.0","0.2","0.0","85.5","0.8"
"8","Tyreek Hill","WR","KC","OAK","Sun 1:00 PM","0.0","0.0","0.0","3.7","0.1","81.2","0.8"
"9","Adam Thielen","WR","MIN","@CAR","Sun 1:00 PM","0.3","0.0","0.0","0.1","0.0","71.1","0.7"
"10","Larry Fitzgerald","WR","ARI","TEN","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","74.5","0.5"
"11","Dez Bryant","WR","DAL","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.4","0.0","65.9","0.2"
"12","Michael Crabtree","WR","OAK","@KC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","82.1","0.5"
"13","Michael Thomas","WR","NO","@ATL","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","82.1","0.8"
"14","Mike Evans","WR","TB","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","78.5","0.5"
"15","Josh Gordon","WR","CLE","GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","70.5","0.4"
"16","Golden Tate","WR","DET","@TB","Sun 1:00 PM","0.0","0.0","0.0","2.1","0.0","63.8","0.4"
"17","Alshon Jeffery","WR","PHI","@LA","Sun 4:25 PM","0.7","0.0","0.0","0.0","0.0","67.5","0.4"
"18","Jamison Crowder","WR","WAS","@LAC","Sun 4:05 PM","0.0","0.0","0.0","1.3","0.0","64.8","0.5"
"19","Martavis Bryant","WR","PIT","BAL","Sun 8:30 PM","0.0","0.0","0.0","0.1","0.0","45.1","0.3"
"20","Robby Anderson","WR","NYJ","@DEN","Sun 4:05 PM","0.0","0.0","0.0","-0.2","0.0","71.0","0.5"
"21","Devin Funchess","WR","CAR","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","68.0","0.6"
"22","Doug Baldwin","WR","SEA","@JAC","Sun 4:25 PM","0.0","0.0","0.0","-0.4","0.0","72.2","0.4"
"23","Cooper Kupp","WR","LA","PHI","Sun 4:25 PM","0.0","0.0","0.0","0.4","0.0","53.3","0.3"
"24","Stefon Diggs","WR","MIN","@CAR","Sun 1:00 PM","0.0","0.0","0.0","0.7","0.0","65.3","0.5"
"25","Amari Cooper","WR","OAK","@KC","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","32.3","0.2"
"26","Sterling Shepard","WR","NYG","DAL","Sun 1:00 PM","0.0","0.0","0.0","0.8","0.0","50.4","0.3"
"27","T.Y. Hilton","WR","IND","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","71.8","0.5"
"28","Marquise Goodwin","WR","SF","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","64.6","0.3"
"29","Davante Adams","WR","GB","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","75.7","0.6"
"30","Demaryius Thomas","WR","DEN","NYJ","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","59.7","0.3"
"31","Sammy Watkins","WR","LA","PHI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","51.2","0.7"
"32","Chris Hogan","WR","NE","@MIA","Mon 8:30 PM","0.0","0.0","0.0","0.2","0.0","31.6","0.2"
"33","Marqise Lee","WR","JAC","SEA","Sun 4:25 PM","0.0","0.0","0.0","0.7","0.0","65.9","0.4"
"34","DeSean Jackson","WR","TB","DET","Sun 1:00 PM","0.0","0.0","0.0","-0.1","0.0","50.5","0.3"
"35","Jarvis Landry","WR","MIA","NE","Mon 8:30 PM","0.0","0.0","0.0","0.2","0.0","70.3","0.4"
"36","Mohamed Sanu","WR","ATL","NO","Thu 8:25 PM","0.0","0.0","0.0","0.1","0.0","51.7","0.3"
"37","Mike Wallace","WR","BAL","@PIT","Sun 8:30 PM","0.0","0.0","0.0","0.1","0.0","30.8","0.1"
"38","Kenny Stills","WR","MIA","NE","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","54.9","0.4"
"39","Jermaine Kearse","WR","NYJ","@DEN","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","51.4","0.3"
"40","Ted Ginn","WR","NO","@ATL","Thu 8:25 PM","0.0","0.0","0.0","2.3","0.0","37.8","0.4"
"41","Rishard Matthews","WR","TEN","@ARI","Sun 4:05 PM","2.4","0.0","0.0","0.6","0.0","42.2","0.3"
"42","Kelvin Benjamin","WR","BUF","IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","65.9","0.4"
"43","Jordy Nelson","WR","GB","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","24.6","0.1"
"44","Nelson Agholor","WR","PHI","@LA","Sun 4:25 PM","0.4","0.0","0.0","0.0","0.0","40.4","0.5"
"45","Jeremy Maclin","WR","BAL","@PIT","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","48.7","0.1"
"46","Emmanuel Sanders","WR","DEN","NYJ","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","38.8","0.3"
"47","Tyrell Williams","WR","LAC","WAS","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","36.9","0.3"
"48","Dede Westbrook","WR","JAC","SEA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","63.6","0.4"
"49","Josh Doctson","WR","WAS","@LAC","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","46.4","0.3"
"50","Travis Benjamin","WR","LAC","WAS","Sun 4:05 PM","0.0","0.0","0.0","0.1","0.0","24.2","0.2"
