"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Antonio Brown","WR","PIT","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","96.8","0.8"
"2","Julio Jones","WR","ATL","DAL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","86.6","0.6"
"3","A.J. Green","WR","CIN","@TEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","83.7","0.5"
"4","Doug Baldwin","WR","SEA","@ARI","Thu 8:25 PM","0.0","0.0","0.0","0.3","0.0","70.8","0.5"
"5","Dez Bryant","WR","DAL","@ATL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","80.8","0.5"
"6","Michael Thomas","WR","NO","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","70.3","0.5"
"7","Brandin Cooks","WR","NE","@DEN","Sun 8:30 PM","0.0","0.0","0.0","0.2","0.0","73.5","0.6"
"8","Golden Tate","WR","DET","CLE","Sun 1:00 PM","0.0","0.0","0.0","1.7","0.0","72.2","0.6"
"9","DeAndre Hopkins","WR","HOU","@LA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","84.9","0.5"
"10","Marvin Jones","WR","DET","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","56.7","0.4"
"11","Demaryius Thomas","WR","DEN","NE","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","71.5","0.4"
"12","Devin Funchess","WR","CAR","MIA","Mon 8:30 PM","0.0","0.0","0.0","-0.1","0.0","73.6","0.4"
"13","Stefon Diggs","WR","MIN","@WAS","Sun 1:00 PM","0.0","0.0","0.0","1.6","0.0","61.7","0.4"
"14","JuJu Smith-Schuster","WR","PIT","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","49.3","0.3"
"15","Robby Anderson","WR","NYJ","@TB","Sun 1:00 PM","0.0","0.0","0.0","0.6","0.0","61.2","0.4"
"16","T.Y. Hilton","WR","IND","PIT","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","68.4","0.5"
"17","DeSean Jackson","WR","TB","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","64.8","0.3"
"18","Robert Woods","WR","LA","HOU","Sun 4:05 PM","0.4","0.0","0.0","0.8","0.0","52.6","0.4"
"19","Adam Thielen","WR","MIN","@WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","66.1","0.4"
"20","Larry Fitzgerald","WR","ARI","SEA","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","56.9","0.3"
"21","Sterling Shepard","WR","NYG","@SF","Sun 4:25 PM","0.0","0.0","0.0","0.3","0.0","55.3","0.5"
"22","Sammy Watkins","WR","LA","HOU","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","37.7","0.4"
"23","Mohamed Sanu","WR","ATL","DAL","Sun 4:25 PM","0.0","0.0","0.0","0.1","0.0","55.1","0.3"
"24","Emmanuel Sanders","WR","DEN","NE","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","56.4","0.3"
"25","Jarvis Landry","WR","MIA","@CAR","Mon 8:30 PM","0.0","0.0","0.0","0.2","0.0","59.4","0.3"
"26","DeVante Parker","WR","MIA","@CAR","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","55.7","0.2"
"27","Cooper Kupp","WR","LA","HOU","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","43.4","0.5"
"28","Tyler Lockett","WR","SEA","@ARI","Thu 8:25 PM","0.0","0.0","0.0","0.9","0.0","45.0","0.2"
"29","Jermaine Kearse","WR","NYJ","@TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","46.8","0.3"
"30","Kelvin Benjamin","WR","BUF","NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","49.4","0.5"
"31","Ted Ginn","WR","NO","@BUF","Sun 1:00 PM","0.0","0.0","0.0","2.2","0.0","40.8","0.4"
"32","Rishard Matthews","WR","TEN","CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","48.7","0.3"
"33","Davante Adams","WR","GB","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","49.8","0.3"
"34","Jordy Nelson","WR","GB","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","58.0","0.3"
"36","Marqise Lee","WR","JAC","LAC","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","49.7","0.4"
"37","Keenan Allen","WR","LAC","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","68.6","0.3"
"38","Marquise Goodwin","WR","SF","NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","42.5","0.4"
"39","Josh Doctson","WR","WAS","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","41.8","0.2"
"40","Danny Amendola","WR","NE","@DEN","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","52.2","0.3"
"41","Terrance Williams","WR","DAL","@ATL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","36.8","0.2"
"42","Curtis Samuel","WR","CAR","MIA","Mon 8:30 PM","0.0","0.0","0.0","1.4","0.0","37.4","0.2"
"43","Aldrick Robinson","WR","SF","NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","18.7","0.1"
"44","Martavis Bryant","WR","PIT","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.5","0.0","22.5","0.1"
"45","Allen Hurns","WR","JAC","LAC","Sun 1:00 PM","0.8","0.0","0.0","0.0","0.0","47.2","0.4"
"46","Will Fuller","WR","HOU","@LA","Sun 4:05 PM","0.0","0.0","0.0","0.1","0.0","40.6","0.4"
"47","Corey Davis","WR","TEN","CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","45.0","0.4"
"48","Kenny Stills","WR","MIA","@CAR","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","31.2","0.1"
"49","John Brown","WR","ARI","SEA","Thu 8:25 PM","0.0","0.0","0.0","0.1","0.0","18.8","0.1"
"50","Tavarres King","WR","NYG","@SF","Sun 4:25 PM","0.0","0.0","0.0","-0.2","0.0","18.2","0.1"
