"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","New England Patriots","DST","NE","HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Miami Dolphins","DST","MIA","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Denver Broncos","DST","DEN","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Baltimore Ravens","DST","BAL","@JAC","Sun 9:30 AM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Los Angeles Rams","DST","LA","@SF","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Green Bay Packers","DST","GB","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Pittsburgh Steelers","DST","PIT","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Philadelphia Eagles","DST","PHI","NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Tennessee Titans","DST","TEN","SEA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Minnesota Vikings","DST","MIN","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Carolina Panthers","DST","CAR","NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Cleveland Browns","DST","CLE","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Kansas City Chiefs","DST","KC","@LAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Dallas Cowboys","DST","DAL","@ARI","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Indianapolis Colts","DST","IND","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","Atlanta Falcons","DST","ATL","@DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","Jacksonville Jaguars","DST","JAC","BAL","Sun 9:30 AM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Oakland Raiders","DST","OAK","@WAS","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Tampa Bay Buccaneers","DST","TB","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","Seattle Seahawks","DST","SEA","@TEN","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
