"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Mason Crosby","K","GB","@DAL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Stephen Gostkowski","K","NE","@TB","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Blair Walsh","K","SEA","@LA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Matt Prater","K","DET","CAR","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Dan Bailey","K","DAL","GB","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Greg Zuerlein","K","LA","SEA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Jake Elliott","K","PHI","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Justin Tucker","K","BAL","@OAK","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Nick Folk","K","TB","NE","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Graham Gano","K","CAR","@DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Chris Boswell","K","PIT","JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Phil Dawson","K","ARI","@PHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Kai Forbath","K","MIN","@CHI","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Harrison Butker","K","KC","@HOU","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Adam Vinatieri","K","IND","SF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
