"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Rob Gronkowski","TE","NE","CAR","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","60.8","0.9"
"2","Travis Kelce","TE","KC","WAS","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","56.2","0.4"
"3","Zach Ertz","TE","PHI","@LAC","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","56.9","0.4"
"4","Jimmy Graham","TE","SEA","IND","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","44.3","0.3"
"5","Delanie Walker","TE","TEN","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","55.6","0.5"
"6","Charles Clay","TE","BUF","@ATL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","40.2","0.3"
"7","Kyle Rudolph","TE","MIN","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","43.2","0.3"
"8","Jared Cook","TE","OAK","@DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","43.2","0.2"
"9","Jason Witten","TE","DAL","LA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","46.6","0.4"
"10","Coby Fleener","TE","NO","@MIA","Sun 9:30 AM","0.0","0.0","0.0","0.1","0.0","37.6","0.4"
"11","Evan Engram","TE","NYG","@TB","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","38.4","0.3"
"12","Zach Miller","TE","CHI","@GB","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","35.5","0.3"
"13","Martellus Bennett","TE","NE","CAR","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","45.0","0.4"
"14","Julius Thomas","TE","MIA","NO","Sun 9:30 AM","0.0","0.0","0.0","0.0","0.0","30.3","0.2"
"15","Eric Ebron","TE","DET","@MIN","Sun 1:00 PM","0.0","0.0","0.0","-0.0","0.0","53.7","0.2"
"16","Austin Seferian-Jenkins","TE","NYJ","JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","36.5","0.4"
"17","Cameron Brate","TE","TB","NYG","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","35.4","0.3"
"18","Vernon Davis","TE","WAS","@KC","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","21.1","0.2"
"19","Benjamin Watson","TE","BAL","PIT","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","40.2","0.3"
"20","Antonio Gates","TE","LAC","PHI","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","33.2","0.3"
"21","Hunter Henry","TE","LAC","PHI","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","34.9","0.2"
"22","Jesse James","TE","PIT","@BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","32.5","0.3"
"23","Ryan Griffin","TE","HOU","TEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","38.0","0.2"
"24","Jack Doyle","TE","IND","@SEA","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","39.6","0.3"
"25","Jermaine Gresham","TE","ARI","SF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","32.2","0.4"
