"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Jacksonville Jaguars","DST","JAC","LAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Los Angeles Rams","DST","LA","HOU","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Seattle Seahawks","DST","SEA","@ARI","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Carolina Panthers","DST","CAR","MIA","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Pittsburgh Steelers","DST","PIT","@IND","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Detroit Lions","DST","DET","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Minnesota Vikings","DST","MIN","@WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Chicago Bears","DST","CHI","GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Tennessee Titans","DST","TEN","CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","New England Patriots","DST","NE","@DEN","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Washington Redskins","DST","WAS","MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Los Angeles Chargers","DST","LAC","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","New York Jets","DST","NYJ","@TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Buffalo Bills","DST","BUF","NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Green Bay Packers","DST","GB","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","New Orleans Saints","DST","NO","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","San Francisco 49ers","DST","SF","NYG","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","Cincinnati Bengals","DST","CIN","@TEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","Arizona Cardinals","DST","ARI","SEA","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","New York Giants","DST","NYG","@SF","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
