"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Stephen Gostkowski","K","NE","@OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Wil Lutz","K","NO","WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Harrison Butker","K","KC","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Greg Zuerlein","K","LA","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Jake Elliott","K","PHI","@DAL","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Kai Forbath","K","MIN","LA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Justin Tucker","K","BAL","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Brandon McManus","K","DEN","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Blair Walsh","K","SEA","ATL","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Chris Boswell","K","PIT","TEN","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","Matt Prater","K","DET","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Josh Lambo","K","JAC","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Phil Dawson","K","ARI","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Steven Hauschka","K","BUF","@LAC","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Nick Rose","K","LAC","BUF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
