"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"1","Jacksonville Jaguars","DST","JAC","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","Pittsburgh Steelers","DST","PIT","TEN","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","Baltimore Ravens","DST","BAL","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","Denver Broncos","DST","DEN","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","Chicago Bears","DST","CHI","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","Los Angeles Chargers","DST","LAC","BUF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","Kansas City Chiefs","DST","KC","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","Seattle Seahawks","DST","SEA","ATL","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","Miami Dolphins","DST","MIA","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","Green Bay Packers","DST","GB","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11","New Orleans Saints","DST","NO","WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","Minnesota Vikings","DST","MIN","LA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","Arizona Cardinals","DST","ARI","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","Cincinnati Bengals","DST","CIN","@DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","Philadelphia Eagles","DST","PHI","@DAL","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
