Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Tyson Alualu DL PIT (9),,CLEW 28-24 ,10,,2,6,0,2,0,0,0,,1%
Ezekiel Ansah DL DET (7),,GBW 35-11 ,10,,0,4,0,3,0,0,0,,43%
Yannick Ngakoue DL JAC (8),,@TENL 10-15 ,10,,0,1,0,0,0,1,1,,48%
Kyle Williams DL BUF (6),,@MIAW 22-16 ,8.1,,1,2,0,0,0,0,0,,12%
Olsen Pierre DL ARI (8),,@SEAW 26-24 ,8,,0,4,0,1,1,0,0,,1%
Tanoh Kpassagnon DL KC (10),,@DENW 27-24 ,8,,2,4,0,2,0,0,0,,2%
Cassius Marsh DL SF (11),,@LAW 34-13 ,7,,0,3,0,1,1,0,0,,2%
Hassan Ridgeway DL IND (11),,HOUW 22-13 ,7,,2,1,0,1,0,0,0,,0%
Myles Garrett DL CLE (9),,@PITL 24-28 ,7,,0,3,0,1,1,0,0,,52%
Clinton McDonald DL TB (1),,NOW 31-24 ,6,,1,4,0,1,0,0,0,,2%
Marcell Dareus DL JAC (8),,@TENL 10-15 ,6,,0,4,0,1,0,0,0,,13%
Cameron Jordan DL NO (5),,@TBL 24-31 ,6,,0,4,0,1,0,0,0,,85%
Dion Jordan DL SEA (6),,ARIL 24-26 ,6,,1,2,0,1,1,0,0,,1%
QChris Jones DL KC (10),,@DENW 27-24 ,6,,0,2,0,1,1,0,0,,24%
Sheldon Day DL SF (11),,@LAW 34-13 ,6,,1,4,0,1,0,0,0,,0%
Jurrell Casey DL TEN (8),,JACW 15-10 ,5,,1,3,0,1,0,0,0,,28%
Mike Daniels DL GB (8),,@DETL 11-35 ,5,,0,3,0,1,0,0,0,,16%
Khalil Mack DL OAK (10),,@LACL 10-30 ,5,,1,5,0,0,0,0,0,,92%
Grady Jarrett DL ATL (5),,CARW 22-10 ,5,,0,3,0,1,0,0,0,,10%
Joey Bosa DL LAC (9),,OAKW 30-10 ,5,,3,2,0,1,0,1,0,,88%
Matt Judon DL BAL (10),,CINL 27-31 ,5,,0,3,0,1,0,0,0,,58%
Roy Robertson-Harris DL CHI (9),,@MINL 10-23 ,5,,1,3,0,1,0,0,0,,0%
DeMarcus Walker DL DEN (5),,KCL 24-27 ,5,,0,3,0,1,0,0,0,,2%
Brian Robison DL MIN (9),,CHIW 23-10 ,4,,0,2,0,1,0,0,0,,3%
Calais Campbell DL JAC (8),,@TENL 10-15 ,4,,3,4,0,0,0,0,0,,89%
Chris Long DL PHI (10),,DALL 0-6 ,4,,2,4,0,0,0,0,0,,5%
Cameron Wake DL MIA (1),,BUFL 16-22 ,4,,1,1,0,1.5,0,0,0,,43%
Olivier Vernon DL NYG (8),,WASW 18-10 ,4,,2,1,0,1.5,0,0,0,,46%
Datone Jones DL DAL (6),,@PHIW 6-0 ,4,,1,2,0,1,0,0,0,,0%
David Bass DL NYJ (11),,@NEL 6-26 ,4,,0,2,0,1,0,0,0,,1%
QJadeveon Clowney DL HOU (7),,@INDL 13-22 ,4,,4,3,0,0.5,0,0,0,,80%
Shelby Harris DL DEN (5),,KCL 24-27 ,4,,0,2,0,1,0,0,0,,1%
Xavier Cooper DL NYJ (11),,@NEL 6-26 ,4,,0,2,0,1,0,0,0,,0%
Darius Philon DL LAC (9),,OAKW 30-10 ,4,,3,1,0,0.5,1,0,0,,1%
A'Shawn Robinson DL DET (7),,GBW 35-11 ,4,,3,3,0,0.5,0,0,0,,12%
Caleb Brantley DL CLE (9),,@PITL 24-28 ,4,,1,1,0,1,0,1,0,,1%
Daniel Ross DL DAL (6),,@PHIW 6-0 ,4,,0,3,0,1,0,1,0,,0%
Frostee Rucker DL ARI (8),,@SEAW 26-24 ,3,,0,3,0,0,0,0,0,,1%
Ahtyba Rubin DL ATL (5),,CARW 22-10 ,3,,0,3,0,0,0,0,0,,1%
Jason Pierre-Paul DL NYG (8),,WASW 18-10 ,3,,0,2,0,0.5,0,0,0,,79%
Carlos Dunlap DL CIN (6),,@BALW 31-27 ,3,,0,1,0,1,0,0,0,,58%
Lawrence Guy DL NE (9),,NYJW 26-6 ,3,,2,3,0,0,0,0,0,,2%
Melvin Ingram DL LAC (9),,OAKW 30-10 ,3,,1,2,0,0.5,0,0,0,,81%
Damon Harrison DL NYG (8),,WASW 18-10 ,3,,2,3,0,0,0,0,0,,36%
QBrandon Williams DL BAL (10),,CINL 27-31 ,3,,3,3,0,0,0,0,0,,2%
Kawann Short DL CAR (11),,@ATLL 10-22 ,3,,0,3,0,0,0,0,0,,34%
Stephon Tuitt DL PIT (9),,CLEW 28-24 ,3,,2,3,0,0,0,0,0,,10%
Mike Pennel DL NYJ (11),,@NEL 6-26 ,3,,2,3,0,0,0,0,0,,0%
Danielle Hunter DL MIN (9),,CHIW 23-10 ,3,,0,3,0,0,0,0,0,,50%
Ryan Russell DL TB (1),,NOW 31-24 ,3,,0,1,0,1,0,0,0,,0%
Trey Flowers DL NE (9),,NYJW 26-6 ,3,,0,3,0,0,0,0,0,,44%
Robert Nkemdiche DL ARI (8),,@SEAW 26-24 ,3,,1,1,0,0,1,0,0,,4%
Jarran Reed DL SEA (6),,ARIL 24-26 ,3,,2,3,0,0,0,0,0,,4%
Carl Nassib DL CLE (9),,@PITL 24-28 ,3,,0,1,0,1,0,0,0,,2%
QMatt Ioannidis DL WAS (5),,@NYGL 10-18 ,3,,1,3,0,0,0,0,0,,0%
Morgan Fox DL LA (8),,SFL 13-34 ,3,,1,3,0,0,0,0,0,,1%
Dalvin Tomlinson DL NYG (8),,WASW 18-10 ,3,,1,3,0,0,0,0,0,,2%
Jordan Willis DL CIN (6),,@BALW 31-27 ,3,,0,3,0,0,0,0,0,,2%
Elijah Qualls DL PHI (10),,DALL 0-6 ,3,,0,3,0,0,0,0,0,,0%
Cameron Malveaux DL MIA (1),,BUFL 16-22 ,3,,1,1,0,1,0,0,0,,0%
OUTEli Ankou DL JAC (8),,@TENL 10-15 ,3,,1,1,0,1,0,0,0,,0%
Tony McDaniel DL NO (5),,@TBL 24-31 ,2,,1,2,0,0,0,0,0,,0%
Pat Sims DL CIN (6),,@BALW 31-27 ,2,,1,2,0,0,0,0,0,,0%
Jerry Hughes DL BUF (6),,@MIAW 22-16 ,2,,0,2,0,0,0,0,0,,32%
Gerald McCoy DL TB (1),,NOW 31-24 ,2,,1,2,0,0,0,0,0,,23%
Al Woods DL IND (11),,HOUW 22-13 ,2,,2,2,0,0,0,0,0,,1%
Jarvis Jenkins DL KC (10),,@DENW 27-24 ,2,,1,2,0,0,0,0,0,,1%
Karl Klug DL TEN (8),,JACW 15-10 ,2,,0,2,0,0,0,0,0,,1%
