Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
QTerence Garvin LB SEA (6),,@JACL 24-30 ,4,,0,2,0,0,1,0,0,,1%
Avery Williamson LB TEN (8),,@ARIL 7-12 ,4,,0,2,0,1,0,0,0,,20%
Devon Kennard LB NYG (8),,DALL 10-30 ,4,,0,4,0,0,0,0,0,,2%
Marquis Flowers LB NE (9),,@MIAL 20-27 ,4,,1,4,0,0,0,0,0,,0%
Eli Harold LB SF (11),,@HOUW 26-16 ,4,,0,2,0,1,0,0,0,,1%
Jake Ryan LB GB (8),,@CLEW 27-21 ,4,,2,4,0,0,0,0,0,,7%
Kyle Emanuel LB LAC (9),,WASW 30-13 ,4,,0,2,1,0,0,0,0,,1%
Darron Lee LB NYJ (11),,@DENL 0-23 ,4,,1,4,0,0,0,0,0,,41%
Jordan Jenkins LB NYJ (11),,@DENL 0-23 ,4,,0,4,0,0,0,0,0,,1%
Blake Martinez LB GB (8),,@CLEW 27-21 ,4,,5,4,0,0,0,0,0,,77%
Joe Schobert LB CLE (9),,GBL 21-27 ,4,,5,4,0,0,0,0,0,,61%
De'Vondre Campbell LB ATL (5),,NOW 20-17 ,4,,2,4,0,0,0,0,0,,22%
Patrick Onwuasor LB BAL (10),,@PITL 38-39 ,4,,2,4,0,0,0,0,0,,8%
Haason Reddick LB ARI (8),,TENW 12-7 ,4,,1,2,0,1,0,0,0,,17%
Nicholas Morrow LB OAK (10),,@KCL 15-26 ,4,,3,4,0,0,0,0,0,,2%
Derrick Johnson LB KC (10),,OAKW 26-15 ,3,,0,3,0,0,0,0,0,,35%
Brian Orakpo LB TEN (8),,@ARIL 7-12 ,3,,0,1,0,1,0,0,0,,8%
Brian Cushing LB HOU (7),,SFL 16-26 ,3,,3,2,0,0.5,0,0,0,,6%
Lamarr Houston LB CHI (9),,@CINW 33-7 ,3,,0,1,0,1,0,0,0,,2%
Robert Quinn LB LA (8),,PHIL 35-43 ,3,,1,1,0,1,0,0,0,,17%
OUTJosh Bynes LB ARI (8),,TENW 12-7 ,3,,0,1,1,0,0,0,0,,2%
Michael Wilhoite LB SEA (6),,@JACL 24-30 ,3,,1,3,0,0,0,0,0,,1%
IRJon Bostic LB IND (11),,@BUFL 7-13 ,3,,1,3,0,0,0,0,0,,20%
Michael Mauti LB NO (5),,@ATLL 17-20 ,3,,1,1,0,0,1,0,0,,0%
OUTAaron Lynch LB SF (11),,@HOUW 26-16 ,3,,2,2,0,0,0,1,0,,1%
Todd Davis LB DEN (5),,NYJW 23-0 ,3,,2,3,0,0,0,0,0,,7%
Benardrick McKinney LB HOU (7),,SFL 16-26 ,3,,1,3,0,0,0,0,0,,48%
IRHau'oli Kikaha LB NO (5),,@ATLL 17-20 ,3,,0,1,0,1,0,0,0,,1%
OUTD.J. Alexander LB SEA (6),,@JACL 24-30 ,3,,0,3,0,0,0,0,0,,0%
Zaire Anderson LB DEN (5),,NYJW 23-0 ,3,,0,3,0,0,0,0,0,,0%
Nick Dzubnar LB LAC (9),,WASW 30-13 ,3,,0,3,0,0,0,0,0,,0%
Jaylon Smith LB DAL (6),,@NYGW 30-10 ,3,,2,3,0,0,0,0,0,,28%
Cory Littleton LB LA (8),,PHIL 35-43 ,3,,1,3,0,0,0,0,0,,0%
Kendell Beckwith LB TB (1),,DETL 21-24 ,3,,0,3,0,0,0,0,0,,26%
Tyus Bowser LB BAL (10),,@PITL 38-39 ,3,,0,1,0,1,0,0,0,,4%
Vince Biegel LB GB (8),,@CLEW 27-21 ,3,,0,3,0,0,0,0,0,,1%
OUTLaTroy Lewis LB HOU (7),,SFL 16-26 ,3,,0,1,0,1,0,0,0,,0%
Lorenzo Alexander LB BUF (6),,INDW 13-7 ,2,,0,2,0,0,0,0,0,,36%
Arthur Moats LB PIT (9),,BALW 39-38 ,2,,1,2,0,0,0,0,0,,0%
Frank Zombo LB KC (10),,OAKW 26-15 ,2,,0,1,0,0,0,1,0,,1%
Ryan Kerrigan LB WAS (5),,@LACL 13-30 ,2,,0,2,0,0,0,0,0,,27%
Brooks Reed LB ATL (5),,NOW 20-17 ,2,,1,2,0,0,0,0,0,,4%
Jabaal Sheard LB IND (11),,@BUFL 7-13 ,2,,1,2,0,0,0,0,0,,9%
Andrew Gachkar LB CAR (11),,MINW 31-24 ,2,,0,2,0,0,0,0,0,,0%
K.J. Wright LB SEA (6),,@JACL 24-30 ,2,,1,2,0,0,0,0,0,,49%
Ben Jacobs LB CAR (11),,MINW 31-24 ,2,,0,2,0,0,0,0,0,,0%
Jonathan Freeny LB NE (9),,@MIAL 20-27 ,2,,0,2,0,0,0,0,0,,0%
Bobby Wagner LB SEA (6),,@JACL 24-30 ,2,,1,2,0,0,0,0,0,,93%
Julian Stanford LB NYJ (11),,@DENL 0-23 ,2,,0,2,0,0,0,0,0,,0%
Josh Martin LB NYJ (11),,@DENL 0-23 ,2,,0,2,0,0,0,0,0,,2%
OUTTrevor Reilly LB NE (9),,@MIAL 20-27 ,2,,0,2,0,0,0,0,0,,0%
Kevin Pierre-Louis LB KC (10),,OAKW 26-15 ,2,,2,2,0,0,0,0,0,,1%
OUTBrock Coyle LB SF (11),,@HOUW 26-16 ,2,,2,2,0,0,0,0,0,,1%
Chris McCain LB LAC (9),,WASW 30-13 ,2,,0,2,0,0,0,0,0,,2%
Martrell Spaight LB WAS (5),,@LACL 13-30 ,2,,0,2,0,0,0,0,0,,1%
Nick Kwiatkoski LB CHI (9),,@CINW 33-7 ,2,,1,2,0,0,0,0,0,,4%
OUTDevante Bond LB TB (1),,DETL 21-24 ,2,,0,2,0,0,0,0,0,,0%
QEric Lee LB NE (9),,@MIAL 20-27 ,2,,0,2,0,0,0,0,0,,2%
Jayon Brown LB TEN (8),,@ARIL 7-12 ,2,,1,2,0,0,0,0,0,,2%
Jermaine Grace LB IND (11),,@BUFL 7-13 ,2,,0,2,0,0,0,0,0,,0%
Chase Allen LB MIA (1),,NEW 27-20 ,2,,2,2,0,0,0,0,0,,0%
Zak DeOssie LB NYG (8),,DALL 10-30 ,1,,0,1,0,0,0,0,0,,0%
Junior Galette LB WAS (5),,@LACL 13-30 ,1,,0,1,0,0,0,0,0,,1%
Sam Acho LB CHI (9),,@CINW 33-7 ,1,,4,1,0,0,0,0,0,,1%
Courtney Upshaw LB ATL (5),,NOW 20-17 ,1,,0,1,0,0,0,0,0,,1%
Najee Goode LB PHI (10),,@LAW 43-35 ,1,,0,1,0,0,0,0,0,,0%
L.J. Fort LB PIT (9),,BALW 39-38 ,1,,0,1,0,0,0,0,0,,0%
IRKevin Minter LB CIN (6),,CHIL 7-33 ,1,,1,1,0,0,0,0,0,,6%
OUTNate Palmer LB TEN (8),,@ARIL 7-12 ,1,,1,1,0,0,0,0,0,,0%
Lerentee McCray LB JAC (8),,SEAW 30-24 ,1,,0,1,0,0,0,0,0,,0%
Daren Bates LB TEN (8),,@ARIL 7-12 ,1,,0,1,0,0,0,0,0,,0%
Deone Bucannon LB ARI (8),,TENW 12-7 ,1,,1,1,0,0,0,0,0,,34%
IRAdarius Glanton LB TB (1),,DETL 21-24 ,1,,0,1,0,0,0,0,0,,2%
Vic Beasley LB ATL (5),,NOW 20-17 ,1,,0,1,0,0,0,0,0,,32%
Bud Dupree LB PIT (9),,BALW 39-38 ,1,,0,1,0,0,0,0,0,,10%
Eric Kendricks LB MIN (9),,@CARL 24-31 ,1,,8,1,0,0,0,0,0,,58%
Damien Wilson LB DAL (6),,@NYGW 30-10 ,1,,0,1,0,0,0,0,0,,1%
Anthony Chickillo LB PIT (9),,BALW 39-38 ,1,,0,1,0,0,0,0,0,,6%
John Timu LB CHI (9),,@CINW 33-7 ,1,,0,1,0,0,0,0,0,,0%
Neville Hewitt LB MIA (1),,NEW 27-20 ,1,,0,1,0,0,0,0,0,,0%
Mike Hull LB MIA (1),,NEW 27-20 ,1,,1,1,0,0,0,0,0,,2%
Josh Keyes LB CLE (9),,GBL 21-27 ,1,,0,1,0,0,0,0,0,,0%
Justin March-Lillard LB DAL (6),,@NYGW 30-10 ,1,,0,1,0,0,0,0,0,,0%
Marcus Smith LB SEA (6),,@JACL 24-30 ,1,,0,1,0,0,0,0,0,,0%
Kevin Dodd LB TEN (8),,@ARIL 7-12 ,1,,0,1,0,0,0,0,0,,0%
Reggie Ragland LB KC (10),,OAKW 26-15 ,1,,2,1,0,0,0,0,0,,12%
Kamalei Correa LB BAL (10),,@PITL 38-39 ,1,,1,1,0,0,0,0,0,,3%
