Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Kenny Golladay WR DET (7),,ARIW 35-23 ,20.9,,0,0,0,,4,7,69,2,,0,2,69,,27%
Tyreek Hill WR KC (10),,@NEW 42-27 ,20.8,,2,5,0,,7,8,133,1,,1,1,145,,94%
Stefon Diggs WR MIN (9),,NOW 29-19 ,20.7,,1,-6,0,,7,8,93,2,,0,2,87,,92%
OUTAntonio Brown WR PIT (9),,@CLEW 21-18 ,20.2,,0,0,0,,11,11,182,0,,1,0,182,,95%
Adam Thielen WR MIN (9),,NOW 29-19 ,18.7,,0,0,0,,9,10,157,0,,0,0,157,,91%
Nelson Agholor WR PHI (10),,@WASW 30-17 ,16.6,,0,0,0,,6,8,86,1,,0,1,86,,74%
Bennie Fowler WR DEN (5),,LACW 24-21 ,14.1,,0,0,0,,3,4,21,2,,0,2,21,,7%
OUTJordy Nelson WR GB (8),,SEAW 17-9 ,13.9,,0,0,0,,7,8,79,1,,0,1,79,,92%
OUTJeremy Maclin WR BAL (10),,@CINW 20-0 ,13.6,,0,0,0,,2,4,56,1,,0,1,56,,64%
Cooper Kupp WR LA (8),,INDW 46-9 ,13.6,,0,0,0,,4,6,76,1,,0,1,76,,61%
Golden Tate WR DET (7),,ARIW 35-23 ,13.4,,2,7,0,,10,12,107,0,,0,0,114,,94%
Russell Shepard WR CAR (11),,@SFW 23-3 ,13.3,,0,0,0,,2,2,53,1,,0,1,53,,4%
OUTDeAndre Hopkins WR HOU (7),,JACL 7-29 ,11.5,,0,0,0,,7,16,55,1,,0,1,55,,97%
Corey Coleman WR CLE (9),,PITL 18-21 ,11.3,,0,0,0,,5,6,53,1,,0,1,53,,51%
Amari Cooper WR OAK (10),,@TENW 26-16 ,11.2,,0,0,0,,5,13,62,1,,1,1,62,,89%
Randall Cobb WR GB (8),,SEAW 17-9 ,10.5,,0,0,0,,9,13,85,0,,0,0,85,,68%
Travis Benjamin WR LAC (9),,@DENL 21-24 ,10.3,,0,0,0,,3,4,43,1,,0,1,40,,28%
J.J. Nelson WR ARI (8),,@DETL 23-35 ,10.3,,0,0,0,,5,6,43,1,,0,1,43,,27%
Marvin Jones WR DET (7),,ARIW 35-23 ,9.7,,0,0,0,,2,2,37,1,,0,1,37,,91%
Keenan Allen WR LAC (9),,@DENL 21-24 ,9.5,,0,0,0,,5,10,35,1,,0,1,35,,95%
Danny Amendola WR NE (9),,KCL 27-42 ,9,,0,0,0,,6,7,100,0,,1,0,108,,42%
Brandin Cooks WR NE (9),,KCL 27-42 ,8.8,,0,0,0,,3,7,88,0,,0,0,88,,97%
Michael Crabtree WR OAK (10),,@TENW 26-16 ,8.3,,0,0,0,,6,7,83,0,,0,0,83,,95%
IRPierre Garcon WR SF (11),,CARL 3-23 ,8.1,,0,0,0,,6,10,81,0,,0,0,81,,50%
Seth Roberts WR OAK (10),,@TENW 26-16 ,7.9,,0,0,0,,1,1,19,1,,0,1,19,,7%
Larry Fitzgerald WR ARI (8),,@DETL 23-35 ,7.4,,0,0,0,,6,13,74,0,,0,0,74,,96%
A.J. Green WR CIN (6),,BALL 0-20 ,7.4,,0,0,0,,5,10,74,0,,0,0,74,,98%
Rishard Matthews WR TEN (8),,OAKL 16-26 ,7.1,,0,0,0,,5,9,71,0,,0,0,71,,73%
Corey Davis WR TEN (8),,OAKL 16-26 ,6.9,,0,0,0,,6,10,69,0,,0,0,69,,50%
Terrance Williams WR DAL (6),,NYGW 19-3 ,6.8,,0,0,0,,6,7,68,0,,0,0,68,,15%
Demaryius Thomas WR DEN (5),,LACW 24-21 ,6.7,,0,0,0,,5,8,67,0,,0,0,67,,94%
Julio Jones WR ATL (5),,@CHIW 23-17 ,6.6,,0,0,0,,4,5,66,0,,0,0,66,,98%
IRTerrelle Pryor WR WAS (5),,PHIL 17-30 ,6.6,,0,0,0,,6,11,66,0,,0,0,66,,49%
IRAndre Holmes WR BUF (6),,NYJW 21-12 ,6.1,,0,0,0,,1,1,1,1,,0,1,1,,3%
IRJordan Matthews WR BUF (6),,NYJW 21-12 ,6.1,,0,0,0,,2,3,61,0,,0,0,61,,42%
Ryan Grant WR WAS (5),,PHIL 17-30 ,6.1,,0,0,0,,4,6,61,0,,0,0,61,,9%
Doug Baldwin WR SEA (6),,@GBL 9-17 ,6,,1,-3,0,,4,4,63,0,,0,0,60,,96%
Jermaine Kearse WR NYJ (11),,@BUFL 12-21 ,5.9,,0,0,0,,7,9,59,0,,0,0,59,,49%
Paul Richardson WR SEA (6),,@GBL 9-17 ,5.9,,0,0,0,,4,7,59,0,,0,0,59,,50%
