Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Antonio Gates TE LAC (9),,CLEW 19-10 ,3.2,,0,0,0,,3,4,32,0,,0,0,32,,33%
Garrett Celek TE SF (11),,@CHIW 15-14 ,3,,0,0,0,,2,4,30,0,,0,0,30,,5%
Tyler Kroft TE CIN (6),,PITL 20-23 ,3,,0,0,0,,2,2,30,0,,0,0,30,,39%
Anthony Fasano TE MIA (1),,DENW 35-9 ,2.9,,0,0,0,,1,1,29,0,,0,0,29,,1%
James O'Shaughnessy TE JAC (8),,INDW 30-10 ,2.9,,0,0,0,,1,1,29,0,,0,0,29,,0%
Levine Toilolo TE ATL (5),,MINL 9-14 ,2.5,,0,0,0,,2,2,25,0,,0,0,25,,1%
Zach Ertz TE PHI (10),,@SEAL 10-24 ,2.4,,0,0,0,,2,4,24,0,,0,0,24,,95%
OUTMichael Roberts TE DET (7),,@BALL 20-44 ,2.3,,0,0,0,,1,1,23,0,,0,0,23,,1%
C.J. Uzomah TE CIN (6),,PITL 20-23 ,2.1,,0,0,0,,1,1,21,0,,0,0,21,,0%
Austin Hooper TE ATL (5),,MINL 9-14 ,2.1,,0,0,0,,3,4,21,0,,0,0,21,,68%
QCharles Clay TE BUF (6),,NEL 3-23 ,2,,0,0,0,,3,3,20,0,,0,0,20,,44%
Phillip Supernaw TE TEN (8),,HOUW 24-13 ,2,,0,0,0,,1,1,20,0,,0,0,20,,0%
George Kittle TE SF (11),,@CHIW 15-14 ,2,,0,0,0,,2,3,20,0,,0,0,20,,13%
Ed Dickson TE CAR (11),,@NOL 21-31 ,1.8,,0,0,0,,2,2,18,0,,0,0,18,,15%
OUTJermaine Gresham TE ARI (8),,LAL 16-32 ,1.7,,0,0,0,,2,3,17,0,,0,0,17,,7%
IRO.J. Howard TE TB (1),,@GBL 20-26 ,1.7,,0,0,0,,1,2,17,0,,0,0,17,,38%
Jack Doyle TE IND (11),,@JACL 10-30 ,1.6,,0,0,0,,3,5,16,0,,0,0,16,,79%
IRC.J. Fiedorowicz TE HOU (7),,@TENL 13-24 ,1.6,,0,0,0,,2,3,16,0,,0,0,16,,26%
Austin Traylor TE DEN (5),,@MIAL 9-35 ,1.6,,0,0,0,,2,2,16,0,,0,0,16,,0%
Vernon Davis TE WAS (5),,@DALL 14-38 ,1.5,,0,0,0,,2,2,15,0,,0,0,15,,49%
Derek Carrier TE LA (8),,@ARIW 32-16 ,1.4,,0,0,0,,1,1,14,0,,0,0,14,,0%
Jesse James TE PIT (9),,@CINW 23-20 ,1.3,,0,0,0,,1,1,13,0,,0,0,13,,28%
Daniel Brown TE CHI (9),,SFL 14-15 ,1.3,,0,0,0,,1,1,13,0,,0,0,13,,0%
Niles Paul TE WAS (5),,@DALL 14-38 ,1.2,,0,0,0,,3,3,12,0,,0,0,12,,1%
Lance Kendricks TE GB (8),,TBW 26-20 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,4%
IRBrandon Williams TE IND (11),,@JACL 10-30 ,1.1,,0,0,0,,2,2,11,0,,0,0,11,,0%
Nick Boyle TE BAL (10),,DETW 44-20 ,1.1,,0,0,0,,1,3,11,0,,0,0,11,,1%
Antony Auclair TE TB (1),,@GBL 20-26 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,0%
Darren Fells TE DET (7),,@BALL 20-44 ,1,,0,0,0,,2,2,10,0,,0,0,10,,4%
Logan Thomas TE BUF (6),,NEL 3-23 ,1,,0,0,0,,2,2,10,0,,0,0,10,,0%
Jared Cook TE OAK (10),,NYGW 24-17 ,0.9,,0,0,0,,1,5,9,0,,0,0,9,,63%
Xavier Grimble TE PIT (9),,@CINW 23-20 ,0.9,,0,0,0,,1,3,9,0,,0,0,9,,0%
OUTAustin Seferian-Jenkins TE NYJ (11),,KCW 38-31 ,0.7,,0,0,0,,2,3,7,0,,0,0,7,,40%
Tyler Higbee TE LA (8),,@ARIW 32-16 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,7%
Rhett Ellison TE NYG (8),,@OAKL 17-24 ,0.5,,0,0,0,,1,2,5,0,,0,0,5,,0%
Dion Sims TE CHI (9),,SFL 14-15 ,0.5,,0,0,0,,1,2,5,0,,0,0,5,,2%
OUTRichard Rodgers TE GB (8),,TBW 26-20 ,0.4,,0,0,0,,1,2,4,0,,0,0,4,,3%
Dwayne Allen TE NE (9),,@BUFW 23-3 ,0.3,,0,0,0,,1,1,3,0,,0,0,3,,9%
Maxx Williams TE BAL (10),,DETW 44-20 ,0.1,,0,0,0,,1,2,1,0,,0,0,1,,3%
Brent Celek TE PHI (10),,@SEAL 10-24 ,0,,0,0,0,,0,0,0,0,,0,0,10,,2%
Michael Hoomanawanui TE NO (5),,CARW 31-21 ,0,,0,0,0,,1,1,0,0,,0,0,0,,0%
IRChris Manhertz TE CAR (11),,@NOL 21-31 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
OUTJason Vander Laan TE IND (11),,@JACL 10-30 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jonnu Smith TE TEN (8),,HOUW 24-13 ,0,,0,0,0,,0,1,0,0,,0,0,0,,8%
Jacob Hollister TE NE (9),,@BUFW 23-3 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Cethan Carter TE CIN (6),,PITL 20-23 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Josh Hill TE NO (5),,CARW 31-21 ,-1.2,,0,0,0,,1,2,8,0,,1-1,0,8,,1%
