Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Kaelin Clay WR CAR (11),,TBW 22-19 ,2.4,,0,0,0,,2,4,24,0,,0,0,27,,0%
Dez Bryant WR DAL (6),,SEAL 12-21 ,2.3,,0,0,0,,3,6,43,0,,1-1,0,43,,97%
Seth Roberts WR OAK (10),,@PHIL 10-19 ,2.3,,0,0,0,,3,6,23,0,,0,0,23,,7%
QJordan Taylor WR DEN (5),,@WASL 11-27 ,2.2,,0,0,0,,1,2,22,0,,0,0,34,,0%
Paul Richardson WR SEA (6),,@DALW 21-12 ,2.1,,0,0,0,,2,4,21,0,,0,0,21,,50%
Dontrelle Inman WR CHI (9),,CLEW 20-3 ,1.9,,0,0,0,,2,4,19,0,,0,0,19,,12%
Josh Gordon WR CLE (9),,@CHIL 3-20 ,1.9,,0,0,0,,2,8,19,0,,0,0,19,,65%
Chester Rogers WR IND (11),,@BALL 16-23 ,1.9,,0,0,0,,1,4,19,0,,0,0,27,,4%
Louis Murphy WR SF (11),,JACW 44-33 ,1.7,,0,0,0,,1,1,17,0,,0,0,17,,0%
Kenny Britt WR NE (9),,BUFW 37-16 ,1.6,,0,0,0,,1,2,16,0,,0,0,16,,36%
Randall Cobb WR GB (8),,MINL 0-16 ,1.6,,1,-6,0,,4,7,22,0,,0,0,16,,68%
Golden Tate WR DET (7),,@CINL 17-26 ,1.4,,0,0,0,,3,6,14,0,,0,0,14,,94%
OUTBreshad Perriman WR BAL (10),,INDW 23-16 ,1.4,,0,0,0,,2,4,14,0,,0,0,14,,16%
Aldrick Robinson WR SF (11),,JACW 44-33 ,1.2,,0,0,0,,1,2,12,0,,0,0,12,,2%
OUTCole Beasley WR DAL (6),,SEAL 12-21 ,1.2,,0,0,0,,2,3,12,0,,0,0,12,,30%
Jeff Janis WR GB (8),,MINL 0-16 ,1.2,,0,0,0,,1,2,12,0,,0,0,27,,2%
Kendrick Bourne WR SF (11),,JACW 44-33 ,1.2,,0,0,0,,1,5,12,0,,0,0,12,,1%
OUTJordy Nelson WR GB (8),,MINL 0-16 ,1.1,,0,0,0,,3,5,11,0,,0,0,11,,92%
QDevin Funchess WR CAR (11),,TBW 22-19 ,1.1,,0,0,0,,3,4,11,0,,0,0,11,,82%
Justin Hardy WR ATL (5),,@NOL 13-23 ,1,,0,0,0,,1,1,10,0,,0,0,10,,2%
QWill Fuller WR HOU (7),,PITL 6-34 ,1,,0,0,0,,1,5,10,0,,0,0,10,,50%
Brian Quick WR WAS (5),,DENW 27-11 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,3%
Tyler Lockett WR SEA (6),,@DALW 21-12 ,0.9,,1,2,0,,1,2,7,0,,0,0,18,,49%
QGeronimo Allison WR GB (8),,MINL 0-16 ,0.9,,0,0,0,,1,3,9,0,,0,0,9,,5%
Brandon LaFell WR CIN (6),,DETW 26-17 ,0.8,,0,0,0,,4,6,8,0,,0,0,8,,17%
Jarius Wright WR MIN (9),,@GBW 16-0 ,0.8,,0,0,0,,1,2,8,0,,0,0,8,,1%
Isaiah McKenzie WR DEN (5),,@WASL 11-27 ,0.8,,0,0,0,,1,2,8,0,,0,0,8,,1%
Cordarrelle Patterson WR OAK (10),,@PHIL 10-19 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,11%
Willie Snead WR NO (5),,ATLW 23-13 ,0.6,,0,0,0,,1,3,6,0,,0,0,6,,44%
Eli Rogers WR PIT (9),,@HOUW 34-6 ,0.6,,0,0,0,,1,4,6,0,,0,0,88,,5%
Travis Rudolph WR NYG (8),,@ARIL 0-23 ,0.6,,0,0,0,,1,2,6,0,,0,0,6,,0%
Torrey Smith WR PHI (10),,OAKW 19-10 ,0.5,,0,0,0,,1,5,5,0,,0,0,5,,15%
Braxton Miller WR HOU (7),,PITL 6-34 ,0.5,,0,0,0,,1,2,5,0,,0,0,12,,5%
Jaydon Mickens WR JAC (8),,@SFL 33-44 ,0.5,,0,0,0,,1,4,5,0,,0,0,5,,2%
Brandon Tate WR BUF (6),,@NEL 16-37 ,0.4,,0,0,0,,1,3,4,0,,0,0,36,,1%
Corey Coleman WR CLE (9),,@CHIL 3-20 ,0.3,,0,0,0,,1,6,3,0,,0,0,3,,51%
Darrius Heyward-Bey WR PIT (9),,@HOUW 34-6 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Michael Crabtree WR OAK (10),,@PHIL 10-19 ,0,,0,0,0,,0,3,0,0,,0,0,0,,95%
Andre Roberts WR ATL (5),,@NOL 13-23 ,0,,0,0,0,,0,0,0,0,,0,0,74,,1%
Kamar Aiken WR IND (11),,@BALL 16-23 ,0,,0,0,0,,0,2,0,0,,0,0,0,,4%
Michael Floyd WR MIN (9),,@GBW 16-0 ,0,,0,0,0,,1,1,0,0,,0,0,0,,8%
Alshon Jeffery WR PHI (10),,OAKW 19-10 ,0,,0,0,0,,0,2,0,0,,0,0,0,,96%
Brandon Coleman WR NO (5),,ATLW 23-13 ,0,,0,0,0,,0,0,0,0,,0,0,0,,12%
C.J. Goodwin WR ARI (8),,NYGW 23-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Sammie Coates WR CLE (9),,@CHIL 3-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,4%
J.J. Nelson WR ARI (8),,NYGW 23-0 ,0,,0,0,0,,0,1,0,0,,0,0,0,,27%
Laquon Treadwell WR MIN (9),,@GBW 16-0 ,0,,0,0,0,,0,2,0,0,,0,0,0,,11%
Pharoh Cooper WR LA (8),,@TENW 27-23 ,0,,0,0,0,,0,0,0,0,,0,0,90,,4%
OUTMike Thomas WR LA (8),,@TENW 27-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Trevor Davis WR GB (8),,MINL 0-16 ,0,,0,0,0,,0,1,0,0,,0,0,99,,1%
Rashard Higgins WR CLE (9),,@CHIL 3-20 ,0,,0,0,0,,2,3,20,0,,1-1,0,20,,3%
Johnny Holton WR OAK (10),,@PHIL 10-19 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Tommylee Lewis WR NO (5),,ATLW 23-13 ,0,,0,0,0,,0,0,0,0,,0,0,43,,1%
Andy Jones WR DET (7),,@CINL 17-26 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
OUTMarvin Hall WR ATL (5),,@NOL 13-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Mike Williams WR LAC (9),,@NYJW 14-7 ,0,,0,0,0,,0,3,0,0,,0,0,0,,19%
Zay Jones WR BUF (6),,@NEL 16-37 ,0,,0,0,0,,0,1,0,0,,0,0,0,,35%
Taywan Taylor WR TEN (8),,LAL 23-27 ,0,,0,0,0,,0,1,0,0,,0,0,0,,9%
Ryan Switzer WR DAL (6),,SEAL 12-21 ,0,,0,0,0,,0,0,0,0,,0,0,77,,4%
Chad Hansen WR NYJ (11),,LACL 7-14 ,0,,0,0,0,,0,1,0,0,,0,0,0,,2%
Josh Reynolds WR LA (8),,@TENW 27-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,6%
Noah Brown WR DAL (6),,SEAL 12-21 ,0,,0,0,0,,0,2,0,0,,0,0,0,,1%
JoJo Natson WR NYJ (11),,LACL 7-14 ,0,,0,0,0,,0,0,0,0,,0,0,30,,0%
Justin Hardee WR NO (5),,ATLW 23-13 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Chris Thompson WR HOU (7),,PITL 6-34 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
QJosh Malone WR CIN (6),,DETW 26-17 ,-0.2,,1,-2,0,,0,1,0,0,,0,0,-2,,2%
Travis Benjamin WR LAC (9),,@NYJW 14-7 ,-0.4,,1,-4,0,,0,5,0,0,,0,0,25,,28%
Bennie Fowler WR DEN (5),,@WASL 11-27 ,-1,,0,0,0,,0,3,0,0,,1,0,6,,7%
Alex Erickson WR CIN (6),,DETW 26-17 ,-1,,0,0,0,,0,0,0,0,,1,0,30,,2%
