Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
IRB.J. Goodson LB NYG (8),,@DENW 23-10 ,5,,1,5,0,0,0,0,0,,18%
Patrick Onwuasor LB BAL (10),,CHIL 24-27 ,5,,2,5,0,0,0,0,0,,8%
Terrell Suggs LB BAL (10),,CHIL 24-27 ,4,,1,3,0,0.5,0,0,0,,25%
Karlos Dansby LB ARI (8),,TBW 38-33 ,4,,0,4,0,0,0,0,0,,28%
IRPernell McPhee LB CHI (9),,@BALW 27-24 ,4,,0,2,0,1,0,0,0,,2%
Tahir Whitehead LB DET (7),,@NOL 38-52 ,4,,2,4,0,0,0,0,0,,47%
Demario Davis LB NYJ (11),,NEL 17-24 ,4,,3,4,0,0,0,0,0,,75%
Alec Ogletree LB LA (8),,@JACW 27-17 ,4,,0,4,0,0,0,0,0,,81%
QKiko Alonso LB MIA (1),,@ATLW 20-17 ,4,,1,4,0,0,0,0,0,,51%
IRJon Bostic LB IND (11),,@TENL 22-36 ,4,,1,4,0,0,0,0,0,,20%
IRRyan Shazier LB PIT (9),,@KCW 19-13 ,4,,0,4,0,0,0,0,0,,68%
Todd Davis LB DEN (5),,NYGL 10-23 ,4,,5,4,0,0,0,0,0,,7%
Hayes Pullard LB LAC (9),,@OAKW 17-16 ,4,,8,2,1,0,0,0,0,,13%
Antonio Morrison LB IND (11),,@TENL 22-36 ,4,,3,4,0,0,0,0,0,,11%
Kendell Beckwith LB TB (1),,@ARIL 33-38 ,4,,1,4,0,0,0,0,0,,26%
Dylan Cole LB HOU (7),,CLEW 33-17 ,4,,0,2,1,0,0,0,0,,3%
Xavier Woodson-Luster LB OAK (10),,LACL 16-17 ,4,,2,4,0,0,0,0,0,,0%
Derrick Johnson LB KC (10),,PITL 13-19 ,3,,3,3,0,0,0,0,0,,35%
Frank Zombo LB KC (10),,PITL 13-19 ,3,,1,3,0,0,0,0,0,,1%
Ryan Kerrigan LB WAS (5),,SFW 26-24 ,3,,1,1,0,1,0,0,0,,27%
Von Miller LB DEN (5),,NYGL 10-23 ,3,,0,1,0,1,0,0,0,,75%
Sam Acho LB CHI (9),,@BALW 27-24 ,3,,0,3,0,0,0,0,0,,1%
Bruce Irvin LB OAK (10),,LACL 16-17 ,3,,5,1,0,1,0,0,0,,12%
Emmanuel Lamur LB MIN (9),,GBW 23-10 ,3,,2,3,0,0,0,0,0,,1%
IRJamie Collins LB CLE (9),,@HOUL 17-33 ,3,,5,3,0,0,0,0,0,,44%
IRDee Ford LB KC (10),,PITL 13-19 ,3,,3,1,0,1,0,0,0,,4%
OUTBrock Coyle LB SF (11),,@WASL 24-26 ,3,,3,3,0,0,0,0,0,,1%
Shaq Thompson LB CAR (11),,PHIL 23-28 ,3,,4,3,0,0,0,0,0,,14%
Eli Harold LB SF (11),,@WASL 24-26 ,3,,6,3,0,0,0,0,0,,1%
Reggie Ragland LB KC (10),,PITL 13-19 ,3,,1,3,0,0,0,0,0,,12%
Tyler Matakevich LB PIT (9),,@KCW 19-13 ,3,,1,3,0,0,0,0,0,,1%
Jalen Reeves-Maybin LB DET (7),,@NOL 38-52 ,3,,1,3,0,0,0,0,0,,3%
Nicholas Morrow LB OAK (10),,LACL 16-17 ,3,,2,3,0,0,0,0,0,,2%
Erik Walden LB TEN (8),,INDW 36-22 ,2,,0,2,0,0,0,0,0,,1%
Robert Quinn LB LA (8),,@JACW 27-17 ,2,,0,2,0,0,0,0,0,,17%
Justin Houston LB KC (10),,PITL 13-19 ,2,,2,2,0,0,0,0,0,,60%
Jabaal Sheard LB IND (11),,@TENL 22-36 ,2,,1,2,0,0,0,0,0,,9%
IRNick Perry LB GB (8),,@MINL 10-23 ,2,,2,2,0,0,0,0,0,,9%
Barkevious Mingo LB IND (11),,@TENL 22-36 ,2,,0,2,0,0,0,0,0,,2%
Kevin Pierre-Louis LB KC (10),,PITL 13-19 ,2,,3,2,0,0,0,0,0,,1%
Chris McCain LB LAC (9),,@OAKW 17-16 ,2,,0,2,0,0,0,0,0,,2%
Brian Peters LB HOU (7),,CLEW 33-17 ,2,,0,2,0,0,0,0,0,,0%
IRJordan Hicks LB PHI (10),,@CARW 28-23 ,2,,2,2,0,0,0,0,0,,20%
Preston Smith LB WAS (5),,SFW 26-24 ,2,,1,1,0,0.5,0,0,0,,6%
Jake Ryan LB GB (8),,@MINL 10-23 ,2,,5,2,0,0,0,0,0,,7%
De'Vondre Campbell LB ATL (5),,MIAL 17-20 ,2,,2,2,0,0,0,0,0,,22%
Cory Littleton LB LA (8),,@JACW 27-17 ,2,,0,2,0,0,0,0,0,,0%
Tyus Bowser LB BAL (10),,CHIL 24-27 ,2,,0,2,0,0,0,0,0,,4%
Jayon Brown LB TEN (8),,INDW 36-22 ,2,,1,2,0,0,0,0,0,,2%
Calvin Munson LB NYG (8),,@DENW 23-10 ,2,,0,2,0,0,0,0,0,,2%
Zak DeOssie LB NYG (8),,@DENW 23-10 ,1,,0,1,0,0,0,0,0,,0%
Clay Matthews LB GB (8),,@MINL 10-23 ,1,,1,1,0,0,0,1,0,,19%
Rey Maualuga LB MIA (1),,@ATLW 20-17 ,1,,0,1,0,0,0,0,0,,1%
Derrick Morgan LB TEN (8),,INDW 36-22 ,1,,0,1,0,0,0,0,0,,5%
IRMason Foster LB WAS (5),,SFW 26-24 ,1,,2,1,0,0,0,0,0,,15%
Brooks Reed LB ATL (5),,MIAL 17-20 ,1,,3,1,0,0,0,0,0,,4%
Brandon Marshall LB DEN (5),,NYGL 10-23 ,1,,3,1,0,0,0,0,0,,52%
Julian Stanford LB NYJ (11),,NEL 17-24 ,1,,1,1,0,0,0,0,0,,0%
Manti Te'o LB NO (5),,DETW 52-38 ,1,,1,1,0,0,0,0,0,,6%
IRA.J. Klein LB NO (5),,DETW 52-38 ,1,,3,1,0,0,0,0,0,,8%
OUTNate Palmer LB TEN (8),,INDW 36-22 ,1,,0,1,0,0,0,0,0,,0%
Devon Kennard LB NYG (8),,@DENW 23-10 ,1,,0,1,0,0,0,0,0,,2%
Bud Dupree LB PIT (9),,@KCW 19-13 ,1,,0,1,0,0,0,0,0,,10%
QDavid Mayo LB CAR (11),,PHIL 23-28 ,1,,2,1,0,0,0,0,0,,0%
Mark Nzeocha LB SF (11),,@WASL 24-26 ,1,,0,1,0,0,0,0,0,,0%
Jonathan Anderson LB CHI (9),,@BALW 27-24 ,1,,0,1,0,0,0,0,0,,0%
Nick Dzubnar LB LAC (9),,@OAKW 17-16 ,1,,1,1,0,0,0,0,0,,0%
IRCurtis Grant LB NYG (8),,@DENW 23-10 ,1,,0,1,0,0,0,0,0,,0%
OUTCameron Lynch LB TB (1),,@ARIL 33-38 ,1,,0,1,0,0,0,0,0,,0%
Kyler Fackrell LB GB (8),,@MINL 10-23 ,1,,1,1,0,0,0,0,0,,0%
Jordan Jenkins LB NYJ (11),,NEL 17-24 ,1,,2,1,0,0,0,0,0,,1%
Kentrell Brothers LB MIN (9),,GBW 23-10 ,1,,1,1,0,0,0,0,0,,0%
Jatavis Brown LB LAC (9),,@OAKW 17-16 ,1,,2,1,0,0,0,0,0,,38%
Kamu Grugier-Hill LB PHI (10),,@CARW 28-23 ,1,,1,1,0,0,0,0,0,,0%
IRJoe Walker LB PHI (10),,@CARW 28-23 ,1,,0,1,0,0,0,0,0,,0%
IRBrennan Scarlett LB HOU (7),,CLEW 33-17 ,1,,3,1,0,0,0,0,0,,1%
Deon King LB CLE (9),,@HOUL 17-33 ,1,,0,1,0,0,0,0,0,,0%
Adam Bighill LB NO (5),,DETW 52-38 ,1,,0,1,0,0,0,0,0,,0%
Haason Reddick LB ARI (8),,TBW 38-33 ,1,,0,1,0,0,0,0,0,,17%
T.J. Watt LB PIT (9),,@KCW 19-13 ,1,,0,1,0,0,0,0,0,,45%
Duke Riley LB ATL (5),,MIAL 17-20 ,1,,5,1,0,0,0,0,0,,3%
Zach Cunningham LB HOU (7),,CLEW 33-17 ,1,,0,1,0,0,0,0,0,,16%
Ben Gedeon LB MIN (9),,GBW 23-10 ,1,,1,1,0,0,0,0,0,,2%
Blair Brown LB JAC (8),,LAL 17-27 ,1,,0,1,0,0,0,0,0,,1%
Elvis Dumervil LB SF (11),,@WASL 24-26 ,0,,0,0,0,0,0,0,0,,3%
Brian Orakpo LB TEN (8),,INDW 36-22 ,0,,1,0,0,0,0,0,0,,8%
IRChris Carter LB WAS (5),,SFW 26-24 ,0,,1,0,0,0,0,0,0,,0%
Luke Kuechly LB CAR (11),,PHIL 23-28 ,0,,4,0,0,0,0,0,0,,94%
Josh Martin LB NYJ (11),,NEL 17-24 ,0,,2,0,0,0,0,0,0,,2%
Anthony Barr LB MIN (9),,GBW 23-10 ,0,,1,0,0,0,0,0,0,,24%
OUTAaron Lynch LB SF (11),,@WASL 24-26 ,0,,1,0,0,0,0,0,0,,1%
Jeremiah George LB IND (11),,@TENL 22-36 ,0,,1,0,0,0,0,0,0,,0%
IRCorey Nelson LB DEN (5),,NYGL 10-23 ,0,,2,0,0,0,0,0,0,,0%
Vic Beasley LB ATL (5),,MIAL 17-20 ,0,,1,0,0,0,0,0,0,,32%
Za'Darius Smith LB BAL (10),,CHIL 24-27 ,0,,0,0,0,0,0,0,0,,0%
Kyle Emanuel LB LAC (9),,@OAKW 17-16 ,0,,2,0,0,0,0,0,0,,1%
IRLeonard Floyd LB CHI (9),,@BALW 27-24 ,0,,2,0,0,0,0,0,0,,15%
B.J. Bello LB CLE (9),,@HOUL 17-33 ,0,,1,0,0,0,0,0,0,,0%
