Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Matt Judon DL BAL (10),,@GBW 23-0 ,12,,1,6,0,2,1,0,0,,58%
Yannick Ngakoue DL JAC (8),,@CLEW 19-7 ,11,,1,2,0,2.5,2,0,0,,48%
Willie Henry DL BAL (10),,@GBW 23-0 ,9,,0,5,0,2,0,0,0,,2%
OUTDerek Barnett DL PHI (10),,@DALW 37-9 ,9,,0,3,0,2,1,0,0,,21%
Carlos Dunlap DL CIN (6),,@DENW 20-17 ,8,,0,4,0,2,0,0,0,,58%
Adrian Clayborn DL ATL (5),,@SEAW 34-31 ,8,,0,1,0,0,0,1,1,,23%
Melvin Ingram DL LAC (9),,BUFW 54-24 ,8,,0,1,0,0,0,1,1,,81%
IRShaq Lawson DL BUF (6),,@LACL 24-54 ,8,,0,4,0,1,1,0,0,,11%
Malik Jackson DL JAC (8),,@CLEW 19-7 ,7,,0,3,0,1,1,0,0,,22%
IRDerek Wolfe DL DEN (5),,CINL 17-20 ,7,,0,5,0,1,0,0,0,,11%
QJadeveon Clowney DL HOU (7),,ARIW 31-21 ,7,,2,3,0,2,0,0,0,,80%
IRMitch Unrein DL CHI (9),,DETL 24-27 ,6,,1,4,0,1,0,0,0,,0%
OUTCameron Heyward DL PIT (9),,TENW 40-17 ,6,,1,2,0,2,0,0,0,,50%
Cameron Jordan DL NO (5),,WASW 34-31 ,6,,0,4,0,1,0,0,0,,85%
Sheldon Richardson DL SEA (6),,ATLL 31-34 ,6,,2,4,0,1,0,0,0,,23%
Domata Peko DL DEN (5),,CINL 17-20 ,5,,1,5,0,0,0,0,0,,2%
Cameron Wake DL MIA (1),,TBL 20-30 ,5,,0,3,0,1,0,0,0,,43%
Gerald McCoy DL TB (1),,@MIAW 30-20 ,5,,4,3,0,1,0,0,0,,23%
Damon Harrison DL NYG (8),,KCW 12-9 ,5,,2,3,1,0,0,0,0,,36%
Khalil Mack DL OAK (10),,NEL 8-33 ,5,,1,3,0,1,0,0,0,,92%
OUTXavier Williams DL ARI (8),,@HOUL 21-31 ,5,,1,3,0,0,1,0,0,,0%
Joey Bosa DL LAC (9),,BUFW 54-24 ,5,,0,1,0,1,1,0,0,,88%
Dean Lowry DL GB (8),,BALL 0-23 ,5,,1,3,0,1,0,0,0,,1%
Davon Godchaux DL MIA (1),,TBL 20-30 ,5,,0,5,0,0,0,0,0,,1%
Calais Campbell DL JAC (8),,@CLEW 19-7 ,4,,1,1,0,0.5,1,0,0,,89%
OUTBrandon Graham DL PHI (10),,@DALW 37-9 ,4,,2,2,0,1,0,0,0,,58%
Demarcus Lawrence DL DAL (6),,PHIL 9-37 ,4,,1,4,0,0,0,0,0,,82%
Stephon Tuitt DL PIT (9),,TENW 40-17 ,4,,1,2,0,1,0,0,0,,10%
Dante Fowler DL JAC (8),,@CLEW 19-7 ,4,,0,1,0,1,0,1,0,,52%
Grady Jarrett DL ATL (5),,@SEAW 34-31 ,4,,1,2,0,1,0,0,0,,10%
Takkarist McKinley DL ATL (5),,@SEAW 34-31 ,4,,0,2,0,1,0,0,0,,10%
OUTAlan Branch DL NE (9),,@OAKW 33-8 ,3,,0,3,0,0,0,0,0,,1%
Michael Johnson DL CIN (6),,@DENW 20-17 ,3,,1,3,0,0,0,0,0,,10%
Jason Pierre-Paul DL NYG (8),,KCW 12-9 ,3,,2,3,0,0,0,0,0,,79%
Karl Klug DL TEN (8),,@PITL 17-40 ,3,,0,1,0,1,0,0,0,,1%
Olivier Vernon DL NYG (8),,KCW 12-9 ,3,,0,3,0,0,0,0,0,,46%
Akiem Hicks DL CHI (9),,DETL 24-27 ,3,,1,2,0,0,0,1,0,,52%
Cornelius Washington DL DET (7),,@CHIW 27-24 ,3,,2,2,0,0.5,0,0,0,,0%
Akeem Spence DL DET (7),,@CHIW 27-24 ,3,,1,3,0,0,0,0,0,,0%
OUTTimmy Jernigan DL PHI (10),,@DALW 37-9 ,3,,2,1,0,1,0,0,0,,3%
Danny Shelton DL CLE (9),,JACL 7-19 ,3,,2,3,0,0,0,0,0,,4%
Nate Orchard DL CLE (9),,JACL 7-19 ,3,,0,3,0,0,0,0,0,,0%
Danielle Hunter DL MIN (9),,LAW 24-7 ,3,,2,1,0,1,0,0,0,,50%
Trey Flowers DL NE (9),,@OAKW 33-8 ,3,,2,2,0,0.5,0,0,0,,44%
Leterrius Walton DL PIT (9),,TENW 40-17 ,3,,1,1,0,1,0,0,0,,0%
Olsen Pierre DL ARI (8),,@HOUL 21-31 ,3,,0,3,0,0,0,0,0,,1%
Michael Pierce DL BAL (10),,@GBW 23-0 ,3,,0,3,0,0,0,0,0,,8%
Anthony Lanier DL WAS (5),,@NOL 31-34 ,3,,0,1,0,1,0,0,0,,2%
Taco Charlton DL DAL (6),,PHIL 9-37 ,3,,1,3,0,0,0,0,0,,11%
Dalvin Tomlinson DL NYG (8),,KCW 12-9 ,3,,3,3,0,0,0,0,0,,2%
Deatrich Wise DL NE (9),,@OAKW 33-8 ,3,,0,3,0,0,0,0,0,,3%
Samson Ebukam DL LA (8),,@MINL 7-24 ,3,,0,3,0,0,0,0,0,,1%
Ryan Glasgow DL CIN (6),,@DENW 20-17 ,3,,0,3,0,0,0,0,0,,0%
OUTTreyvon Hester DL OAK (10),,NEL 8-33 ,3,,0,1,0,0,1,0,0,,0%
OUTTashawn Bower DL MIN (9),,LAW 24-7 ,3,,0,1,0,1,0,0,0,,0%
OUTEvander Hood DL WAS (5),,@NOL 31-34 ,2,,0,2,0,0,0,0,0,,0%
Michael Bennett DL SEA (6),,ATLL 31-34 ,2,,0,2,0,0,0,0,0,,43%
Jerry Hughes DL BUF (6),,@LACL 24-54 ,2,,0,2,0,0,0,0,0,,32%
Linval Joseph DL MIN (9),,LAW 24-7 ,2,,2,2,0,0,0,0,0,,34%
OUTCorey Liuget DL LAC (9),,BUFW 54-24 ,2,,1,2,0,0,0,0,0,,7%
Jurrell Casey DL TEN (8),,@PITL 17-40 ,2,,1,2,0,0,0,0,0,,28%
Jarvis Jenkins DL KC (10),,@NYGL 9-12 ,2,,0,2,0,0,0,0,0,,1%
Lawrence Guy DL NE (9),,@OAKW 33-8 ,2,,1,2,0,0,0,0,0,,2%
Cedric Thornton DL BUF (6),,@LACL 24-54 ,2,,1,2,0,0,0,0,0,,1%
Mike Daniels DL GB (8),,BALL 0-23 ,2,,0,2,0,0,0,0,0,,16%
Dion Jordan DL SEA (6),,ATLL 31-34 ,2,,2,2,0,0,0,0,0,,1%
Quinton Dial DL GB (8),,BALL 0-23 ,2,,0,2,0,0,0,0,0,,0%
Ethan Westbrooks DL LA (8),,@MINL 7-24 ,2,,1,2,0,0,0,0,0,,1%
Eddie Goldman DL CHI (9),,DETL 24-27 ,2,,0,2,0,0,0,0,0,,5%
Tyeler Davison DL NO (5),,WASW 34-31 ,2,,0,2,0,0,0,0,0,,0%
Kenny Clark DL GB (8),,BALL 0-23 ,2,,1,2,0,0,0,0,0,,6%
Carl Nassib DL CLE (9),,JACL 7-19 ,2,,1,2,0,0,0,0,0,,2%
Javon Hargrave DL PIT (9),,TENW 40-17 ,2,,1,2,0,0,0,0,0,,3%
IREmmanuel Ogbah DL CLE (9),,JACL 7-19 ,2,,0,2,0,0,0,0,0,,20%
QChris Jones DL KC (10),,@NYGL 9-12 ,2,,2,2,0,0,0,0,0,,24%
Eddie Yarbrough DL BUF (6),,@LACL 24-54 ,2,,0,2,0,0,0,0,0,,1%
Trevon Coley DL CLE (9),,JACL 7-19 ,2,,2,2,0,0,0,0,0,,1%
James Cowser DL OAK (10),,NEL 8-33 ,2,,1,2,0,0,0,0,0,,0%
